,Yield,Yield_err
2.11837,2.53176876e-14,1.496010078e-14
2.11952,6.0084612e-14,2.00405394e-14
2.1204699999999996,1.11901302e-14,3.93702714e-15
2.12154,1.018048572e-14,4.262825880000001e-15
2.12251,1.4225503679999998e-14,3.2120901e-15
2.1229899999999997,2.64091302e-14,4.18516092e-15
2.12351,4.39539138e-14,7.46801136e-15
2.1238200000000003,3.4398144000000003e-14,7.605238679999999e-15
2.12499,2.2609506599999998e-14,4.7080377e-15
2.12602,4.6019853000000004e-14,2.30274684e-14
2.12689,2.2420150200000002e-14,4.78318752e-15
2.1308499999999997,2.47347198e-14,8.1491337e-15
2.13592,1.399834008e-14,6.040789559999999e-15
2.13776,5.02215786e-15,3.50448714e-15
2.14181,9.88365114e-14,3.0082836600000003e-14
2.14587,1.139571486e-14,7.94902788e-15
2.14972,1.179390798e-14,5.32854036e-15
2.15989,4.405612140000001e-15,2.20983084e-15
2.1645700000000003,1.3270167000000001e-14,2.61428778e-15
2.16899,1.557675864e-14,3.42823194e-15
2.17348,1.11242079e-14,6.6220272e-15
2.1740500000000003,1.067039334e-14,3.2361361199999997e-15
2.1745,9.67018464e-14,5.04018036e-14
2.17487,4.2095593799999997e-14,4.10773626e-15
2.17503,1.2124064159999998e-13,1.014110856e-14
2.17542,4.3007131800000003e-14,1.0006620659999999e-14
2.1760300000000004,2.04363936e-14,2.82387744e-15
2.17644,1.4272874820000002e-14,4.0059932400000004e-15
2.1768899999999998,1.397804274e-14,3.53439648e-15
2.1780399999999998,1.1767410899999999e-14,5.0651074800000004e-15
2.1791,1.465137936e-14,2.32024068e-15
2.18499,1.109979342e-14,2.9160885600000003e-15
2.1895599999999997,1.8443826e-14,3.07274814e-15
2.19472,7.08782472e-14,6.269731380000001e-15
2.1974099999999996,3.15887166e-14,3.42472356e-15
2.1980500000000003,2.49817482e-14,5.508957600000001e-15
2.1981100000000002,7.79063814e-14,2.1560997600000002e-14
2.19844,2.98513476e-14,5.10506136e-15
2.19852,3.02656248e-14,5.47340922e-15
2.19899,7.12624068e-14,1.0681879679999999e-14
2.1991300000000003,4.0860291600000006e-14,7.63260084e-15
2.19938,3.67059852e-14,6.02441712e-15
2.1995,3.7578114e-14,5.76152892e-15
2.1995500000000003,3.73152258e-14,7.34609916e-15
2.19979,2.97438534e-14,3.8181907800000005e-15
2.2,3.42917712e-14,9.36516384e-15
2.2018299999999997,3.4505638200000005e-14,5.93377596e-15
2.20396,2.69735148e-14,6.2118351e-15
2.20493,3.76378686e-14,4.92129594e-15
2.2054,3.5157171599999997e-14,3.9526306199999996e-15
2.2097399999999996,4.3741648800000004e-14,4.93403184e-15
2.2099499999999996,4.75939782e-14,5.5827297e-15
2.2137,5.21433378e-14,5.77242252e-15
2.2138400000000003,5.6083937400000004e-14,5.09910192e-15
2.21992,6.50288646e-14,4.94239428e-15
2.22465,7.18181406e-14,5.22445842e-15
2.2294,8.28077004e-14,5.26840128e-15
2.24456,7.30747494e-14,6.40441152e-15
2.24952,7.538659559999999e-14,7.09335162e-15
2.25445,5.28334794e-14,6.81543666e-15
2.25965,5.3975224799999996e-14,4.0540852800000004e-15
2.26419,5.2086306600000004e-14,5.0338044e-15
2.2690900000000003,3.8125036799999995e-14,5.15464326e-15
2.27466,3.26468376e-14,5.60650338e-15
2.27942,4.84499268e-14,8.9467695e-15
2.2850300000000003,4.83081498e-14,5.83666272e-15
2.28997,8.337609e-14,5.52872628e-15
2.29173,7.79730246e-14,5.46309234e-15
2.29393,1.1426649480000001e-13,6.51911472e-15
2.29569,1.385350326e-13,6.5281179600000004e-15
2.29775,2.0398906800000001e-13,7.62282864e-15
2.29981,3.04569036e-13,8.81263404e-15
2.30201,4.98625704e-13,9.84938436e-15
2.30346,6.683351760000003e-13,1.092049758e-14
2.3059000000000003,9.60929262e-13,1.25175474e-14
