,Yield,Yield_err
2.29775,8.6399865e-14,5.88081384e-15
2.29981,1.303959114e-13,6.00030702e-15
2.30201,1.99775808e-13,6.8977153800000004e-15
2.30346,2.65183866e-13,7.33989942e-15
2.3059000000000003,3.6575582400000004e-13,8.215072020000001e-15
2.30771,4.0366234799999997e-13,9.65488554e-15
2.30981,3.6797139e-13,9.499475519999999e-15
2.31386,1.87507692e-13,7.62249222e-15
2.31799,1.099782612e-13,6.28852284e-15
2.31965,9.734120460000001e-14,6.3884075400000005e-15
2.3209,8.983279080000001e-14,5.72219982e-15
2.32288,8.6080266e-14,4.42435554e-15
2.32406,8.24506146e-14,4.9465434599999995e-15
2.32446,7.162542e-14,5.47212762e-15
2.32507,7.500099420000001e-14,5.33651832e-15
2.32548,8.1063603e-14,4.0899861e-15
2.32655,9.54413928e-14,6.1754697e-15
2.32856,5.980266000000001e-14,4.82504778e-15
2.32902,6.06960954e-14,3.49686162e-15
2.32991,6.072381e-14,3.566052e-15
2.33397,4.59689094e-14,2.73967632e-15
2.3417800000000004,3.6046762200000004e-14,2.20399956e-15
2.3540900000000002,5.78696868e-14,3.85325856e-15
2.35519,5.97014136e-14,3.9011103e-15
2.35573,5.82354234e-14,4.91078682e-15
2.35643,6.948178380000001e-14,4.137020819999999e-15
2.3569400000000003,6.95730978e-14,4.1525602200000005e-15
2.35743,7.388247780000001e-14,4.6181655e-15
2.3577399999999997,6.82653852e-14,4.7856866400000005e-15
2.35832,8.01587934e-14,4.4235225e-15
2.35881,8.155205279999999e-14,4.49562852e-15
2.35923,8.93281608e-14,5.9100503400000006e-15
2.35994,9.5547285e-14,5.45291964e-15
2.36047,1.089707634e-13,4.2082938e-15
2.36102,1.22333526e-13,4.35614238e-15
2.36149,1.416051054e-13,4.50464778e-15
2.362,1.75672116e-13,4.3483246199999996e-15
2.36253,2.02939758e-13,4.51456416e-15
2.36287,2.3154507e-13,5.2727427e-15
2.36336,2.7624247199999995e-13,5.25313422e-15
2.36381,2.10164778e-13,7.48512072e-15
2.364,3.33754272e-13,6.19977204e-15
2.3644499999999997,3.66795522e-13,5.8694877e-15
2.36492,3.90428226e-13,6.88454694e-15
2.3654499999999996,3.87653562e-13,6.94668852e-15
2.366,3.5097417e-13,7.12508724e-15
2.3664899999999998,3.0404518199999997e-13,6.670872180000001e-15
2.3669000000000002,2.7837313199999997e-13,6.87503106e-15
2.3674299999999997,2.4039131400000005e-13,6.66169272e-15
2.3679200000000002,1.9759869e-13,6.192178560000001e-15
2.36852,1.61909334e-13,6.38776674e-15
2.36926,1.529056134e-13,4.82256468e-15
2.36956,1.362366432e-13,5.99543694e-15
2.36988,1.172329182e-13,5.854188599999999e-15
2.3706,1.016954406e-13,6.49825668e-15
2.3709499999999997,1.010264454e-13,5.62615992e-15
2.37152,8.60531922e-14,5.4963178200000005e-15
2.37199,8.53768278e-14,4.6447587000000004e-15
2.37229,8.75888694e-14,5.92534944e-15
2.3724600000000002,8.472241080000001e-14,5.433984e-15
2.3729699999999996,7.7646537e-14,4.8747898800000005e-15
2.37412,6.30689778e-14,3.69831312e-15
2.37502,6.07252518e-14,4.68628254e-15
2.3759200000000003,5.4292581e-14,2.7765063e-15
2.37696,5.19289902e-14,3.35553318e-15
2.37792,5.039411399999999e-14,3.1810593599999998e-15
2.37987,5.5425195000000004e-14,4.39753806e-15
2.3819,6.83880984e-14,4.78631142e-15
2.38403,8.8830099e-14,5.01086376e-15
2.38596,1.2565046700000002e-13,5.15853612e-15
2.38788,1.80716814e-13,5.9069745e-15
2.3898099999999998,1.89414072e-13,5.71266792e-15
2.39007,2.67977754e-13,6.9680431800000005e-15
2.3918000000000004,2.8284431400000005e-13,6.56132742e-15
2.39386,3.9779422199999997e-13,7.942732020000001e-15
2.3948,6.43084452e-13,1.01300868e-14
2.39596,5.673066480000001e-13,9.864186839999999e-15
2.39804,7.54904052e-13,8.855583660000001e-15
2.39975,9.813948119999999e-13,1.2127460399999999e-14
2.40009,7.91512956e-13,6.54572394e-15
2.40175,6.775306560000001e-13,5.36259888e-15
2.4035300000000004,5.63857542e-13,5.83812054e-15
2.4057,4.25462364e-13,5.24586114e-15
2.4078000000000004,3.2730462000000003e-13,4.71109752e-15
2.40986,3.41940492e-13,7.845554700000001e-15
2.4099299999999997,2.6831257199999996e-13,4.1919373800000005e-15
2.41167,2.30354784e-13,3.4626909599999997e-15
2.4145100000000004,1.9627704e-13,3.17750292e-15
2.41488,2.32016058e-13,5.97115062e-15
2.4195300000000004,1.8610434e-13,5.6979935999999995e-15
2.41974,1.4362554780000002e-13,3.2033592e-15
2.42362,1.5882356160000001e-13,5.838521040000001e-15
2.42377,1.287668376e-13,3.10009428e-15
2.42649,1.188342774e-13,3.2088700800000008e-15
2.42791,1.4457425220000002e-13,6.241824539999999e-15
2.42862,1.118686212e-13,4.4935939800000006e-15
2.42994,1.074991662e-13,4.3419006000000005e-15
2.43091,1.1992203540000001e-13,6.45911982e-15
2.43188,9.328990679999999e-14,2.8911934799999997e-15
2.43266,1.348462674e-13,7.02864684e-15
2.43383,1.099486242e-13,4.9975351200000004e-15
2.43491,1.211951448e-13,6.50817306e-15
2.43521,1.027420272e-13,5.837912280000001e-15
2.43599,1.3694376599999996e-13,6.8366952e-15
2.43698,1.4148143100000002e-13,6.41051514e-15
2.43752,1.291042188e-13,6.17188122e-15
2.43795,1.131026418e-13,5.567542739999999e-15
2.43804,1.3938777719999998e-13,6.34917456e-15
2.43877,1.0508591340000001e-13,5.390874180000001e-15
2.43888,1.356121836e-13,6.18718032e-15
2.4392300000000002,1.332609282e-13,6.10820172e-15
2.43964,1.338163416e-13,5.87286792e-15
2.43981,1.123344828e-13,4.2619287600000004e-15
2.4400500000000003,1.37330649e-13,6.28549506e-15
2.44087,1.046719566e-13,4.67019846e-15
2.44094,1.272931578e-13,5.7854147399999994e-15
2.44185,1.053305388e-13,5.2627302e-15
