,a0,a1,a0_err,a1_err,Chi2,Pval,Chi2NDF
2.1184,0.00015597329524047888,3.925503205323835e-05,4.47725227618347e-06,7.29270323898925e-06,9.963767516877661,0.07626841118626063,1.9927535033755324
2.1195,0.00012568720497464374,3.0908786085937726e-05,5.615177774173567e-06,9.038450417172942e-06,7.598539261673803,0.1797930054833998,1.5197078523347607
2.1205,0.00011332614163822496,3.686642156933671e-05,5.075781236354612e-06,8.28137488123398e-06,4.845477224304494,0.4350281287624964,0.9690954448608988
2.1215,0.00010120406365847121,2.631091934947461e-05,4.441733943281582e-06,7.1966958995114365e-06,3.8622493621370015,0.5694143979109196,0.7724498724274003
2.1225,0.00010366894288224797,2.4743078000411445e-05,4.031625467718902e-06,6.62025837122172e-06,8.54828790789297,0.128495560089457,1.709657581578594
2.123,0.0001365836465633186,2.162280665774779e-05,5.121278917205413e-06,8.203310464769559e-06,14.832195786505162,0.011103926208500842,2.9664391573010325
2.1235,0.00019755094383284137,3.3180454465158707e-05,6.379669411968621e-06,1.0406633790669986e-05,10.601773932098999,0.059873001516506125,2.1203547864198
2.1238,0.0001732929364769622,3.0448810344802467e-05,6.345486553558198e-06,1.0271352059559311e-05,9.182326277039861,0.10200906325037709,1.8364652554079721
2.125,8.870334548881213e-05,2.2008120255423156e-05,5.227882878516558e-06,8.562776102705858e-06,4.180481661076452,0.5237345742482116,0.8360963322152903
2.126,8.303901532570197e-05,1.8896032610867718e-05,4.802724842903247e-06,7.853665401405073e-06,4.937454085825611,0.42356102443534605,0.9874908171651222
2.1269,7.913004084788135e-05,9.36196913849101e-06,5.431447095633394e-06,8.597077089498753e-06,4.426152911354624,0.48982430276107936,0.8852305822709248
2.1308,7.016851061647903e-05,1.0629405192114734e-07,6.352219192865426e-06,9.99464792654169e-06,1.1164448426156746,0.8916543484298919,0.27911121065391864
2.1359,3.805131454107384e-05,2.654575137481726e-06,5.8433973014330194e-06,1.080339242070067e-05,4.7553479022747105,0.4464614397793726,0.951069580454942
2.1378,2.70098718088999e-05,1.1689550750559947e-05,4.978190755635843e-06,1.0354820688352206e-05,2.0635805722668614,0.7240658285006482,0.5158951430667154
2.1418,6.425626372632283e-05,2.2192694863654084e-05,1.6438931451579045e-05,4.975718859859825e-05,0.014584216568130068,0.9038770703201453,0.014584216568130068
