Run,Detector,Yield,Yield err,Area,Area err,sig1,X2NDF,IsValid,Status,Q_int
run_0210,det5,0.00545969,0.000359668,999.582,65.8495,8.63056,1.25204,1,0,183084
run_0210,det6,0.00497275,0.000331991,910.431,60.7822,6.87536,0.935955,1,0,183084
run_0210,det7,0.00486726,0.000340655,891.117,62.3685,7.49833,0.923756,1,0,183084
run_0210,det8,0.00524792,0.000347906,960.811,63.696,7.67259,1.05168,1,0,183084
run_0210,det9,0.00507601,0.000346812,929.336,63.4957,7.85173,0.950458,1,0,183084
run_0210,det10,0.00173627,0.000306167,317.884,56.0542,8.26147,1.01808,1,0,183084
run_0210,det11,0.00478943,0.000373224,876.868,68.3313,9.28172,0.899777,1,0,183084
run_0210,det12,0.00564342,0.000379496,1033.22,69.4797,7.8271,0.834564,1,0,183084
run_0211,det0,0.00500774,0.00031404,1021.04,64.0306,7.20789,1.30927,1,0,203893
run_0211,det1,0.00377372,0.000301027,769.435,61.3772,6.66661,1.13977,1,0,203893
run_0211,det2,0.00170145,0.000270231,346.914,55.0983,7.57612,0.926081,1,0,203893
run_0211,det3,0.00372377,0.000282366,759.251,57.5724,7.27333,0.965826,1,0,203893
run_0211,det4,0.00407628,0.000340486,831.124,69.4228,7.72841,1.32651,1,0,203893
run_0211,det5,0.00464902,0.000316306,947.902,64.4927,7.6528,1.46649,1,0,203893
run_0211,det6,0.00428316,0.000320546,873.307,65.3572,7.04614,0.957121,1,0,203893
run_0211,det7,0.00520453,0.000344793,1061.17,70.3009,8.11561,1.05401,1,0,203893
run_0211,det8,0.00480403,0.000327224,979.508,66.7186,8.09001,1.28646,1,0,203893
run_0211,det9,0.00434187,0.00028006,885.277,57.1022,6.50011,0.977418,1,0,203893
run_0211,det10,0.00188069,0.000342495,383.46,69.8323,6.98677,1.25601,1,0,203893
run_0211,det11,0.00405099,0.000362429,825.968,73.8967,9.31598,1.28044,1,0,203893
run_0211,det12,0.0046898,0.000353228,956.218,72.0207,8.09659,0.847001,1,0,203893
run_0212,det0,0.00331552,0.00034583,513.604,53.5722,7.6225,0.976429,1,0,154909
run_0212,det1,0.00318783,0.000371653,493.824,57.5724,7.86407,0.899302,1,0,154909
run_0212,det2,0.00177451,0.000341243,274.888,52.8616,9.8144,1.32401,1,0,154909
run_0212,det3,0.00340807,0.000329301,527.941,51.0117,7.3339,1.18845,1,0,154909
run_0212,det4,0.00280894,0.000347336,435.13,53.8055,8.00417,1.2458,1,0,154909
run_0212,det5,0.00334894,0.000396527,518.781,61.4255,9.08754,1.02786,1,0,154909
run_0212,det6,0.00374461,0.000427577,580.074,66.2356,9.5211,0.854795,1,0,154909
run_0212,det7,0.00301538,0.000369026,467.11,57.1655,7.25982,1.03452,1,0,154909
run_0212,det8,0.00320344,0.000351018,496.241,54.3758,8.21071,1.03623,1,0,154909
run_0212,det9,0.00268731,0.000302472,416.289,46.8557,6.83243,0.772149,1,0,154909
run_0212,det10,0.00118259,0.000268412,183.194,41.5795,6.36145,0.849111,1,0,154909
run_0212,det11,0.00303765,0.00040866,470.559,63.3051,9.65954,0.998065,1,0,154909
run_0212,det12,0.00354024,0.000340827,548.415,52.7972,6.89855,0.956521,1,0,154909
run_0213,det0,0.00326753,0.000329407,471.906,47.574,6.51478,1.20186,1,0,144423
run_0213,det1,0.00319322,0.000328663,461.175,47.4665,6.32087,1.05594,1,0,144423
run_0213,det2,0.365884,0.0924625,52842,13353.7,126.631,1.0856,0,4,144423
run_0213,det3,0.00256447,0.000369968,370.368,53.4319,7.71277,0.774035,1,0,144423
run_0213,det4,0.00337797,0.000461314,487.857,66.6244,10.2254,0.737217,1,0,144423
run_0213,det5,0.368953,0.119943,53285.3,17322.5,101.562,1.82091,0,4,144423
run_0213,det6,0.00281891,0.000387026,407.116,55.8954,7.90405,0.869406,1,0,144423
run_0213,det7,0.00302437,0.000557229,436.788,80.4767,10.4268,1.10504,1,0,144423
run_0213,det8,0.00323217,0.000385067,466.8,55.6126,7.27,0.973019,1,0,144423
run_0213,det9,0.00289984,0.000327383,418.803,47.2816,6.77495,0.931534,1,0,144423
run_0213,det10,0.000986191,0.000380331,142.429,54.9286,8.12164,1.07357,1,0,144423
run_0213,det11,0.0631146,0.0311302,9115.21,4495.91,60.4169,1.34148,0,4,144423
run_0213,det12,0.00316576,0.000364128,457.209,52.5885,6.94324,1.40364,1,0,144423
run_0214,det0,0.00307889,0.000299368,571.829,55.6004,7.18974,0.908722,1,0,185726
run_0214,det1,0.00339313,0.000327665,630.192,60.856,7.30262,1.02414,1,0,185726
run_0214,det2,0.0010077,0.00020677,187.156,38.4026,4.82197,1.07801,1,0,185726
run_0214,det3,0.00293913,0.000340157,545.872,63.176,8.05045,1.12005,1,0,185726
run_0214,det4,0.00310134,0.000355968,576,66.1125,8.3808,0.91836,1,0,185726
run_0214,det5,0.00271066,0.00034186,503.441,63.4923,8.67599,1.3529,1,0,185726
run_0214,det6,0.00288606,0.000347359,536.016,64.5137,8.39202,0.943675,1,0,185726
run_0214,det7,0.00203795,0.000350086,378.5,65.0201,7.42776,1.20726,1,0,185726
run_0214,det8,0.00247304,0.000313418,459.308,58.2099,7.51952,1.02369,1,0,185726
run_0214,det9,0.0025719,0.000289439,477.668,53.7563,6.99239,1.27204,1,0,185726
run_0214,det10,0.00131622,0.000312713,244.456,58.0789,7.76551,0.975543,1,0,185726
run_0214,det11,0.00226282,0.000323768,420.265,60.1322,8.1964,1.09888,1,0,185726
run_0214,det12,0.00349043,0.000480756,648.263,89.289,9.28354,0.944762,1,0,185726
run_0215,det0,0.00278189,0.000301794,540.461,58.6319,7.07784,0.982603,1,0,194278
run_0215,det1,0.00296629,0.00035099,576.285,68.1897,7.47118,1.00712,1,0,194278
run_0215,det2,0.330669,0.152132,64241.8,29555.8,133.704,1.12116,0,4,194278
run_0215,det3,0.932754,0.103298,181214,20068.5,115.995,2.02362,0,4,194278
run_0215,det4,0.00270132,0.000337326,524.807,65.5351,8.19274,1.36548,1,0,194278
run_0215,det5,0.00258553,0.000302499,502.311,58.7689,7.61451,1.0201,1,0,194278
run_0215,det6,0.00276827,0.000322292,537.814,62.6142,7.37082,0.997456,1,0,194278
run_0215,det7,0.00237989,0.000321506,462.36,62.4615,7.73257,0.765435,1,0,194278
run_0215,det8,0.00244913,0.000312758,475.813,60.762,6.73238,1.21726,1,0,194278
run_0215,det9,0.00315203,0.000320745,612.37,62.3137,7.14685,1.29045,1,0,194278
run_0215,det10,0.0011392,0.000342277,221.321,66.4969,8.88248,1.13484,1,0,194278
run_0215,det11,0.697428,0.151585,135495,29449.6,153.862,1.56674,0,4,194278
run_0215,det12,0.00326582,0.000290284,634.477,56.3958,6.08163,0.936485,1,0,194278
run_0216,det0,0.0028982,0.000288311,584.094,58.1054,6.88633,1.19322,1,0,201537
run_0216,det1,0.00269692,0.0003146,543.529,63.4036,7.1701,0.94756,1,0,201537
run_0216,det2,0.0014734,0.000314244,296.945,63.3319,8.73233,0.83676,1,0,201537
run_0216,det3,0.0031677,0.000291939,638.408,58.8365,7.22626,0.981097,1,0,201537
run_0216,det4,0.00266586,0.000312424,537.269,62.965,8.08079,1.26529,1,0,201537
run_0216,det5,0.0023588,0.00029986,475.385,60.433,7.69128,1.4118,1,0,201537
run_0216,det6,0.00298174,0.000346437,600.931,69.8199,8.7677,1.23719,1,0,201537
run_0216,det7,0.00325141,0.000315051,655.279,63.4944,7.42648,0.917602,1,0,201537
run_0216,det8,0.00325885,0.000304206,656.778,61.3088,7.58787,1.09653,1,0,201537
run_0216,det9,0.00310161,0.000289428,625.09,58.3305,7.4252,0.976072,1,0,201537
run_0216,det10,0.00164277,0.000317004,331.079,63.8879,8.20828,1.20033,1,0,201537
run_0216,det11,0.345615,0.109423,69654.1,22052.7,111.702,1.36902,0,4,201537
run_0216,det12,0.00373487,0.000395143,752.714,79.6359,8.43346,1.00649,1,0,201537
run_0217,det0,0.00386302,0.000312198,730.23,59.015,7.13354,0.941062,1,0,189031
run_0217,det1,0.00341636,0.000360075,645.797,68.0653,7.80235,0.838287,1,0,189031
run_0217,det2,0.00141637,0.000258808,267.737,48.9227,6.95331,1.32101,1,0,189031
run_0217,det3,0.00388367,0.000353261,734.134,66.7773,8.60353,1.36595,1,0,189031
run_0217,det4,0.00272583,0.000356943,515.266,67.4733,7.73264,0.899079,1,0,189031
run_0217,det5,0.00312298,0.000321541,590.341,60.7811,7.32867,1.03501,1,0,189031
run_0217,det6,0.00391517,0.000329577,740.089,62.3003,7.4615,1.23129,1,0,189031
run_0217,det7,0.00328272,0.000303914,620.535,57.4491,6.70724,1.16481,1,0,189031
run_0217,det8,0.00362627,0.000335515,685.477,63.4226,7.59039,1.13493,1,0,189031
run_0217,det9,0.00319367,0.000299629,603.704,56.6391,7.17135,1.02851,1,0,189031
run_0217,det10,0.00112877,0.000253968,213.372,48.0078,6.49728,1.09733,1,0,189031
run_0217,det11,0.576999,0.137365,109071,25966.2,130.573,1.43421,0,4,189031
run_0217,det12,0.00355114,0.000365753,671.276,69.1386,7.57129,0.783769,1,0,189031
run_0218,det0,0.00404825,0.000403242,580.293,57.8023,8.08022,1.01008,1,0,143344
run_0218,det1,0.00434568,0.000416034,622.927,59.636,7.72565,0.958839,1,0,143344
run_0218,det2,0.00166999,0.000394026,239.383,56.4812,8.72641,0.829474,1,0,143344
run_0218,det3,0.00399633,0.000376005,572.85,53.8981,7.03026,1.05926,1,0,143344
run_0218,det4,0.00387724,0.000443964,555.779,63.6396,8.46276,1.12404,1,0,143344
run_0218,det5,0.00328936,0.00035267,471.51,50.5532,7.24178,1.18938,1,0,143344
run_0218,det6,0.00396588,0.000409631,568.486,58.7181,8.49165,1.11475,1,0,143344
run_0218,det7,0.00329798,0.000425538,472.745,60.9983,7.4253,1.3373,1,0,143344
run_0218,det8,0.00424549,0.000408526,608.566,58.5598,8.12377,1.14132,1,0,143344
run_0218,det9,0.00450031,0.000417065,645.092,59.7837,8.39276,0.65214,1,0,143344
run_0218,det10,0.00186753,0.000393048,267.699,56.341,8.54847,0.976167,1,0,143344
run_0218,det11,0.0025677,0.000429351,368.065,61.5449,8.98687,1.0356,1,0,143344
run_0218,det12,0.00415761,0.000382985,595.968,54.8986,6.98468,0.964411,1,0,143344
run_0219,det0,0.00469363,0.000360988,697.483,53.6435,6.57791,0.981888,1,0,148602
run_0219,det1,0.00474454,0.000381455,705.048,56.6849,7.07789,0.779371,1,0,148602
run_0219,det2,0.374397,0.115031,55636.2,17093.9,143.153,0.977228,0,4,148602
run_0219,det3,0.00445319,0.000400319,661.752,59.4881,8.39942,0.920518,1,0,148602
run_0219,det4,0.00348606,0.000386829,518.035,57.4835,7.55253,0.865152,1,0,148602
run_0219,det5,0.00443611,0.000437226,659.214,64.9727,8.66296,0.887433,1,0,148602
run_0219,det6,0.00434644,0.000419987,645.89,62.4109,8.07403,0.973534,1,0,148602
run_0219,det7,0.00470558,0.000432576,699.258,64.2816,8.64441,1.31182,1,0,148602
run_0219,det8,0.00390661,0.000337954,580.53,50.2207,5.87586,1.0701,1,0,148602
run_0219,det9,0.0043513,0.000349418,646.611,51.9242,6.46389,1.08359,1,0,148602
run_0219,det10,0.00253794,0.000590954,377.143,87.817,10.6558,0.885937,1,0,148602
run_0219,det11,0.00353943,0.000462726,525.967,68.762,9.57021,0.682377,1,0,148602
run_0219,det12,0.00479101,0.000404894,711.954,60.1681,7.17097,0.876276,1,0,148602
run_0220,det0,0.00605324,0.000418481,878.537,60.7363,7.83279,0.924403,1,0,145135
run_0220,det1,0.00510321,0.000398119,740.654,57.781,7.09726,1.24811,1,0,145135
run_0220,det2,0.00207738,0.000395243,301.501,57.3636,7.40227,0.988528,1,0,145135
run_0220,det3,0.00368196,0.000346864,534.382,50.3421,6.52774,0.874608,1,0,145135
run_0220,det4,0.00414267,0.000425485,601.246,61.7528,8.19192,0.992516,1,0,145135
run_0220,det5,0.00578872,0.0007102,840.146,103.075,11.9081,0.921701,1,0,145135
run_0220,det6,0.00568352,0.000405964,824.878,58.9195,7.48839,1.15281,1,0,145135
run_0220,det7,0.00456141,0.000399501,662.021,57.9816,7.46364,1.04062,1,0,145135
run_0220,det8,0.00468022,0.00038996,679.264,56.5968,7.84705,1.12618,1,0,145135
run_0220,det9,0.0050275,0.000401406,729.666,58.2581,7.74086,1.1653,1,0,145135
run_0220,det10,0.00261024,0.000517672,378.838,75.1323,10.2209,0.917249,1,0,145135
run_0220,det11,0.902548,0.159256,130991,23113.6,133.564,1.2512,0,4,145135
run_0220,det12,0.00526645,0.000447959,764.346,65.0145,7.87327,0.989777,1,0,145135
run_0224,det0,0.00492684,0.0003056,967.241,59.9957,6.86024,1.19567,1,0,196321
run_0224,det1,0.0051799,0.00034956,1016.92,68.626,7.68292,0.929338,1,0,196321
run_0224,det2,0.28921,0.0903359,56778.1,17734.8,119.905,1.51876,0,4,196321
run_0224,det3,0.00466905,0.000315242,916.634,61.8886,7.87572,0.758035,1,0,196321
run_0224,det4,0.00470675,0.000321168,924.035,63.0519,8.13036,0.980271,1,0,196321
run_0224,det5,0.00514722,0.000346068,1010.51,67.9405,8.74512,1.01668,1,0,196321
run_0224,det6,0.00473587,0.000314892,929.751,61.8199,7.29794,0.778339,1,0,196321
run_0224,det7,0.005169,0.000327974,1014.78,64.3882,7.62995,0.923257,1,0,196321
run_0224,det8,0.00491554,0.000309532,965.024,60.7676,7.18322,0.81799,1,0,196321
run_0224,det9,0.00482559,0.000306972,947.364,60.2651,7.1064,1.27612,1,0,196321
run_0224,det10,0.00226534,0.000325064,444.734,63.8168,9.14864,1.04036,1,0,196321
run_0224,det11,0.00361817,0.000333334,710.324,65.4404,8.46882,1.17104,1,0,196321
run_0224,det12,0.00517248,0.000326226,1015.47,64.0451,7.13048,1.1273,1,0,196321
run_0225,det0,0.00493729,0.000291226,1090.51,64.324,7.5488,1.10667,1,0,220873
run_0225,det1,0.00457188,0.000313981,1009.8,69.3499,7.69143,0.977026,1,0,220873
run_0225,det2,0.00192248,0.000221743,424.624,48.977,6.98558,0.888383,1,0,220873
run_0225,det3,0.00430196,0.000272883,950.188,60.2725,7.31173,0.984537,1,0,220873
run_0225,det4,0.00422565,0.000306933,933.332,67.7932,8.3186,1.45939,1,0,220873
run_0225,det5,0.00495559,0.000354807,1094.56,78.3672,8.92134,1.35029,1,0,220873
run_0225,det6,0.0040267,0.000271522,889.389,59.9718,6.94769,0.920082,1,0,220873
run_0225,det7,0.00448307,0.000325952,990.188,71.9941,7.85405,1.21363,1,0,220873
run_0225,det8,0.00507678,0.000288113,1121.32,63.6364,7.45329,1.41814,1,0,220873
run_0225,det9,0.00434794,0.000288081,960.342,63.6294,6.73363,1.10587,1,0,220873
run_0225,det10,0.0020622,0.000325088,455.484,71.8031,9.76262,1.14818,1,0,220873
run_0225,det11,0.00434879,0.000352902,960.531,77.9466,9.54045,1.0271,1,0,220873
run_0225,det12,0.00518047,0.000323489,1144.23,71.45,7.78837,1.11384,1,0,220873
run_0226,det0,0.00412849,0.000293426,801.079,56.9356,7.30352,0.797766,1,0,194037
run_0226,det1,0.00409245,0.000360822,794.087,70.0129,8.47218,1.34648,1,0,194037
run_0226,det2,0.00173665,0.000311003,336.974,60.346,9.28473,0.914839,1,0,194037
run_0226,det3,0.00351892,0.000275568,682.801,53.4703,7.15217,0.833032,1,0,194037
run_0226,det4,0.00354517,0.00028242,687.895,54.8,6.96685,0.847296,1,0,194037
run_0226,det5,0.0035466,0.000306938,688.172,59.5574,8.05717,0.888874,1,0,194037
run_0226,det6,0.00382713,0.000304704,742.605,59.1238,7.77951,1.08712,1,0,194037
run_0226,det7,0.00405922,0.000308149,787.639,59.7922,7.81478,0.892229,1,0,194037
run_0226,det8,0.00339578,0.000279266,658.907,54.1879,6.87005,1.2094,1,0,194037
run_0226,det9,0.00387303,0.000286023,751.51,55.499,7.22991,1.14824,1,0,194037
run_0226,det10,0.00117537,0.000209224,228.065,40.5972,5.01603,1.20807,1,0,194037
run_0226,det11,0.477521,0.0578112,92656.7,11217.5,117.653,1.83323,0,4,194037
run_0226,det12,0.00438128,0.000298823,850.131,57.9827,6.7355,0.940643,1,0,194037
run_0227,det0,0.00334951,0.000274739,702.284,57.6039,7.35187,1.03952,1,0,209668
run_0227,det1,0.00301699,0.000294578,632.566,61.7636,7.61792,1.01514,1,0,209668
run_0227,det2,0.00142486,0.000243057,298.748,50.9613,6.92931,0.720422,1,0,209668
run_0227,det3,0.00319497,0.000285399,669.882,59.839,7.85578,0.995045,1,0,209668
run_0227,det4,0.00309329,0.000289095,648.563,60.614,7.79462,1.19433,1,0,209668
run_0227,det5,0.0028099,0.000292646,589.146,61.3585,8.07211,1.12158,1,0,209668
run_0227,det6,0.00325843,0.000258356,683.188,54.169,6.76513,0.705312,1,0,209668
run_0227,det7,0.00350088,0.000319035,734.022,66.8915,8.39637,1.07864,1,0,209668
run_0227,det8,0.00267682,0.000250338,561.243,52.4878,6.10362,1.17658,1,0,209668
run_0227,det9,0.00349777,0.000265978,733.371,55.7672,7.13504,1.119,1,0,209668
run_0227,det10,0.00149408,0.000254455,313.26,53.3512,7.58155,1.12058,1,0,209668
run_0227,det11,0.00226131,0.000338096,474.124,70.888,9.19478,1.20842,1,0,209668
run_0227,det12,0.00379651,0.000310237,796.007,65.0468,7.63456,1.18019,1,0,209668
run_0228,det0,0.00379329,0.000367631,546.83,52.9965,6.73996,1.15577,1,0,144157
run_0228,det1,0.00331758,0.000407216,478.252,58.7031,7.39485,0.90071,1,0,144157
run_0228,det2,0.00117043,0.00035137,168.726,50.6525,8.36024,0.963385,1,0,144157
run_0228,det3,0.0029267,0.000339038,421.904,48.8747,7.20826,1.41166,1,0,144157
run_0228,det4,0.00285717,0.000364161,411.88,52.4964,7.27465,1.06763,1,0,144157
run_0228,det5,0.00382219,0.000442563,550.995,63.7985,9.4425,1.403,1,0,144157
run_0228,det6,0.00318161,0.000388895,458.651,56.0619,7.43097,1.4095,1,0,144157
run_0228,det7,0.00325487,0.000363061,469.212,52.3378,7.15818,0.884313,1,0,144157
run_0228,det8,0.00355848,0.000342175,512.979,49.3269,7.09056,1.09118,1,0,144157
run_0228,det9,0.00274308,0.000313913,395.434,45.2528,6.87345,1.33546,1,0,144157
run_0228,det10,0.209806,0.259162,30244.9,37360,108.214,1.30586,0,4,144157
run_0228,det11,0.651223,0.142315,93878.3,20515.8,141.263,1.48365,0,4,144157
run_0228,det12,0.00315891,0.000339618,455.38,48.9583,6.76397,1.35183,1,0,144157
run_0229,det0,0.0034402,0.000331313,561.389,54.0653,7.32672,1.15723,1,0,163185
run_0229,det1,0.00264736,0.000338181,432.01,55.1861,7.60277,1.11983,1,0,163185
run_0229,det2,0.00110502,0.00039032,180.322,63.6944,8.7963,1.11725,1,0,163185
run_0229,det3,-0.00296357,0.000317584,-483.61,51.8249,-7.51593,0.966389,1,0,163185
run_0229,det4,0.00288041,0.000331166,470.04,54.0413,7.87859,0.890575,1,0,163185
run_0229,det5,0.00234419,0.000342951,382.537,55.9645,7.57041,1.03398,1,0,163185
run_0229,det6,0.0032971,0.000366725,538.038,59.844,8.41222,0.984542,1,0,163185
run_0229,det7,0.0029709,0.000348505,484.806,56.8708,7.44754,0.964424,1,0,163185
run_0229,det8,0.00278793,0.000335151,454.948,54.6916,7.06245,0.959584,1,0,163185
run_0229,det9,0.00247225,0.000281052,403.434,45.8635,6.39821,0.995323,1,0,163185
run_0229,det10,0.00141957,0.000371641,231.652,60.6462,9.54011,1.02822,1,0,163185
run_0229,det11,0.622542,0.183799,101590,29993.3,134.453,1.50406,0,4,163185
run_0229,det12,0.00295207,0.000340669,481.734,55.592,7.36784,1.02947,1,0,163185
run_0230,det0,0.00284709,0.00028975,509.33,51.8348,6.72403,0.897088,1,0,178895
run_0230,det1,0.00331211,0.000430437,592.52,77.003,8.8159,0.717369,1,0,178895
run_0230,det2,0.274357,0.169225,49081.1,30273.5,135.766,1.06175,0,4,178895
run_0230,det3,0.343784,0.107722,61501.2,19270.8,102.206,1.63983,0,4,178895
run_0230,det4,0.00236297,0.000320339,422.724,57.307,7.53022,1.12917,1,0,178895
run_0230,det5,0.00305057,0.000377896,545.731,67.6038,9.1902,1.0613,1,0,178895
run_0230,det6,0.00300916,0.000315653,538.323,56.4687,7.79617,1.2412,1,0,178895
run_0230,det7,0.00234928,0.000290993,420.275,52.0573,7.56672,1.17953,1,0,178895
run_0230,det8,0.0024415,0.000285681,436.772,51.107,6.63994,0.947709,1,0,178895
run_0230,det9,0.00245166,0.000285573,438.589,51.0876,6.70048,1.04213,1,0,178895
run_0230,det10,0.000716354,0.000195781,128.152,35.0242,3.93554,0.902252,1,0,178895
run_0230,det11,0.00217749,0.000381913,389.543,68.3224,9.0745,1.51815,1,0,178895
run_0230,det12,0.0031232,0.000354107,558.725,63.3479,7.85468,0.956155,1,0,178895
run_0231,det0,0.00215856,0.000313554,330.324,47.9831,6.88897,1.1527,1,0,153030
run_0231,det1,0.00220596,0.000343016,337.577,52.4917,7.37779,0.964536,1,0,153030
run_0231,det2,0.00113091,0.000229419,173.064,35.108,5.38877,1.15828,1,0,153030
run_0231,det3,0.00217263,0.000336162,332.477,51.4429,6.19331,1.00373,1,0,153030
run_0231,det4,0.00231823,0.000344777,354.758,52.7612,8.36951,1.08882,1,0,153030
run_0231,det5,0.00220082,0.000353047,336.792,54.0268,8.07031,1.21069,1,0,153030
run_0231,det6,0.00245008,0.000362832,374.935,55.5241,7.99266,1.0833,1,0,153030
run_0231,det7,0.00234565,0.000354931,358.955,54.3152,7.30545,1.3658,1,0,153030
run_0231,det8,0.00211569,0.000286506,323.763,43.844,6.28197,0.922453,1,0,153030
run_0231,det9,0.00294797,0.000356553,451.129,54.5632,8.70881,1.21529,1,0,153030
run_0231,det10,0.000816841,0.0002966,125.001,45.3886,5.91206,1.115,1,0,153030
run_0231,det11,0.0011936,0.000261287,182.657,39.9848,4.95466,1.06601,1,0,153030
run_0231,det12,0.00225877,0.000385959,345.659,59.0633,8.02085,0.958881,1,0,153030
run_0232,det0,0.00406392,0.00030637,776.778,58.5595,7.05591,0.86597,1,0,191140
run_0232,det1,0.00349157,0.000295526,667.379,56.4868,6.70859,1.05716,1,0,191140
run_0232,det2,0.26906,0.135516,51428.1,25902.5,118.409,1.47874,0,4,191140
run_0232,det3,0.00437763,0.000316744,836.741,60.5425,8.02763,0.873907,1,0,191140
run_0232,det4,0.0037728,0.000321149,721.132,61.3844,7.99121,0.948538,1,0,191140
run_0232,det5,0.00386956,0.000311515,739.628,59.5431,7.87859,1.15669,1,0,191140
run_0232,det6,0.0039465,0.000331961,754.334,63.4511,7.99993,1.04837,1,0,191140
run_0232,det7,0.00442443,0.000391272,845.686,74.7877,9.30566,0.953481,1,0,191140
run_0232,det8,0.00423189,0.000311465,808.883,59.5335,7.40083,1.32468,1,0,191140
run_0232,det9,0.00411943,0.000283204,787.388,54.1317,6.5356,0.910902,1,0,191140
run_0232,det10,0.00135364,0.000363028,258.735,69.3893,7.7089,1.18385,1,0,191140
run_0232,det11,0.0181573,0.0036732,3470.59,702.095,33.2819,2.20883,0,4,191140
run_0232,det12,0.00484666,0.000344157,926.391,65.7822,7.61523,0.862967,1,0,191140
run_0233,det0,0.00136868,0.000250264,277.691,50.7757,6.75304,1.0751,1,0,202889
run_0233,det1,0.00113028,0.000219092,229.321,44.4513,5.61806,0.998434,1,0,202889
run_0233,det2,0.012795,0.00705531,2595.97,1431.45,60.415,1.02331,1,0,202889
run_0233,det3,0.294937,0.126847,59839.5,25735.8,138.826,1.13077,0,4,202889
run_0233,det4,0.364099,0.145299,73871.7,29479.6,147.103,1.62998,0,4,202889
run_0233,det5,0.00131965,0.000261338,267.741,53.0226,8.02609,1.0145,1,0,202889
run_0233,det6,0.00100639,0.000249432,204.186,50.607,7.82827,1.26705,1,0,202889
run_0233,det7,0.00110951,0.00023833,225.106,48.3544,6.61684,1.12776,1,0,202889
run_0233,det8,0.00131081,0.000245365,265.949,49.7819,7.74322,0.957869,1,0,202889
run_0233,det9,0.00153329,0.000283374,311.088,57.4935,7.41845,0.877427,1,0,202889
run_0233,det10,0.000289705,9.55381e-05,58.7779,19.3836,1.84184,0.852152,1,0,202889
run_0233,det11,0.000968398,0.000294278,196.477,59.7057,8.19483,1.07956,1,0,202889
run_0233,det12,0.00147948,0.000402265,300.169,81.6151,8.59593,1.01836,1,0,202889
run_0234,det0,0.000807908,0.000166071,151.105,31.0606,3.72226,0.808099,1,0,187032
run_0234,det1,0.00150256,0.000254957,281.026,47.6852,7.71261,0.962202,1,0,187032
run_0234,det2,0.099907,0.204823,18685.8,38308.5,130.289,1.13685,0,4,187032
run_0234,det3,0.00122563,0.000466006,229.231,87.1581,11.388,1.26849,1,0,187032
run_0234,det4,0.0011431,0.000253192,213.797,47.355,8.72483,1.3477,1,0,187032
run_0234,det5,0.00096836,0.00026319,181.114,49.225,8.90791,1.22521,1,0,187032
run_0234,det6,0.00094485,0.000196039,176.717,36.6656,5.82433,1.06549,1,0,187032
run_0234,det7,0.000662733,0.000215449,123.952,40.2958,6.54021,0.974506,1,0,187032
run_0234,det8,0.00107866,0.000242253,201.745,45.3091,7.3457,1.01462,1,0,187032
run_0234,det9,0.00126828,0.000251574,237.209,47.0523,7.43431,0.900654,1,0,187032
run_0234,det10,0.0689126,0.115537,12888.9,21609.1,78.3062,1.28746,1,0,187032
run_0234,det11,-0.00133173,0.000602157,-249.077,112.623,8.91331,0.988738,1,0,187032
run_0234,det12,0.000454936,0.000132828,85.0877,24.8431,2.84751,1.02654,1,0,187032
run_0235,det0,0.000935901,0.000182957,268.341,52.4574,6.88927,1.03316,1,0,286720
run_0235,det1,0.000733065,0.000188453,210.184,54.0332,5.78756,1.04139,1,0,286720
run_0235,det2,0.142925,0.067927,40979.5,19476,148.935,0.878469,0,4,286720
run_0235,det3,0.00102083,0.00022242,292.691,63.7723,8.91642,1.26596,1,0,286720
run_0235,det4,0.000662809,0.000250662,190.041,71.8698,10.1002,1.0052,1,0,286720
run_0235,det5,0.27298,0.148231,78268.9,42500.7,149.112,1.17617,0,4,286720
run_0235,det6,0.000749841,0.00017526,214.994,50.2506,6.7263,1.06039,1,0,286720
run_0235,det7,0.000817251,0.000155503,234.322,44.5859,5.75097,1.08915,1,0,286720
run_0235,det8,0.00105924,0.000233508,303.705,66.9514,8.50576,0.899044,1,0,286720
run_0235,det9,0.000907844,0.000228875,260.297,65.6231,8.90656,1.44351,1,0,286720
run_0235,det10,0.0618023,0.112588,17720,32281.2,84.2135,1.02517,0,4,286720
run_0235,det11,0.22179,0.0950255,63591.6,27245.7,137.956,1.20371,0,4,286720
run_0235,det12,0.000968818,0.000205906,277.779,59.0374,7.61207,1.22517,1,0,286720
run_0236,det0,0.00364805,0.000249344,967.305,66.1152,7.42404,1.20485,1,0,265157
run_0236,det1,0.00319749,0.000291614,847.838,77.3236,8.06696,1.09162,1,0,265157
run_0236,det2,0.0016386,0.000316887,434.487,84.0247,9.84638,0.899031,1,0,265157
run_0236,det3,0.00307386,0.000267318,815.057,70.8811,8.24145,1.21555,1,0,265157
run_0236,det4,0.0026574,0.000261789,704.627,69.4151,7.80272,1.02189,1,0,265157
run_0236,det5,0.00294601,0.000242208,781.154,64.2232,6.8514,0.977354,1,0,265157
run_0236,det6,0.00326691,0.000276394,866.244,73.2878,8.03512,1.36145,1,0,265157
run_0236,det7,0.00262766,0.000257855,696.741,68.3721,7.64337,1.08191,1,0,265157
run_0236,det8,0.00280257,0.000267196,743.122,70.8489,8.08857,0.735635,1,0,265157
run_0236,det9,0.00290959,0.000242671,771.498,64.3458,7.30544,1.15007,1,0,265157
run_0236,det10,0.00151488,0.00024229,401.682,64.2449,8.43995,1.03638,1,0,265157
