Run,Angle,Detector,Ep,Q int,Yield,Yield effcor,Yield err,Yield err effcor
107,15,5,2487.9,744269.0,0.0187671,7.78609081599334e-10,0.00024303200000000001,1.0082906912589017e-11
107,0,6,2487.9,744269.0,0.01942,8.012551901779098e-10,0.00023514,9.701706767169603e-12
107,-15,7,2487.9,744269.0,0.0189782,7.908458028742282e-10,0.000236355,9.849214347953873e-12
107,-30,8,2487.9,744269.0,0.018950400000000003,7.695718569378776e-10,0.00023031900000000002,9.353207347500582e-12
107,-45,9,2487.9,744269.0,0.0186607,8.037153965069613e-10,0.00022439200000000002,9.664551986420129e-12
107,-90,10,2487.9,744269.0,0.00802232,5.80055471729337e-10,0.000207821,1.502653947863742e-11
107,-105,11,2487.9,744269.0,0.014595400000000001,6.173368053923555e-10,0.000238336,1.0080818946379847e-11
107,-120,12,2487.9,744269.0,0.019883599999999998,7.786357528771428e-10,0.000236607,9.265458447212887e-12
108,120,0,2487.5,720127.0,0.019487200000000003,7.553415665030164e-10,0.000234091,9.073579716134569e-12
108,105,1,2487.5,720127.0,0.018925499999999998,7.85605227920206e-10,0.00024897900000000003,1.0335219890747668e-11
108,90,2,2487.5,720127.0,0.00720287,5.033142095087024e-10,0.00017757,1.2408040709114599e-11
108,45,3,2487.5,720127.0,0.0181201,7.918732865623003e-10,0.000235092,1.0273843669985502e-11
108,30,4,2487.5,720127.0,0.0180473,7.543844991117243e-10,0.000240502,1.0053081669023507e-11
108,15,5,2487.5,720127.0,0.019608900000000002,8.135336637079348e-10,0.000250406,1.038883928187961e-11
108,0,6,2487.5,720127.0,0.0186278,7.685695896805389e-10,0.000237077,9.781625989794453e-12
108,-15,7,2487.5,720127.0,0.0187855,7.828157480632416e-10,0.00024674,1.0281970545214355e-11
108,-30,8,2487.5,720127.0,0.0188732,7.664367807729626e-10,0.00023636,9.598531118384664e-12
108,-45,9,2487.5,720127.0,0.0186531,8.033880648948861e-10,0.000226853,9.770547130803975e-12
108,-90,10,2487.5,720127.0,0.00834472,6.033666689996452e-10,0.000216756,1.5672586462540037e-11
108,-105,11,2487.5,720127.0,0.0148482,6.280294033617971e-10,0.00024882,1.0524257226093558e-11
108,-120,12,2487.5,720127.0,0.020149200000000003,7.890365684218215e-10,0.000246052,9.635321786141683e-12
110,120,0,2486.4,565276.0,0.0193048,7.482715768826424e-10,0.000261834,1.0148923586957119e-11
110,105,1,2486.4,565276.0,0.019317700000000004,8.018856099650824e-10,0.00029162700000000003,1.2105555774097698e-11
110,90,2,2486.4,565276.0,0.00698214,4.87890281898617e-10,0.000206757,1.444753771974099e-11
110,45,3,2486.4,565276.0,0.0181245,7.920655726126463e-10,0.000265002,1.1580951798587354e-11
110,30,4,2486.4,565276.0,0.0185801,7.766557563705235e-10,0.000275013,1.1495655541505524e-11
110,15,5,2486.4,565276.0,0.018837,7.815090914465557e-10,0.000283523,1.176279673696458e-11
110,0,6,2486.4,565276.0,0.019215400000000004,7.928135417788162e-10,0.000271121,1.1186256870042484e-11
110,-15,7,2486.4,565276.0,0.0188401,7.850909997118138e-10,0.000283886,1.1829891749204516e-11
110,-30,8,2486.4,565276.0,0.018850299999999997,7.655068164701573e-10,0.00026634,1.0816012768956555e-11
110,-45,9,2486.4,565276.0,0.018850400000000003,8.118857658241561e-10,0.000256994,1.1068718462325105e-11
110,-90,10,2486.4,565276.0,0.00796469,5.75888522912067e-10,0.000250588,1.8118816071873364e-11
110,-105,11,2486.4,565276.0,0.013946100000000001,5.898735780918871e-10,0.000277833,1.1751410489097544e-11
110,-120,12,2486.4,565276.0,0.020103299999999998,7.872391383258095e-10,0.000282918,1.1078983178724957e-11
111,120,0,2486.0,346483.0,0.019059599999999996,7.38767402239464e-10,0.000342375,1.3270765878703467e-11
111,105,1,2486.0,346483.0,0.0189257,7.8561353000182e-10,0.000360886,1.498052512658643e-11
111,90,2,2486.0,346483.0,0.00747336,5.222152115440034e-10,0.00027294200000000003,1.9072340188247775e-11
111,45,3,2486.0,346483.0,0.0177497,7.756862972331754e-10,0.00034851,1.5230366228653666e-11
111,30,4,2486.0,346483.0,0.018267,7.635680486983576e-10,0.00036036,1.506319494328243e-11
111,15,5,2486.0,346483.0,0.018336599999999998,7.60748505930823e-10,0.00036197400000000004,1.5017570306698286e-11
111,0,6,2486.0,346483.0,0.0187627,7.741354663620529e-10,0.00034641,1.4292626695650346e-11
111,-15,7,2486.0,346483.0,0.0179377,7.474868405969504e-10,0.000360851,1.5037121476903398e-11
111,-30,8,2486.0,346483.0,0.0184773,7.503593629790527e-10,0.00034337,1.3944185268741505e-11
111,-45,9,2486.0,346483.0,0.0188455,8.116747230742654e-10,0.00033608300000000004,1.4475077655406772e-11
111,-90,10,2486.0,346483.0,0.00768108,5.553820444448459e-10,0.00030103,2.1766035093923242e-11
111,-105,11,2486.0,346483.0,0.0151257,6.397667290600567e-10,0.000364148,1.5402247489621076e-11
111,-120,12,2486.0,346483.0,0.0203375,7.964103393821489e-10,0.00036548300000000005,1.4312203568206807e-11
112,120,0,2485.5,413525.0,0.0196822,7.628999435642713e-10,0.000319245,1.2374226076514606e-11
112,105,1,2485.5,413525.0,0.018974500000000002,7.876392379156139e-10,0.000341904,1.4192574560610297e-11
112,90,2,2485.5,413525.0,0.0074392,5.198282167215482e-10,0.000246234,1.7206068006803654e-11
112,45,3,2485.5,413525.0,0.0171872,7.511042737514455e-10,0.00032634,1.4261506743160417e-11
112,30,4,2485.5,413525.0,0.0186544,7.797615266676873e-10,0.000335795,1.4036367926461105e-11
112,15,5,2485.5,413525.0,0.0190446,7.901219962288621e-10,0.00033293099999999996,1.3812634884768976e-11
112,0,6,2485.5,413525.0,0.0187404,7.732153844495417e-10,0.000320802,1.3236059089570227e-11
112,-15,7,2485.5,413525.0,0.019044400000000003,7.93604441319933e-10,0.000343298,1.4305665576035494e-11
112,-30,8,2485.5,413525.0,0.018884900000000003,7.669119153730859e-10,0.000323603,1.3141451453302726e-11
112,-45,9,2485.5,413525.0,0.0185365,7.983661088464684e-10,0.000312881,1.347576869970015e-11
112,-90,10,2485.5,413525.0,0.00822888,5.949908343476832e-10,0.00030678599999999997,2.2182223839233085e-11
112,-105,11,2485.5,413525.0,0.0152002,6.42917830914184e-10,0.00035544900000000003,1.5034308764398878e-11
112,-120,12,2485.5,413525.0,0.020330200000000003,7.961244735934586e-10,0.000340398,1.3329882566933236e-11
116,120,0,2483.5,115409.0,0.021578999999999997,8.364216338708785e-10,0.000699167,2.7100347768135716e-11
116,105,1,2483.5,115409.0,0.022700099999999997,9.42290414219517e-10,0.000780474,3.2397794227671394e-11
116,90,2,2483.5,115409.0,0.00735033,5.136182568306939e-10,0.0005529830000000001,3.86407364726492e-11
116,45,3,2483.5,115409.0,0.0199766,8.730048893957785e-10,0.0007131710000000001,3.11665533662023e-11
116,30,4,2483.5,115409.0,0.021527900000000003,8.998749983890828e-10,0.000771025,3.2229159399334935e-11
116,15,5,2483.5,115409.0,0.022117500000000002,9.17610411958868e-10,0.0007869989999999999,3.2650999281167266e-11
116,0,6,2483.5,115409.0,0.0221343,9.132452500491713e-10,0.00072655,2.9976928858072106e-11
116,-15,7,2483.5,115409.0,0.020481,8.534693958682629e-10,0.0007502639999999999,3.1264457927918866e-11
116,-30,8,2483.5,115409.0,0.0204475,8.303687808561957e-10,0.000685187,2.7825303526030765e-11
116,-45,9,2483.5,115409.0,0.0213231,9.18384828610802e-10,0.000690808,2.9753065299275e-11
116,-90,10,2483.5,115409.0,0.00815105,5.893633204408965e-10,0.000632639,4.574309097360565e-11
116,-105,11,2483.5,115409.0,0.0168483,7.126269713945505e-10,0.0008342139999999999,3.528447358575841e-11
116,-120,12,2483.5,115409.0,0.0224046,8.773573492180107e-10,0.000754216,2.953487009354379e-11
117,120,0,2482.9,197333.0,0.0191202,7.411163132646543e-10,0.00045637900000000003,1.7689664435069178e-11
117,105,1,2482.9,197333.0,0.018724200000000003,7.772491827758064e-10,0.0004917519999999999,2.0412826189015727e-11
117,90,2,2482.9,197333.0,0.00735447,5.139075471868111e-10,0.000376955,2.6340445939653622e-11
117,45,3,2482.9,197333.0,0.0180642,7.894303796954048e-10,0.00047329,2.0683423810965234e-11
117,30,4,2482.9,197333.0,0.017935800000000002,7.497237536455906e-10,0.000484702,2.026074124597314e-11
117,15,5,2482.9,197333.0,0.0190669,7.91047178197289e-10,0.0004972269999999999,2.062894415313991e-11
117,0,6,2482.9,197333.0,0.018172099999999997,7.497677364280119e-10,0.000455554,1.8795829397853113e-11
117,-15,7,2482.9,197333.0,0.0188368,7.849534845022849e-10,0.000499985,2.083501273830347e-11
117,-30,8,2482.9,197333.0,0.019412000000000002,7.883173382555555e-10,0.00046464699999999994,1.8869219362684374e-11
117,-45,9,2482.9,197333.0,0.0188672,8.126093409666381e-10,0.000432355,1.862150778142124e-11
117,-90,10,2482.9,197333.0,0.00821832,5.942272914097973e-10,0.000488033,3.528732486792892e-11
117,-105,11,2482.9,197333.0,0.0159757,6.757188978655365e-10,0.000520987,2.2036014787600688e-11
117,-120,12,2482.9,197333.0,0.0201502,7.890757281189023e-10,0.00049726,1.9472550970432323e-11
118,120,0,2482.4,404444.0,0.019284400000000004,7.474808543593112e-10,0.000318018,1.2326666442390708e-11
118,105,1,2482.4,404444.0,0.019000200000000002,7.887060554030012e-10,0.00034200699999999997,1.4196850132641456e-11
118,90,2,2482.4,404444.0,0.00706707,4.938249268128767e-10,0.00023951200000000002,1.6736355501050046e-11
118,45,3,2482.4,404444.0,0.0172874,7.554831515343243e-10,0.000314575,1.3747360065360324e-11
118,30,4,2482.4,404444.0,0.0177919,7.437086749677729e-10,0.000323592,1.3526277550467997e-11
118,15,5,2482.4,404444.0,0.019071900000000003,7.912546181005238e-10,0.00033261300000000005,1.3799441706923249e-11
118,0,6,2482.4,404444.0,0.017763,7.328885655576834e-10,0.00031446400000000003,1.2974557781879826e-11
118,-15,7,2482.4,404444.0,0.0180418,7.518248203884589e-10,0.00033743900000000003,1.4061513572207939e-11
118,-30,8,2482.4,404444.0,0.0179202,7.277356462501136e-10,0.000309938,1.2586518606235852e-11
118,-45,9,2482.4,404444.0,0.018491999999999998,7.964494961178697e-10,0.00030881,1.3300430937495097e-11
118,-90,10,2482.4,404444.0,0.00759323,5.490300324094967e-10,0.000292752,2.1167492628031154e-11
118,-105,11,2482.4,404444.0,0.014308100000000002,6.051849723361033e-10,0.00032909599999999997,1.3919664641421448e-11
118,-120,12,2482.4,404444.0,0.019281200000000002,7.550459513556282e-10,0.000333522,1.306062048980519e-11
120,120,0,2480.9,717754.0,0.0186101,7.213443740905714e-10,0.000228063,8.839928962671773e-12
120,105,1,2480.9,717754.0,0.017746099999999997,7.366478526429826e-10,0.00025367200000000003,1.0530028235818051e-11
120,90,2,2480.9,717754.0,0.00682631,4.770013649436058e-10,0.00017889799999999998,1.2500837229144469e-11
120,45,3,2480.9,717754.0,0.016659999999999998,7.280649088099911e-10,0.00023104400000000002,1.0096940503667206e-11
120,30,4,2480.9,717754.0,0.0171435,7.166052905709911e-10,0.00023811900000000002,9.953471297312323e-12
120,15,5,2480.9,717754.0,0.018194799999999997,7.548655102750857e-10,0.00024755700000000003,1.0270640025016457e-11
120,0,6,2480.9,717754.0,0.018249099999999997,7.529447008792837e-10,0.000238155,9.82610349211226e-12
120,-15,7,2480.9,717754.0,0.0174225,7.260177994001665e-10,0.000239415,9.976728451335393e-12
120,-30,8,2480.9,717754.0,0.017534099999999997,7.120562044460505e-10,0.000231637,9.406731057155475e-12
120,-45,9,2480.9,717754.0,0.017502700000000003,7.538403956144409e-10,0.00022327,9.61622750369007e-12
120,-90,10,2480.9,717754.0,0.00753883,5.450966293961444e-10,0.00020684900000000002,1.495625882185473e-11
120,-105,11,2480.9,717754.0,0.0139881,5.916500381975696e-10,0.00024884099999999997,1.0525145456146397e-11
120,-120,12,2480.9,717754.0,0.0186587,7.30669039922788e-10,0.00024229,9.488003005723458e-12
121,120,0,2479.9,597114.0,0.018589599999999998,7.205497754764393e-10,0.00024812099999999996,9.617395255464863e-12
121,105,1,2479.9,597114.0,0.017861099999999998,7.414215495709805e-10,0.000271786,1.1281947767589818e-11
121,90,2,2479.9,597114.0,0.0068521,4.788034901330413e-10,0.000194265,1.3574635514761208e-11
121,45,3,2479.9,597114.0,0.0170405,7.446932820274102e-10,0.000252133,1.101855880270045e-11
121,30,4,2479.9,597114.0,0.017296000000000002,7.229798527556136e-10,0.000261767,1.0941967340210377e-11
121,15,5,2479.9,597114.0,0.0178966,7.424937944461659e-10,0.00026597299999999997,1.1034682676610646e-11
121,0,6,2479.9,597114.0,0.018038400000000003,7.442513708808038e-10,0.000257622,1.0629297868383801e-11
121,-15,7,2479.9,597114.0,0.017592700000000003,7.331102505098183e-10,0.000264291,1.1013343103531032e-11
121,-30,8,2479.9,597114.0,0.017570500000000003,7.135344009797671e-10,0.000254155,1.032118241831551e-11
121,-45,9,2479.9,597114.0,0.0178467,7.686564580557422e-10,0.000246675,1.0624279659035016e-11
121,-90,10,2479.9,597114.0,0.00746012,5.394054869112004e-10,0.000237915,1.7202492241207683e-11
121,-105,11,2479.9,597114.0,0.0145283,6.144986988901817e-10,0.000275426,1.1649602406374262e-11
121,-120,12,2479.9,597114.0,0.018611700000000002,7.288285341599873e-10,0.000265326,1.0390085787678329e-11
126,120,0,2471.9,209582.0,0.031387200000000004,1.2165963717796027e-09,0.000510764,1.979767641699919e-11
126,105,1,2471.9,209582.0,0.030998,1.2867396293398086e-09,0.000561613,2.331278480716233e-11
126,90,2,2471.9,209582.0,0.012315000000000001,8.605339941023051e-10,0.00038916,2.7193293475018512e-11
126,45,3,2471.9,209582.0,0.0272108,1.1891493769896105e-09,0.0005029930000000001,2.198148575492581e-11
126,30,4,2471.9,209582.0,0.0289193,1.2088385323655999e-09,0.000531927,2.2234765502817718e-11
126,15,5,2471.9,209582.0,0.029296299999999997,1.2154443274271767e-09,0.000526,2.1822677820294544e-11
126,0,6,2471.9,209582.0,0.029629900000000004,1.222508298632979e-09,0.000519556,2.1436505746038832e-11
126,-15,7,2471.9,209582.0,0.030798000000000002,1.2833919463869322e-09,0.000546914,2.2790604031633958e-11
126,-30,8,2471.9,209582.0,0.030165699999999997,1.2250228894815375e-09,0.000501212,2.035411651255633e-11
126,-45,9,2471.9,209582.0,0.030616,1.3186295572758328e-09,0.000503221,2.167370278422726e-11
126,-90,10,2471.9,209582.0,0.0141185,1.0208410008090733e-09,0.00044741400000000004,3.235035984955844e-11
126,-105,11,2471.9,209582.0,0.0234038,9.899027862231666e-10,0.000542581,2.2949369061936612e-11
126,-120,12,2471.9,209582.0,0.0333035,1.3041549717326807e-09,0.000543225,2.1272526446754412e-11
128,120,0,2467.8,269830.0,0.0212238,8.226537593469927e-10,0.000396904,1.5384359431386404e-11
128,105,1,2467.8,269830.0,0.019415599999999998,8.059494789150908e-10,0.000409962,1.7017689913007503e-11
128,90,2,2467.8,269830.0,0.00772871,5.400582773494457e-10,0.00030041599999999996,2.0992138073263338e-11
128,45,3,2467.8,269830.0,0.0187957,8.213979355654232e-10,0.000397435,1.7368456004375683e-11
128,30,4,2467.8,269830.0,0.0186696,7.803968928657611e-10,0.000398929,1.667539487048706e-11
128,15,5,2467.8,269830.0,0.020228599999999996,8.39243765314848e-10,0.00041276400000000003,1.7124744843756763e-11
128,0,6,2467.8,269830.0,0.0193113,7.967703065953999e-10,0.00039234,1.61876653611947e-11
128,-15,7,2467.8,269830.0,0.020031999999999998,8.347589931171838e-10,0.00042072400000000003,1.7532105761792835e-11
128,-30,8,2467.8,269830.0,0.0196688,7.987459335813347e-10,0.00038630800000000003,1.5687888641398472e-11
128,-45,9,2467.8,269830.0,0.018838099999999997,8.113560054519814e-10,0.000371491,1.600009840808585e-11
128,-90,10,2467.8,269830.0,0.00839801,6.072198132382763e-10,0.000359946,2.602596840154568e-11
128,-105,11,2467.8,269830.0,0.015895600000000003,6.72330934663985e-10,0.00040968900000000003,1.7328480100880328e-11
128,-120,12,2467.8,269830.0,0.021111,8.267003650742001e-10,0.00040264,1.576726043264061e-11
129,120,0,2465.9,292147.0,0.0178572,6.921612864525258e-10,0.00035676400000000003,1.3828496584008072e-11
129,105,1,2465.9,292147.0,0.016404,6.80936733972844e-10,0.00036731400000000004,1.5247354029657478e-11
129,90,2,2465.9,292147.0,0.00681471,4.761907929312967e-10,0.000296065,2.068810369174981e-11
129,45,3,2465.9,292147.0,0.0157707,6.892012759525646e-10,0.000345841,1.5113727258568798e-11
129,30,4,2465.9,292147.0,0.0157414,6.579969388394551e-10,0.000350919,1.4668557293544586e-11
129,15,5,2465.9,292147.0,0.017412,7.223887190246551e-10,0.00036839699999999996,1.5284047606393626e-11
129,0,6,2465.9,292147.0,0.017282099999999998,7.130469784847401e-10,0.000355277,1.4658472718889663e-11
129,-15,7,2465.9,292147.0,0.017061700000000003,7.109828031583195e-10,0.000365219,1.5219141608789178e-11
129,-30,8,2465.9,292147.0,0.0166977,6.780901720064798e-10,0.000352469,1.4313693792375716e-11
129,-45,9,2465.9,292147.0,0.0168226,7.245485233286002e-10,0.00034969900000000003,1.5061518080408985e-11
129,-90,10,2465.9,292147.0,0.00768723,5.558267214399215e-10,0.00036824300000000003,2.6625884666284353e-11
129,-105,11,2465.9,292147.0,0.014033100000000001,5.935533883108009e-10,0.00038499300000000003,1.6283921558738996e-11
129,-120,12,2465.9,292147.0,0.0187673,7.349217830257702e-10,0.00036971800000000005,1.4478044885344282e-11
130,120,0,2463.8,245908.0,0.016866,6.537414744365466e-10,0.000374039,1.449809126981925e-11
