Run,Detector,Yield,Yield err,Area,Area err,sig1,X2NDF,IsValid,Status,Q_int
run_0224,det11,0.000256822,0.000110208,50.4196,21.6361,17,1.13287,1,0,196321
run_0224,det12,0.000378784,9.13651e-05,74.3632,17.9369,9.51132,1.12201,1,0,196321
run_0225,det0,0.000524558,0.000112395,115.861,24.825,11.434,1.47807,1,0,220873
run_0225,det1,0.000496894,9.3551e-05,109.751,20.6629,10.1537,0.89133,1,0,220873
run_0225,det2,0.000262726,8.22767e-05,58.029,18.1727,10.7443,0.837819,1,0,220873
run_0225,det3,0.000374643,9.14611e-05,82.7485,20.2013,11.0822,0.974403,1,0,220873
run_0225,det4,0.000372014,0.000126943,82.1677,28.0383,12.5555,0.812524,1,0,220873
run_0225,det5,0.000333992,0.000102669,73.7699,22.6769,14.05,0.860822,1,0,220873
run_0225,det6,0.000230831,5.85462e-05,50.9843,12.9313,7,0.960288,1,0,220873
run_0225,det7,0.000409193,8.22498e-05,90.3796,18.1667,8.55373,1.50837,1,0,220873
run_0225,det8,0.0004751,0.000135546,104.937,29.9385,12.3801,0.788342,1,0,220873
run_0225,det9,0.000504786,0.000103019,111.494,22.7541,16.9995,1.13199,1,0,220873
run_0225,det10,0.000430195,9.3604e-05,95.0184,20.6746,16.9994,0.8485,1,0,220873
run_0225,det11,0.000531543,0.000100578,117.404,22.215,16.4046,1.36378,1,0,220873
run_0225,det12,0.000884993,0.000161345,195.471,35.6367,17,1.51903,1,0,220873
run_0226,det0,0.000863948,0.000174457,167.638,33.8512,17,1.382,1,0,194037
run_0226,det1,0.000348332,8.75486e-05,67.5892,16.9877,9.18126,1.87105,1,0,194037
run_0226,det2,0.000186827,6.39032e-05,36.2513,12.3996,7.87197,1.09263,1,0,194037
run_0226,det3,2.4755e-10,0.000712819,4.80338e-05,138.313,16.9561,0.925513,1,0,194037
run_0226,det4,0.000260579,0.000113482,50.5619,22.0197,11.3585,0.956117,1,0,194037
run_0226,det5,0.000244779,0.000116163,47.4961,22.5398,16.9899,1.47816,1,0,194037
run_0226,det6,0.000387803,0.000109271,75.2482,21.2026,16.4319,0.721743,1,0,194037
run_0226,det7,0.000730886,0.000135385,141.819,26.2696,17,1.27701,1,0,194037
run_0226,det8,0.000373831,8.84059e-05,72.5371,17.154,8.67159,0.879557,1,0,194037
run_0226,det9,0.000365405,8.58831e-05,70.9022,16.6645,10.2993,0.902602,1,0,194037
run_0226,det10,0.000127634,9.24035e-05,24.7658,17.9297,16.8569,0.740714,1,0,194037
run_0226,det11,0.000319146,0.000102214,61.9262,19.8334,13.2482,1.07823,1,0,194037
run_0226,det12,0.000520747,0.000151144,101.044,29.3275,17,1.14183,1,0,194037
run_0227,det0,0.000479992,0.000141912,100.639,29.7544,17,0.809776,1,0,209668
run_0227,det1,0.000599367,0.0001119,125.668,23.4619,16.8587,1.85854,1,0,209668
run_0227,det2,2.32915e-05,0.00011093,4.88347,23.2585,16.9139,0.763607,1,0,209668
run_0227,det3,0.00023403,5.4568e-05,49.0687,11.4412,7,0.807205,1,0,209668
run_0227,det4,0.000148616,5.43184e-05,31.1601,11.3888,7,1.15025,1,0,209668
run_0227,det5,0.000244328,0.000102174,51.2278,21.4226,9.81214,0.897901,1,0,209668
run_0227,det6,0.000176794,5.66728e-05,37.0681,11.8825,7,0.947107,1,0,209668
run_0227,det7,0.000313122,0.000102959,65.6516,21.5871,10.9149,1.28956,1,0,209668
run_0227,det8,0.000428339,9.6404e-05,89.8089,20.2128,9.56383,0.849162,1,0,209668
run_0227,det9,0.000253581,5.61336e-05,53.1678,11.7694,7,0.987277,1,0,209668
run_0227,det10,0.000151959,8.7838e-05,31.8609,18.4168,16.7744,0.933838,1,0,209668
run_0227,det11,0.000311548,0.000105198,65.3216,22.0567,16.9882,1.16627,1,0,209668
run_0227,det12,0.000348231,0.000137893,73.0129,28.9117,10.7401,1.36726,1,0,209668
run_0228,det0,0.000212216,0.00011012,30.5924,15.8745,8.03323,0.844389,1,0,144157
run_0228,det1,0.000194826,7.15042e-05,28.0855,10.3078,7,0.784451,1,0,144157
run_0228,det2,0.000197437,7.35011e-05,28.4619,10.5957,7,1.00447,1,0,144157
run_0228,det3,0.000275318,7.16974e-05,39.689,10.3357,7,0.780172,1,0,144157
run_0228,det4,0.000423082,0.000127735,60.9902,18.414,17,0.78168,1,0,144157
run_0228,det5,0.000180021,0.000132235,25.9512,19.0626,9.84152,0.896267,1,0,144157
run_0228,det6,0.000130005,7.18848e-05,18.7411,10.3627,7,0.775945,1,0,144157
run_0228,det7,0.000397199,0.000166723,57.259,24.0342,10.2388,1.27614,1,0,144157
run_0228,det8,0.000228552,7.77306e-05,32.9474,11.2054,7,0.740126,1,0,144157
run_0228,det9,0.000125134,6.99091e-05,18.039,10.0779,7,0.81816,1,0,144157
run_0228,det10,0.000225096,0.000121372,32.4492,17.4966,15.9461,1.06177,1,0,144157
run_0228,det11,0.00029755,0.000114819,42.8939,16.5519,11.2989,1.04246,1,0,144157
run_0228,det12,0.000223288,7.48543e-05,32.1885,10.7908,7,1.32869,1,0,144157
run_0229,det0,0.000145148,7.9582e-05,23.6859,12.9866,7.69352,1.51246,1,0,163185
run_0229,det1,0.000231921,0.000113974,37.8461,18.5989,16.681,0.911869,1,0,163185
run_0229,det2,0.000269907,0.000112091,44.0447,18.2916,15.6576,0.894459,1,0,163185
run_0229,det3,0.000407005,0.000111154,66.417,18.1387,17,0.877805,1,0,163185
run_0229,det4,0.000239812,0.000105423,39.1337,17.2034,16.3134,1.04202,1,0,163185
run_0229,det5,0.000197472,6.57601e-05,32.2245,10.7311,7,1.01721,1,0,163185
run_0229,det6,0.000153243,6.05623e-05,25.007,9.88287,7,0.973585,1,0,163185
run_0229,det7,0.000277126,0.00011981,45.2228,19.5512,8.61138,1.4464,1,0,163185
run_0229,det8,0.000567524,0.000143307,92.6115,23.3855,17,1.80414,1,0,163185
run_0229,det9,0.000118632,5.92698e-05,19.359,9.67194,7.00001,0.784081,1,0,163185
run_0229,det10,0.000259057,0.000140345,42.2742,22.9022,16.6847,0.885601,1,0,163185
run_0229,det11,0,3.09767e-05,0,5.05494,16.4493,1.2329,1,0,163185
run_0229,det12,0.000352501,0.000151596,57.523,24.7382,16.9903,1.26851,1,0,163185
run_0230,det0,0.000421873,0.000145115,75.471,25.9603,16.9968,1.53929,1,0,178895
run_0230,det1,0.000366377,0.000112393,65.5431,20.1066,16.366,1.04258,1,0,178895
run_0230,det2,9.46525e-05,6.10805e-05,16.9329,10.927,7,0.929643,1,0,178895
run_0230,det3,0.000157765,6.10843e-05,28.2234,10.9277,7,0.940164,1,0,178895
run_0230,det4,0.000185597,0.000101697,33.2024,18.1931,16.7859,1.10196,1,0,178895
run_0230,det5,0.000232261,6.82527e-05,41.5503,12.2101,7,0.85198,1,0,178895
run_0230,det6,0.000789205,0.000145595,141.185,26.0463,17,1.98749,1,0,178895
run_0230,det7,0.000442235,0.000166732,79.1137,29.8276,17,1.2818,1,0,178895
run_0230,det8,0.00020456,6.32043e-05,36.5947,11.3069,7,0.972816,1,0,178895
run_0230,det9,0.000324536,8.61012e-05,58.0578,15.4031,9.14436,0.978095,1,0,178895
run_0230,det10,7.23684e-05,6.50827e-05,12.9464,11.643,7.72803,0.829596,1,0,178895
run_0230,det11,0.000277426,7.45358e-05,49.6301,13.3341,7.58899,1.1404,1,0,178895
run_0230,det12,0.000284834,8.66585e-05,50.9554,15.5028,8.28552,0.909039,1,0,178895
run_0231,det0,0.00132026,0.00013941,202.039,21.3339,8.35077,1.54615,1,0,153030
run_0231,det1,0.00150861,0.000152966,230.863,23.4084,10.7171,0.867031,1,0,153030
run_0231,det2,0.000576205,0.000118601,88.1767,18.1496,9.16579,1.01275,1,0,153030
run_0231,det3,0.00112856,0.000142937,172.704,21.8736,9.5814,1.07224,1,0,153030
run_0231,det4,0.00162854,0.000172999,249.216,26.4741,12.0206,1.12582,1,0,153030
run_0231,det5,0.00134396,0.00016597,205.666,25.3984,11.6443,0.770815,1,0,153030
run_0231,det6,0.00130886,0.000178831,200.294,27.3665,11.5175,0.895991,1,0,153030
run_0231,det7,0.00117441,0.000183426,179.72,28.0697,10.4223,0.946147,1,0,153030
run_0231,det8,0.00121021,0.000165382,185.198,25.3084,9.45279,0.715202,1,0,153030
run_0231,det9,0.00148925,0.000150129,227.9,22.9743,10.4282,0.944198,1,0,153030
run_0231,det10,0.000552327,0.000118599,84.5226,18.1492,9.52373,0.958619,1,0,153030
run_0231,det11,0.00113804,0.000138198,174.154,21.1485,10.0875,1.19527,1,0,153030
run_0231,det12,0.00137064,0.000200393,209.749,30.6662,10.0546,0.875298,1,0,153030
run_0232,det0,0.00125015,0.000147508,238.953,28.1946,9.36962,0.982019,1,0,191140
run_0232,det1,0.00089038,8.79664e-05,170.187,16.8139,7,1.12346,1,0,191140
run_0232,det2,0.00050202,9.10328e-05,95.9561,17.4,9.56334,0.847569,1,0,191140
run_0232,det3,0.00106381,0.000113583,203.336,21.7103,9.29842,1.19944,1,0,191140
run_0232,det4,0.00169989,0.000139956,324.917,26.7512,10.7631,0.761892,1,0,191140
run_0232,det5,0.00184962,0.000175183,353.536,33.4846,13.0704,0.903886,1,0,191140
run_0232,det6,0.00185451,0.000139625,354.471,26.688,9.08705,0.996345,1,0,191140
run_0232,det7,0.00150277,0.000135567,287.24,25.9123,9.06502,0.881848,1,0,191140
run_0232,det8,0.00144252,0.000128216,275.724,24.5071,8.49086,0.898305,1,0,191140
run_0232,det9,0.00117732,0.000108728,225.033,20.7822,7.20884,1.30119,1,0,191140
run_0232,det10,0.000545065,0.000146583,104.184,28.0179,11.6964,0.994595,1,0,191140
run_0232,det11,0.000799859,0.00011272,152.885,21.5453,9.34759,1.14848,1,0,191140
run_0232,det12,0.00148871,0.000126642,284.552,24.2064,9.53855,0.895993,1,0,191140
run_0233,det0,0.000342076,0.000105026,69.4034,21.3087,16.9776,0.882529,1,0,202889
run_0233,det1,0.000283739,7.9218e-05,57.5675,16.0725,8.56297,0.880803,1,0,202889
run_0233,det2,6.46335e-05,4.5437e-05,13.1134,9.21867,7,0.882314,1,0,202889
run_0233,det3,0.000286543,9.56838e-05,58.1365,19.4132,16.4799,1.00938,1,0,202889
run_0233,det4,0.000163223,8.69746e-05,33.1161,17.6462,10.2376,1.01408,1,0,202889
run_0233,det5,0.00055421,0.000114777,112.443,23.2871,16.908,0.903088,1,0,202889
run_0233,det6,0.000187471,7.77234e-05,38.0359,15.7692,8.60168,0.895315,1,0,202889
run_0233,det7,0.000200177,5.83991e-05,40.6138,11.8485,7,0.995049,1,0,202889
run_0233,det8,0.000275779,0.000145833,55.9525,29.5878,11.502,1.71792,1,0,202889
run_0233,det9,0.000219001,7.4843e-05,44.4329,15.1848,7.80834,0.934109,1,0,202889
run_0233,det10,0.000142962,5.05027e-05,29.0054,10.2464,7,1.02645,1,0,202889
run_0233,det11,0.000183121,9.49927e-05,37.1532,19.273,16.5323,1.12328,1,0,202889
run_0233,det12,0.000268194,0.000133887,54.4137,27.1642,10.9422,1.38192,1,0,202889
run_0234,det0,0.000131535,0.000113879,24.6013,21.2991,16.9917,0.881332,1,0,187032
run_0234,det1,0.000502296,0.000125161,93.9455,23.4091,16.9404,1.52417,1,0,187032
run_0234,det2,2.97436e-05,0.000167761,5.563,31.3768,16.896,0.661251,1,0,187032
run_0234,det3,0.000133924,9.33424e-05,25.0481,17.458,16.973,0.934538,1,0,187032
run_0234,det4,9.78279e-05,5.24588e-05,18.297,9.81147,7,0.955384,1,0,187032
run_0234,det5,0.000115891,5.50487e-05,21.6753,10.2959,7,0.835225,1,0,187032
run_0234,det6,0.000166016,8.52018e-05,31.0504,15.9355,8.642,0.866946,1,0,187032
run_0234,det7,0.000468602,0.00012112,87.6436,22.6533,16.9828,0.784571,1,0,187032
run_0234,det8,0.000286779,7.86143e-05,53.6369,14.7034,8.36246,1.88392,1,0,187032
run_0234,det9,0.000350554,0.000133811,65.5648,25.0269,13.7787,0.902416,1,0,187032
run_0234,det10,0,3.84584e-05,0,7.19295,16.9945,0.958601,1,0,187032
run_0234,det11,0.00022111,8.74132e-05,41.3547,16.3491,9.84683,0.910468,1,0,187032
run_0234,det12,0.000257303,0.000145624,48.1239,27.2364,16.858,1.35761,1,0,187032
run_0235,det0,0.000290047,7.46504e-05,83.1624,21.4037,7.51577,0.957555,1,0,286720
run_0235,det1,0.000306493,7.49967e-05,87.8776,21.5031,9.6191,0.912559,1,0,286720
run_0235,det2,0.00014139,4.5309e-05,40.5393,12.991,7.80961,1.1032,1,0,286720
run_0235,det3,0.000199251,4.74e-05,57.1293,13.5905,7,0.978421,1,0,286720
run_0235,det4,0.000295465,7.16242e-05,84.7157,20.5361,11.4117,1.11877,1,0,286720
run_0235,det5,0.000288284,9.03847e-05,82.6569,25.9151,16.9998,0.873782,1,0,286720
run_0235,det6,0.00025629,5.14714e-05,73.4835,14.7579,7,0.895869,1,0,286720
run_0235,det7,0.000386643,0.00012256,110.858,35.1403,12.6097,0.906314,1,0,286720
run_0235,det8,0.00029887,6.63765e-05,85.6921,19.0315,8.78476,0.992789,1,0,286720
run_0235,det9,0.00035332,6.15839e-05,101.304,17.6573,8.2971,0.90796,1,0,286720
run_0235,det10,0.000358787,8.47219e-05,102.871,24.2915,16.7888,0.998663,1,0,286720
run_0235,det11,0.000288953,9.49927e-05,82.8487,27.2363,12.7408,1.14006,1,0,286720
run_0235,det12,0.00038822,8.30458e-05,111.31,23.8109,9.89036,1.62873,1,0,286720
run_0236,det0,0.0117198,0.000239571,3107.58,63.524,9.82314,1.02961,1,0,265157
run_0236,det1,0.0116191,0.000238592,3080.89,63.2642,10.8838,0.927705,1,0,265157
run_0236,det2,0.00568242,0.000169481,1506.73,44.9392,10.1499,1.07884,1,0,265157
run_0236,det3,0.0107874,0.000222789,2860.36,59.0739,11.563,1.03338,1,0,265157
run_0236,det4,0.0116218,0.000242582,3081.61,64.3224,11.6666,1.02224,1,0,265157
run_0236,det5,0.0119109,0.00024905,3158.26,66.0373,12.4834,0.851423,1,0,265157
run_0236,det6,0.0124792,0.000248518,3308.95,65.8963,11.0785,1.03981,1,0,265157
run_0236,det7,0.012094,0.000271194,3206.8,71.9091,11.8397,0.81305,1,0,265157
run_0236,det8,0.0116336,0.000238196,3084.72,63.1593,10.5617,0.968383,1,0,265157
run_0236,det9,0.0108786,0.000223463,2884.55,59.2529,9.78831,0.96037,1,0,265157
run_0236,det10,0.006141,0.000212068,1628.33,56.2313,13.1341,0.972891,1,0,265157
run_0236,det11,0.00963073,0.000230449,2553.65,61.1052,12.9237,2.06102,1,0,265157
run_0236,det12,0.0120977,0.000256068,3207.78,67.8981,10.5094,1.06758,1,0,265157
run_0237,det0,0.00162532,0.000112378,447.751,30.9583,9.6225,0.82306,1,0,275484
run_0237,det1,0.00159535,0.000108631,439.494,29.9262,11.1962,1.13541,1,0,275484
run_0237,det2,0.000494807,8.30749e-05,136.311,22.8858,10.6134,1.02897,1,0,275484
run_0237,det3,0.00138426,0.000106118,381.342,29.2339,10.7648,0.981139,1,0,275484
run_0237,det4,0.00161807,0.000124816,445.752,34.3848,13.0455,1.0711,1,0,275484
run_0237,det5,0.00119365,9.70865e-05,328.831,26.7458,10.7506,0.977163,1,0,275484
run_0237,det6,0.00103385,0.000100155,284.81,27.5911,9.76468,1.1414,1,0,275484
run_0237,det7,0.00115953,0.000109875,319.433,30.2687,10.0415,0.911222,1,0,275484
run_0237,det8,0.00127449,0.000101905,351.101,28.0732,8.69864,0.994335,1,0,275484
run_0237,det9,0.00148092,9.46986e-05,407.97,26.088,8.54743,0.961535,1,0,275484
run_0237,det10,0.000753739,0.000113199,207.643,31.1845,12.7676,1.0904,1,0,275484
run_0237,det11,0.00136712,0.000104211,376.62,28.7085,11.718,1.32282,1,0,275484
run_0237,det12,0.0015896,0.000117507,437.91,32.3713,10.2808,0.982326,1,0,275484
run_0238,det0,0.00197918,0.000122224,461.32,28.4887,8.89635,1.65047,1,0,233086
run_0238,det1,0.00190169,0.000122482,443.258,28.5488,10.7919,1.07672,1,0,233086
run_0238,det2,0.000722957,7.96814e-05,168.511,18.5726,7.23901,1.13136,1,0,233086
run_0238,det3,0.00172663,0.000125293,402.453,29.204,11.7767,0.902844,1,0,233086
run_0238,det4,0.00150763,0.00011109,351.408,25.8936,9.84473,1.04463,1,0,233086
run_0238,det5,0.0014188,0.000113163,330.703,26.3768,10.0842,0.808444,1,0,233086
run_0238,det6,0.00128122,0.000100854,298.634,23.5076,8.02269,1.10847,1,0,233086
run_0238,det7,0.00152233,0.000121198,354.833,28.2496,10.1419,0.901073,1,0,233086
run_0238,det8,0.00160935,0.000120423,375.117,28.0688,10.1207,0.84907,1,0,233086
run_0238,det9,0.00163685,0.00010462,381.526,24.3854,8.68297,1.01629,1,0,233086
run_0238,det10,0.000901594,0.000141547,210.149,32.9927,12.428,1.03089,1,0,233086
run_0238,det11,0.00149913,0.000117503,349.425,27.3883,11.0064,1.53577,1,0,233086
run_0238,det12,0.00183598,0.000139938,427.942,32.6176,10.3196,0.82163,1,0,233086
run_0239,det0,0.000399948,5.31805e-05,117.424,15.6137,7,1.95126,1,0,293599
run_0239,det1,0.000342948,5.96896e-05,100.689,17.5248,8.45608,1.13788,1,0,293599
run_0239,det2,0.000167984,4.11158e-05,49.3199,12.0716,7,0.908751,1,0,293599
run_0239,det3,0.000407201,6.71187e-05,119.554,19.706,8.82447,0.979414,1,0,293599
run_0239,det4,0.00057833,9.34985e-05,169.797,27.4511,13.3014,0.844401,1,0,293599
run_0239,det5,0.000512731,8.55243e-05,150.537,25.1099,17,0.987434,1,0,293599
run_0239,det6,0.000586211,9.4908e-05,172.111,27.8649,13.1089,1.0922,1,0,293599
run_0239,det7,0.000689859,0.000130021,202.542,38.174,14.1606,1.45063,1,0,293599
run_0239,det8,0.000369522,9.52469e-05,108.491,27.9644,10.9356,2.04977,1,0,293599
run_0239,det9,0.000224452,5.1079e-05,65.899,14.9967,7.08761,1.10334,1,0,293599
run_0239,det10,0.000223367,6.51687e-05,65.5803,19.1335,17,1.0018,1,0,293599
run_0239,det11,0.000379246,7.77604e-05,111.346,22.8304,16.6249,1.36818,1,0,293599
run_0239,det12,0.000194925,5.53471e-05,57.2299,16.2499,7.14688,0.863301,1,0,293599
run_0240,det0,0.00311501,0.000210561,538.523,36.4018,9.20042,0.756234,1,0,172880
run_0240,det1,0.00273858,0.000189345,473.445,32.734,9.27178,0.898679,1,0,172880
run_0240,det2,0.00127112,0.000135487,219.752,23.423,9.03976,0.928217,1,0,172880
run_0240,det3,0.00331531,0.000220692,573.151,38.1532,11.6066,0.992777,1,0,172880
run_0240,det4,0.00316528,0.000195988,547.214,33.8823,10.1761,0.995637,1,0,172880
run_0240,det5,0.00361688,0.000232647,625.286,40.2201,12.3496,1.2154,1,0,172880
run_0240,det6,0.00313278,0.000220006,541.594,38.0347,11.4617,1.05177,1,0,172880
run_0240,det7,0.00321142,0.000328859,555.19,56.8531,14.5886,0.877344,1,0,172880
run_0240,det8,0.00314245,0.000213711,543.266,36.9464,10.2144,1.12944,1,0,172880
run_0240,det9,0.00359458,0.000202618,621.431,35.0285,11.4941,0.912157,1,0,172880
run_0240,det10,0.0015682,0.000251333,271.11,43.4504,14.1463,0.884685,1,0,172880
run_0240,det11,0.00316643,0.000209968,547.413,36.2992,13.3895,1.34033,1,0,172880
run_0240,det12,0.00323422,0.000220166,559.132,38.0624,9.4197,1.03159,1,0,172880
run_0241,det0,0.00256875,0.000298735,275.91,32.0871,10.6724,1.31066,1,0,107410
run_0241,det1,0.00227823,0.000271647,244.705,29.1777,11.4688,0.954514,1,0,107410
run_0241,det2,0.00107243,0.000182499,115.19,19.6022,10.9052,0.797391,1,0,107410
run_0241,det3,0.00230973,0.000220663,248.088,23.7014,9.55877,0.825334,1,0,107410
run_0241,det4,0.00240977,0.000242182,258.833,26.0128,10.8991,1.17032,1,0,107410
run_0241,det5,0.0019434,0.000249314,208.74,26.7788,11.6339,1.02367,1,0,107410
run_0241,det6,0.00237981,0.000328472,255.615,35.2812,12.872,1.61519,1,0,107410
run_0241,det7,0.00217302,0.000256052,233.404,27.5025,10.3963,1.04987,1,0,107410
run_0241,det8,0.00263758,0.000245645,283.303,26.3847,10.6767,1.66995,1,0,107410
run_0241,det9,0.0018709,0.000189151,200.953,20.3167,8.46865,0.852699,1,0,107410
run_0241,det10,0.000935156,0.000244107,100.445,26.2195,17,1.18214,1,0,107410
run_0241,det11,0.00149605,0.000199534,160.691,21.4319,9.88756,1.3705,1,0,107410
run_0241,det12,0.00253275,0.000279592,272.042,30.031,10.7359,1.49336,1,0,107410
run_0242,det0,0.00253085,0.00022013,393.375,34.2153,9.45134,0.816706,1,0,155432
run_0242,det1,0.00245151,0.000262755,381.043,40.8405,12.6732,1.03699,1,0,155432
run_0242,det2,0.000664466,0.00010366,103.279,16.1121,7,1.08137,1,0,155432
run_0242,det3,0.00229128,0.000239522,356.139,37.2294,12.4424,1.13956,1,0,155432
run_0242,det4,0.00234889,0.000226939,365.093,35.2736,12.1908,0.965422,1,0,155432
run_0242,det5,0.00234996,0.000185965,365.259,28.9048,10.0685,1.71651,1,0,155432
run_0242,det6,0.00274188,0.00025549,426.176,39.7113,13.3899,0.699931,1,0,155432
run_0242,det7,0.00252318,0.000451233,392.183,70.1361,15.605,1.03249,1,0,155432
run_0242,det8,0.00185222,0.000181412,287.894,28.1972,9.0004,1.06757,1,0,155432
run_0242,det9,0.00263764,0.000188021,409.973,29.2244,10.463,1.05037,1,0,155432
run_0242,det10,0.00139225,0.000181454,216.4,28.2037,16.9998,1.03226,1,0,155432
run_0242,det11,0.00191,0.000210846,296.875,32.7722,12.044,1.01225,1,0,155432
run_0242,det12,0.00284284,0.000260309,441.868,40.4603,10.7212,1.0183,1,0,155432
run_0243,det0,0.00300985,0.000279073,509.278,47.2203,11.3724,1.0924,1,0,169204
run_0243,det1,0.00266482,0.000233714,450.898,39.5453,12.1661,1.0464,1,0,169204
run_0243,det2,0.0011558,0.000155333,195.567,26.283,11.4085,1.12499,1,0,169204
run_0243,det3,0.00264505,0.000208944,447.552,35.3542,12.3019,1.247,1,0,169204
run_0243,det4,0.00274905,0.000259227,465.15,43.8622,14.0992,0.789388,1,0,169204
run_0243,det5,0.00225904,0.00019434,382.239,32.883,10.4515,1.12209,1,0,169204
run_0243,det6,0.00233654,0.000224469,395.353,37.9811,10.9744,1.12928,1,0,169204
run_0243,det7,0.00289901,0.000345841,490.525,58.5177,15.3885,0.965174,1,0,169204
run_0243,det8,0.00255589,0.00022751,432.467,38.4956,12.1208,0.766682,1,0,169204
run_0243,det9,0.00261235,0.000188711,442.019,31.9307,11.0849,1.07553,1,0,169204
run_0243,det10,0.00167122,0.000198728,282.777,33.6255,16.9996,0.897369,1,0,169204
run_0243,det11,0.00209793,0.0002385,354.978,40.3552,14.1612,1.18335,1,0,169204
run_0243,det12,0.00365739,0.000345788,618.845,58.5087,14.2805,0.994974,1,0,169204
run_0244,det0,0.00293332,0.000201581,721.057,49.5518,10.183,0.851751,1,0,245816
run_0244,det1,0.0022853,0.000184118,561.764,45.2592,11.2536,1.02906,1,0,245816
run_0244,det2,0.00174976,0.000163183,430.118,40.113,12.6532,0.867213,1,0,245816
run_0244,det3,0.00325123,0.00019761,799.205,48.5756,13.1344,0.81038,1,0,245816
run_0244,det4,0.00264737,0.000193011,650.765,47.4452,12.043,0.879861,1,0,245816
run_0244,det5,0.00318999,0.00022464,784.151,55.2202,14.0635,1.14692,1,0,245816
run_0244,det6,0.00297668,0.000186957,731.716,45.9571,11.4743,1.08051,1,0,245816
run_0244,det7,0.00282381,0.000223755,694.137,55.0025,12.1719,0.868642,1,0,245816
run_0244,det8,0.00280618,0.000186111,689.804,45.749,10.384,0.846587,1,0,245816
run_0244,det9,0.00297808,0.000158626,732.06,38.9928,10.342,1.09051,1,0,245816
run_0244,det10,0.00150166,0.000162543,369.133,39.9557,16.9678,0.999383,1,0,245816
run_0244,det11,0.0029938,0.000209982,735.923,51.6168,15.1798,1.10868,1,0,245816
run_0244,det12,0.0033292,0.000256171,818.371,62.971,11.971,0.824864,1,0,245816
run_0245,det0,0.00364225,0.000274049,590.18,44.4061,10.7653,1.23887,1,0,162037
run_0245,det1,0.00262771,0.000199778,425.785,32.3715,9.58463,1.00466,1,0,162037
run_0245,det2,0.00135972,0.000153602,220.325,24.8891,10.3056,1.03023,1,0,162037
run_0245,det3,0.00340098,0.000225832,551.085,36.5931,12.4683,1.03338,1,0,162037
run_0245,det4,0.00345988,0.00025103,560.628,40.6761,13.0756,1.02076,1,0,162037
run_0245,det5,0.00314813,0.000224202,510.114,36.3291,12.1776,0.851501,1,0,162037
run_0245,det6,0.00332492,0.000254443,538.76,41.2291,11.5896,0.920912,1,0,162037
run_0245,det7,0.00329489,0.000264569,533.894,42.8699,13.3074,0.98258,1,0,162037
run_0245,det8,0.00384539,0.000270832,623.096,43.8847,13.57,0.946001,1,0,162037
run_0245,det9,0.00358702,0.000206591,581.229,33.4754,10.7359,0.954259,1,0,162037
run_0245,det10,0.00191947,0.000188192,311.024,30.494,17,0.925211,1,0,162037
run_0245,det11,0.00320262,0.000225131,518.943,36.4795,17,1.1973,1,0,162037
run_0245,det12,0.00351906,0.000293335,570.218,47.5311,11.4912,0.992721,1,0,162037
run_0246,det0,0.00444981,0.000237769,934.585,49.9382,9.96876,1.01748,1,0,210028
run_0246,det1,0.00352739,0.000229695,740.851,48.2424,11.8012,0.988704,1,0,210028
run_0246,det2,0.00218069,0.000164479,458.006,34.5452,11.2277,0.933073,1,0,210028
run_0246,det3,0.00425579,0.000219725,893.836,46.1484,12.5524,0.969633,1,0,210028
run_0246,det4,0.00381673,0.00020608,801.621,43.2826,10.6578,0.835417,1,0,210028
run_0246,det5,0.00409028,0.000230451,859.073,48.4012,12.8326,1.04979,1,0,210028
run_0246,det6,0.00427671,0.000213781,898.23,44.9,10.8221,0.841397,1,0,210028
run_0246,det7,0.00417206,0.000253296,876.249,53.1993,12.8295,0.907437,1,0,210028
run_0246,det8,0.0042257,0.000210793,887.515,44.2724,11.4394,1.24563,1,0,210028
run_0246,det9,0.00403228,0.000191923,846.892,40.3092,10.5355,1.13732,1,0,210028
run_0246,det10,0.00250317,0.000181367,525.736,38.0922,17,1.05111,1,0,210028
run_0246,det11,0.00426494,0.000235837,895.758,49.5323,15.2731,1.2748,1,0,210028
run_0246,det12,0.00423818,0.000277573,890.136,58.2981,11.5258,1.07053,1,0,210028
run_0247,det0,0.00624662,0.000243841,1713.58,66.8906,10.7679,1.15801,1,0,274321
run_0247,det1,0.00482252,0.000200194,1322.92,54.9173,10.9554,1.01673,1,0,274321
run_0247,det2,0.00257426,0.000153764,706.172,42.1807,11.4923,1.05268,1,0,274321
run_0247,det3,0.00543604,0.000208962,1491.22,57.3226,12.7027,1.06309,1,0,274321
run_0247,det4,0.00492677,0.000201734,1351.52,55.3398,11.6634,1.05024,1,0,274321
run_0247,det5,0.00575695,0.000230722,1579.25,63.292,12.6695,0.912443,1,0,274321
run_0247,det6,0.00563298,0.000212882,1545.24,58.398,11.4934,1.00769,1,0,274321
run_0247,det7,0.00503007,0.00022853,1379.85,62.6905,11.5548,1.04407,1,0,274321
run_0247,det8,0.00542355,0.00022134,1487.79,60.7181,11.827,0.955729,1,0,274321
run_0247,det9,0.00546142,0.000181582,1498.18,49.8119,10.7049,0.906007,1,0,274321
run_0247,det10,0.00325204,0.000179502,892.102,49.2412,17,0.874922,1,0,274321
run_0247,det11,0.00490109,0.000216899,1344.47,59.4998,14.0594,1.11048,1,0,274321
run_0247,det12,0.00564758,0.00027183,1549.25,74.5688,11.5004,1.04796,1,0,274321
