,Yield,Yield_err
2.11837,1.112166072e-13,4.435361280000001e-15
2.11952,9.587281139999999e-14,5.84862966e-15
2.1204699999999996,8.75537856e-14,5.24169594e-15
2.12154,7.23820446e-14,4.64298048e-15
2.12251,7.50910266e-14,3.96948366e-15
2.1229899999999997,9.09924786e-14,4.72905594e-15
2.12351,1.2492107639999998e-13,6.44513436e-15
2.1238200000000003,1.0859221080000001e-13,6.21292446e-15
2.12499,6.20609994e-14,5.0842674e-15
2.12602,4.8521856600000005e-14,4.28770494e-15
2.12689,5.53244292e-14,5.21125794e-15
2.1308499999999997,5.14999746e-14,5.5244169e-15
2.13592,9.193797900000001e-15,5.41149192e-15
2.13776,2.18102688e-14,6.1261280999999996e-15
2.14181,4.71771378e-14,1.487652444e-14
2.14587,1.74228714e-14,7.39438344e-15
2.14972,3.5370558e-14,1.16809029e-14
2.15989,2.2077162e-14,2.1259020599999997e-15
2.1645700000000003,1.63713186e-13,4.31099802e-15
2.16899,1.223058114e-13,3.6520633800000006e-15
2.17348,4.05140994e-14,4.6236123e-15
2.1740500000000003,4.9753314e-14,3.36831714e-15
2.1745,8.08258662e-14,6.6999645e-15
2.17487,8.424293220000001e-14,3.77685918e-15
2.17503,1.358617752e-13,8.298968760000001e-15
2.17542,6.5488959e-14,7.75004346e-15
2.1760300000000004,5.54053302e-14,3.0684868199999997e-15
2.17644,5.9147442e-14,3.98334096e-15
2.1768899999999998,5.38131024e-14,4.22340066e-15
2.1780399999999998,5.29505856e-14,4.0028373e-15
2.1791,5.840891999999999e-14,2.8926673200000002e-15
2.18499,9.40151322e-14,3.98037726e-15
2.1895599999999997,1.447885998e-13,4.5691603199999994e-15
2.19472,2.42204778e-13,5.59745208e-15
2.1974099999999996,2.83268844e-13,5.574431340000001e-15
2.1980500000000003,2.9650456800000003e-13,6.67204164e-15
2.1981100000000002,2.8760065199999996e-13,8.99801748e-15
2.19844,3.101472e-13,6.10355592e-15
2.19852,2.9077902e-13,9.33543072e-15
2.19899,4.0675901399999996e-13,1.1696137920000001e-14
2.1991300000000003,2.8566543599999997e-13,7.843343939999999e-15
2.19938,3.66306912e-13,9.7296669e-15
2.1995,3.18687462e-13,6.9466564800000006e-15
2.1995500000000003,2.90764602e-13,7.0536060000000006e-15
2.19979,3.35096748e-13,4.766174280000001e-15
2.2,2.9697235200000003e-13,1.0462662000000002e-14
2.2018299999999997,3.27450402e-13,6.19488594e-15
2.20396,3.2910526800000007e-13,7.42515786e-15
2.20493,3.2468855400000005e-13,6.4814517e-15
2.2054,3.4238745e-13,4.88252754e-15
2.2097399999999996,3.1321503e-13,5.86138158e-15
2.2099499999999996,3.03444432e-13,6.61568328e-15
2.2137,3.07220346e-13,7.0087179599999996e-15
2.2138400000000003,2.9986236e-13,5.5966030200000005e-15
2.21992,3.1118049e-13,5.92799274e-15
2.22465,3.5055765e-13,5.8617500399999994e-15
2.2294,3.59581716e-13,6.26266656e-15
2.24456,3.2609671200000003e-13,7.323671159999999e-15
2.24952,2.9563628400000003e-13,6.94310004e-15
2.25445,2.5924044599999995e-13,6.7767804e-15
2.25965,2.32909974e-13,5.67827298e-15
