,Yield,Yield_err
2.11837,1.019507994e-13,4.36075614e-15
2.12251,6.99836904e-14,3.63009996e-15
2.1229899999999997,9.36655758e-14,4.4759239200000004e-15
2.12351,1.2843746639999998e-13,6.11936766e-15
2.1238200000000003,1.1127748319999999e-13,5.931741419999999e-15
2.1645700000000003,1.7784442800000001e-13,4.33018998e-15
2.16899,1.332606078e-13,3.5559594e-15
2.1740500000000003,5.4472005e-14,3.4348802400000003e-15
2.17487,8.51116968e-14,3.6185976e-15
2.17503,1.3433074380000002e-13,7.3705617e-15
2.1760300000000004,5.62840272e-14,3.28115232e-15
2.1791,6.47539614e-14,2.80354806e-15
2.18499,9.64301472e-14,4.02313464e-15
2.1895599999999997,1.582993872e-13,4.55964444e-15
2.19472,2.3986745999999994e-13,5.54961636e-15
2.1974099999999996,2.68500006e-13,5.28132942e-15
2.1980500000000003,2.6606656799999996e-13,6.2843256e-15
2.1981100000000002,2.62194534e-13,8.61397002e-15
2.19844,2.9197571400000004e-13,5.9269194000000006e-15
2.19852,2.79896634e-13,9.24427692e-15
2.19899,4.09202064e-13,1.1744566379999999e-14
2.1991300000000003,2.84952546e-13,7.5943611e-15
2.19938,3.5561196e-13,9.49712058e-15
2.1995,3.39369282e-13,7.1003043e-15
2.1995500000000003,2.8806523199999995e-13,7.08473286e-15
2.19979,3.12752052e-13,4.6232758800000004e-15
2.2,2.9412720000000003e-13,1.051754652e-14
2.2018299999999997,3.14796204e-13,6.01858584e-15
2.20396,3.3722740800000003e-13,7.43949576e-15
2.20493,3.4239706199999997e-13,6.3886959000000006e-15
2.2054,3.2264280000000003e-13,4.722936299999999e-15
2.2097399999999996,3.08556414e-13,5.784549660000002e-15
2.2099499999999996,3.3020424e-13,6.6706639199999995e-15
2.2137,3.26404296e-13,7.0692094800000004e-15
2.2138400000000003,3.08916864e-13,5.64323724e-15
2.21992,3.4017669e-13,6.08003856e-15
2.22465,3.58902468e-13,5.83211304e-15
2.2294,3.80718504e-13,6.3641692799999996e-15
2.24456,3.48188292e-13,7.383986460000001e-15
2.24952,3.1142559600000003e-13,7.01493372e-15
2.25445,2.83531572e-13,6.890506380000001e-15
2.25965,2.572011e-13,5.7914703e-15
2.26419,2.3410987199999997e-13,5.4663924600000004e-15
2.2690900000000003,2.0580573599999997e-13,5.3215716600000015e-15
2.27466,1.90995246e-13,5.315003460000001e-15
2.27942,1.8430849799999998e-13,5.85135306e-15
2.2850300000000003,1.8017533800000001e-13,5.48960544e-15
2.28997,2.02894902e-13,5.1021457199999995e-15
2.29173,2.0759837400000002e-13,5.35675158e-15
2.29393,2.3438862e-13,5.52667572e-15
2.29569,2.58759846e-13,5.8370952599999994e-15
2.29775,3.1915845e-13,6.604773660000002e-15
2.29981,4.2411348000000003e-13,7.49905812e-15
2.30201,6.02050824e-13,8.405053200000001e-15
2.30346,7.6409793e-13,9.189488519999999e-15
2.3059000000000003,9.951864300000001e-13,1.045330632e-14
2.30771,1.0333236419999998e-12,1.17061344e-14
2.30981,8.798376240000001e-13,1.1364251579999998e-14
2.31386,4.92244938e-13,8.62870842e-15
2.31799,3.01049442e-13,6.7928004e-15
2.31965,2.6243163e-13,6.6332412e-15
2.3209,2.43033012e-13,5.9319977400000006e-15
2.32185,2.36293398e-13,6.389224560000002e-15
2.32288,2.1698289e-13,4.555254960000001e-15
2.32406,2.0497109400000003e-13,4.8454092e-15
2.32406,2.07857898e-13,5.80838742e-15
2.32446,2.0569680000000002e-13,5.44425282e-15
2.32507,1.96570206e-13,5.2099923600000004e-15
2.32548,1.98697662e-13,4.104868680000001e-15
2.32581,1.95878142e-13,6.31117512e-15
2.3259600000000002,1.92310488e-13,6.78821868e-15
2.32655,1.92667734e-13,5.32046628e-15
2.32702,1.9525175999999999e-13,6.318159839999999e-15
2.32755,1.8821097e-13,5.82184422e-15
2.3280100000000004,1.85793552e-13,5.36730876e-15
2.32856,1.7903151e-13,4.51244952e-15
2.32902,1.79178894e-13,3.3649209e-15
2.32979,1.94804802e-13,6.52651596e-15
2.32991,1.7490636e-13,3.19554144e-15
2.3339299999999996,1.9840289400000001e-13,6.45879942e-15
2.33397,1.77192414e-13,2.7927666e-15
2.33738,1.9573236e-13,5.972464260000002e-15
2.3417399999999997,2.02830822e-13,7.467867180000001e-15
2.3417800000000004,1.99796634e-13,2.3955026400000003e-15
2.3435,2.22115698e-13,5.45735718e-15
2.34395,2.1494835000000001e-13,7.92096084e-15
2.34522,2.33967294e-13,5.3332021799999996e-15
2.34592,2.4709248e-13,7.45968096e-15
2.3467,2.76918516e-13,6.07588938e-15
2.34795,2.7195391800000003e-13,8.05134762e-15
2.34808,3.1314293999999997e-13,6.6056707800000006e-15
2.34946,3.45404016e-13,6.30535986e-15
2.34965,3.4943464800000003e-13,9.54465192e-15
2.35052,4.33680624e-13,7.26833808e-15
2.3512399999999998,4.8861801e-13,7.3060812e-15
2.35194,4.655636280000001e-13,9.83938788e-15
2.35203,5.803853759999999e-13,8.01379674e-15
2.35277,5.962147379999999e-13,8.280770039999999e-15
2.3535999999999997,7.19446986e-13,8.03302074e-15
2.3539,7.034478120000001e-13,1.1650545000000001e-14
2.3540900000000002,8.1394416e-13,8.437461660000001e-15
2.35466,9.694887479999999e-13,8.8227747e-15
2.35519,1.1147116500000001e-12,9.517578119999999e-15
2.35573,1.2287676420000001e-12,9.44845182e-15
2.356,1.2489640559999999e-12,1.483790022e-14
2.35643,1.3787933399999999e-12,1.020688668e-14
