,Yield,Yield_err
2.11837,1.151001756e-13,4.41028998e-15
2.11952,8.483230799999999e-14,5.18344722e-15
2.1204699999999996,8.15104008e-14,4.7890989e-15
2.12154,7.924565340000001e-14,4.14913194e-15
2.12251,7.03877148e-14,3.8768079599999996e-15
2.1229899999999997,8.63175222e-14,4.51477242e-15
2.12351,1.324399032e-13,6.2709328800000006e-15
2.1238200000000003,1.252728756e-13,6.09709986e-15
2.12499,6.26484528e-14,5.16337416e-15
2.12602,6.07497624e-14,4.76367516e-15
2.12689,4.6494044999999997e-14,4.79648412e-15
2.1308499999999997,3.86709984e-14,4.2800954399999995e-15
2.13592,3.85186482e-14,1.14704802e-14
2.13776,5.22279234e-15,3.51047862e-15
2.14181,6.97701438e-15,7.10132958e-15
2.14587,1.2455053379999999e-14,4.4854398e-15
2.14972,5.677536060000001e-15,6.10472538e-15
2.15989,2.49125418e-14,2.19797604e-15
2.1645700000000003,1.6663523400000002e-13,4.2626817e-15
2.16899,1.3070013120000002e-13,3.5855964e-15
2.17348,4.3578885599999994e-14,4.59540108e-15
2.1740500000000003,5.0937191999999996e-14,3.2604705000000002e-15
2.1745,6.8803497e-14,5.4618267600000004e-15
2.17487,8.28077004e-14,3.649980780000001e-15
2.17503,1.444380822e-13,7.76239488e-15
2.17542,5.88613248e-14,6.34356756e-15
2.1760300000000004,5.56504362e-14,3.03785658e-15
2.17644,5.4318212999999996e-14,3.7989828e-15
2.1768899999999998,5.8046868e-14,4.00278924e-15
2.1780399999999998,5.18285448e-14,4.03732836e-15
2.1791,6.04679706e-14,2.8869642000000003e-15
2.18499,9.57605112e-14,3.98925234e-15
2.1895599999999997,1.4727538440000002e-13,4.5426312e-15
2.19472,2.31402492e-13,5.41253322e-15
2.1974099999999996,2.53918602e-13,5.23706616e-15
2.1980500000000003,2.6959257e-13,6.4745631e-15
2.1981100000000002,2.5563274199999997e-13,8.553478499999999e-15
2.19844,2.84657778e-13,5.88602034e-15
2.19852,2.5887519e-13,8.85430206e-15
2.19899,4.11920658e-13,1.1535168960000001e-14
2.1991300000000003,2.65734954e-13,7.51544658e-15
2.19938,3.4260371999999996e-13,9.48321522e-15
2.1995,3.36754818e-13,7.05717846e-15
2.1995500000000003,2.8663144199999994e-13,7.0059465e-15
2.19979,3.0988287e-13,4.60826514e-15
2.2,2.65453002e-13,9.9706878e-15
2.2018299999999997,3.11351904e-13,6.04958454e-15
2.20396,3.2014528200000003e-13,7.25587452e-15
2.20493,3.3584328000000003e-13,6.49324242e-15
2.2054,3.14270748e-13,4.7727585e-15
2.2097399999999996,2.96084844e-13,5.70398508e-15
2.2099499999999996,3.25789128e-13,6.641699760000001e-15
2.2137,3.1608421200000003e-13,7.03393344e-15
2.2138400000000003,3.0579616799999995e-13,5.592582e-15
2.21992,3.2254507800000006e-13,5.91487236e-15
2.22465,3.46269096e-13,5.754496139999999e-15
2.2294,3.73157064e-13,6.3547655400000005e-15
2.24456,3.42038214e-13,7.3974753e-15
2.24952,3.07205928e-13,6.97978584e-15
2.25445,2.7912447000000004e-13,6.84427266e-15
2.25965,2.38832568e-13,5.66542494e-15
2.26419,2.26333764e-13,5.3867410199999995e-15
2.2690900000000003,1.9766277e-13,5.17479642e-15
2.27466,1.83571578e-13,5.378795100000001e-15
2.27942,1.81189404e-13,5.81864022e-15
2.2850300000000003,1.88749242e-13,5.77405656e-15
2.28997,1.98821016e-13,5.01989904e-15
2.29173,2.05507764e-13,5.35146498e-15
2.29393,2.26654164e-13,5.50304622e-15
2.29569,2.43228456e-13,5.733718200000001e-15
2.29775,3.13349598e-13,6.53148216e-15
2.29981,4.3258005e-13,7.54740648e-15
2.30201,5.97110256e-13,8.337641040000001e-15
2.30346,7.43996034e-13,9.126289619999999e-15
2.3059000000000003,9.809190179999999e-13,1.047190554e-14
2.30771,1.01722995e-12,1.163950722e-14
