,Yield,Yield_err
2.11837,8.14455198e-14,4.06566774e-15
2.11952,6.68521008e-14,5.44564656e-15
2.1204699999999996,5.59110816e-14,4.5292545e-15
2.12154,5.41785186e-14,4.05728928e-15
2.12251,5.65779942e-14,3.9227693400000006e-15
2.1229899999999997,7.05778722e-14,5.036944319999999e-15
2.12351,1.0771928099999999e-13,6.37205112e-15
2.1238200000000003,9.43376148e-14,6.45043698e-15
2.12499,4.8024756e-14,5.03891478e-15
2.12602,3.8656420200000003e-14,4.1488596e-15
2.12689,4.665825e-14,5.31080622e-15
2.1308499999999997,3.6492759e-14,4.96727334e-15
2.13592,0.0,3.38252688e-15
2.13776,9.23271048e-15,5.7467745e-15
2.14181,1.13062752e-21,9.397812599999999e-15
2.14587,1.72389618e-24,5.10193746e-15
2.14972,0.0,8.709224940000002e-16
2.15989,2.3436459e-14,2.23083306e-15
2.1645700000000003,1.581079482e-13,4.37783346e-15
2.16899,1.145875356e-13,3.7412947800000004e-15
2.17348,5.47541172e-14,6.247559699999999e-15
2.1740500000000003,5.2304979599999995e-14,3.67548462e-15
2.1745,9.1644813e-14,7.67258676e-15
2.17487,7.18551468e-14,3.78139284e-15
2.17503,1.335345498e-13,8.17391664e-15
2.17542,8.305488900000001e-14,7.81681482e-15
2.1760300000000004,6.65209674e-14,3.5256015e-15
2.17644,6.12962046e-14,4.57215606e-15
2.1768899999999998,6.1515999e-14,4.58090298e-15
2.1780399999999998,5.66455986e-14,4.57736256e-15
2.1791,5.42937024e-14,3.0273795e-15
2.18499,9.000132120000001e-14,4.1480906400000006e-15
2.1895599999999997,1.393301052e-13,4.64381352e-15
2.19472,2.1573333e-13,5.29539498e-15
2.1974099999999996,3.0128493599999997e-13,5.8221486e-15
2.1980500000000003,2.98537506e-13,7.0013647800000006e-15
2.1981100000000002,2.5343319599999997e-13,8.68376916e-15
2.19844,3.3098922e-13,6.51184164e-15
2.19852,2.88470538e-13,9.77493942e-15
2.19899,4.447344240000001e-13,1.263628764e-14
2.1991300000000003,2.9642446800000004e-13,8.16012342e-15
2.19938,3.56547528e-13,1.011706254e-14
2.1995,3.0759521400000004e-13,7.2071577e-15
2.1995500000000003,2.9256525e-13,7.3079235e-15
2.19979,3.5421021e-13,5.0176722600000005e-15
2.2,2.9121476399999995e-13,1.040870664e-14
2.2018299999999997,3.48705738e-13,6.45992082e-15
2.20396,3.4064928000000005e-13,7.7700204e-15
2.20493,3.06361674e-13,6.43374414e-15
2.2054,3.53466882e-13,5.1390558e-15
2.2097399999999996,2.9165851800000007e-13,5.94636768e-15
2.2099499999999996,2.7289749599999997e-13,6.5809679400000005e-15
2.2137,2.6728248599999997e-13,7.03901178e-15
2.2138400000000003,2.6424669599999995e-13,5.51775258e-15
2.21992,2.8223235000000004e-13,5.96467854e-15
2.22465,3.04138098e-13,5.71103388e-15
2.2294,3.232836e-13,6.24791214e-15
2.24456,2.8129678199999996e-13,7.1661465e-15
2.24952,2.54857374e-13,6.9141198600000004e-15
2.25445,2.4105294e-13,6.8785875e-15
2.25965,2.0834170200000003e-13,5.66912556e-15
2.26419,2.0448408599999999e-13,5.49684648e-15
2.2690900000000003,1.7818245e-13,5.436675360000001e-15
2.27466,1.6153767000000001e-13,5.313385439999999e-15
2.27942,1.6300029599999998e-13,6.0181533e-15
2.2850300000000003,1.64692008e-13,5.4192776400000004e-15
2.28997,1.65416112e-13,4.98058596e-15
2.29173,1.7203077e-13,5.28430914e-15
2.29393,2.10845628e-13,5.6714805e-15
2.29569,2.20300632e-13,5.81508378e-15
2.29775,2.8377827999999993e-13,6.7292811e-15
2.29981,3.70529784e-13,7.34936724e-15
2.30201,5.0475015e-13,8.08872228e-15
2.30346,6.33562164e-13,8.86742244e-15
2.3059000000000003,8.27540334e-13,9.99372456e-15
2.30771,8.697610440000001e-13,1.1198508660000001e-14
2.30981,7.40971458e-13,1.097808948e-14
2.31386,4.10006268e-13,8.4797064e-15
2.31799,2.4640842600000003e-13,6.7441957199999994e-15
2.31965,2.1341844000000002e-13,6.764925599999999e-15
2.3209,2.28353886e-13,5.93342352e-15
2.32185,1.8850093200000001e-13,6.311287260000001e-15
2.32288,2.0654906400000003e-13,4.77871794e-15
2.32406,1.89923508e-13,5.0525317800000005e-15
2.32406,1.70999082e-13,5.77253466e-15
2.32446,1.73743308e-13,5.372563319999999e-15
2.32507,1.8688932e-13,5.63875164e-15
2.32548,1.92246408e-13,4.24071828e-15
2.32581,1.69329798e-13,6.52199832e-15
2.3259600000000002,2.03995476e-13,7.843392e-15
2.32655,1.7351262000000002e-13,5.50850904e-15
2.32702,1.7464683599999996e-13,6.702735960000002e-15
2.32755,1.73911518e-13,6.14320542e-15
2.3280100000000004,1.68769098e-13,5.7479599800000004e-15
2.32856,1.6539528599999998e-13,4.67494038e-15
2.32902,1.7314736400000002e-13,3.5279083799999997e-15
2.32979,1.4879376e-13,6.4647428400000005e-15
2.32991,1.596715002e-13,3.2618322e-15
2.3339299999999996,1.37083941e-13,6.1692219e-15
2.33397,1.585070064e-13,2.92272084e-15
2.33738,1.444541022e-13,5.80239594e-15
2.3417399999999997,1.311307488e-13,7.187501160000002e-15
2.3417800000000004,1.72721232e-13,2.42768682e-15
2.3435,1.9165847400000002e-13,5.5751682600000005e-15
2.34395,1.48926726e-13,7.36641252e-15
2.34522,1.9201251599999998e-13,5.3252082e-15
2.34592,1.60068636e-13,6.97047822e-15
2.3467,2.3076009e-13,6.15498012e-15
2.34795,2.0068734599999999e-13,7.6652496e-15
2.34808,2.7023497199999994e-13,6.58625454e-15
2.34946,3.1574779200000004e-13,6.42707982e-15
2.34965,2.28626226e-13,8.63290566e-15
2.35052,3.76575732e-13,7.16898204e-15
2.3512399999999998,4.39153056e-13,7.30851624e-15
2.35194,3.3672277800000005e-13,9.1688067e-15
2.35203,5.13235944e-13,8.08063218e-15
2.35277,5.3597313e-13,8.29175976e-15
2.3535999999999997,6.7536315e-13,8.07323094e-15
2.3539,5.17202496e-13,1.078067502e-14
2.3540900000000002,7.5829869e-13,8.509968180000001e-15
2.35466,9.07087644e-13,8.8891776e-15
2.35519,1.037610594e-12,9.52259238e-15
2.35573,1.1754258479999999e-12,9.5439951e-15
2.356,9.38469222e-13,1.3684508279999999e-14
2.35643,1.3573137239999998e-12,1.046980692e-14
2.3569400000000003,1.414178316e-12,1.061193636e-14
2.35743,1.3635358920000002e-12,1.123045254e-14
2.3577399999999997,1.144715508e-12,1.5411800699999998e-14
2.3577399999999997,1.303385598e-12,1.1595580379999998e-14
2.35832,1.167622506e-12,8.51277168e-15
2.35881,1.0533117960000002e-12,1.021366314e-14
2.35923,9.60125058e-13,9.741521699999999e-15
2.35994,8.63468388e-13,8.5449879e-15
2.35994,7.69133016e-13,1.24007616e-14
2.36047,8.2064853e-13,6.6714969599999994e-15
2.36102,8.12636928e-13,6.43305528e-15
2.36123,6.698859120000001e-13,1.1973043620000001e-14
2.36149,8.310599280000001e-13,6.52592322e-15
2.362,8.95418676e-13,6.29254386e-15
2.36253,9.383362560000003e-13,6.5026141199999994e-15
2.36287,1.0364956019999999e-12,7.587072000000001e-15
2.36336,1.1631433139999999e-12,7.6602834e-15
2.36381,9.04181616e-13,1.0624319820000001e-14
2.364,1.3131545940000001e-12,8.77601232e-15
2.3644499999999997,1.47829356e-12,8.51523876e-15
2.36492,1.59980526e-12,1.0138080780000001e-14
2.3654499999999996,1.72437678e-12,1.053012222e-14
2.366,1.8717287399999993e-12,1.1286538560000002e-14
2.3664899999999998,1.94644602e-12,1.137049938e-14
2.3669000000000002,2.03455602e-12,1.1878029e-14
2.3674299999999997,2.17154304e-12,1.226281338e-14
2.3679200000000002,2.32740162e-12,1.214448966e-14
2.36852,2.5171905599999997e-12,1.419785316e-14
2.36926,2.54812518e-12,1.263606336e-14
2.36956,2.63878236e-12,1.337873454e-14
2.36988,2.68184412e-12,1.3942782720000001e-14
2.3706,2.6382537e-12,1.533371922e-14
2.3709499999999997,2.56086108e-12,1.316284902e-14
2.37152,2.4143421599999997e-12,1.2963768479999999e-14
2.37199,2.3907607199999996e-12,1.296461754e-14
2.37229,2.2864224599999997e-12,1.65475386e-14
2.3724600000000002,2.21510142e-12,1.224036936e-14
2.3729699999999996,2.04290244e-12,1.357941708e-14
2.37412,1.65468978e-12,9.71174052e-15
2.37502,1.416164796e-12,9.0302337e-15
2.3759200000000003,1.22820534e-12,6.97352202e-15
2.37696,1.048377636e-12,8.1480924e-15
2.37792,9.159771420000001e-13,7.4034828e-15
2.37987,7.51740102e-13,7.53399774e-15
2.3819,6.531209820000001e-13,7.068632760000002e-15
2.38403,6.065668619999999e-13,6.9687e-15
2.38596,6.23599326e-13,7.13972952e-15
2.38788,6.79414608e-13,7.4589921e-15
2.3898099999999998,5.8494627e-13,6.91834914e-15
2.39007,7.519403520000001e-13,8.4864348e-15
2.3918000000000004,6.10672788e-13,7.52670864e-15
2.39386,5.57182008e-13,7.93411326e-15
2.3948,6.488148060000001e-13,9.0941535e-15
2.39596,5.10123258e-13,8.387591400000001e-15
2.39804,4.4573247000000003e-13,6.7310593199999995e-15
