,Yield,Yield_err
2.11837,1.000559538e-13,4.3112223e-15
2.12251,7.13681388e-14,3.89120994e-15
2.1229899999999997,9.498177899999999e-14,5.02946298e-15
2.12351,1.354342014e-13,6.2900287200000004e-15
2.1238200000000003,1.1609629920000002e-13,5.96366928e-15
2.1645700000000003,1.83545946e-13,4.44868992e-15
2.16899,1.467361512e-13,3.80031246e-15
2.1740500000000003,5.96173086e-14,3.5749270800000004e-15
2.17487,9.31273038e-14,3.71244276e-15
2.17503,1.366566876e-13,7.56211284e-15
2.1760300000000004,6.22290492e-14,3.47340834e-15
2.1791,7.020044100000001e-14,3.0408363e-15
2.18499,1.1758615920000002e-13,4.33432314e-15
2.1895599999999997,1.8592972199999998e-13,4.91962986e-15
2.19472,2.7334285199999994e-13,5.85880236e-15
2.1974099999999996,2.91032136e-13,5.44008762e-15
2.1980500000000003,3.1464081e-13,6.83704764e-15
2.1981100000000002,3.09251682e-13,9.36868824e-15
2.19844,3.36929436e-13,6.2319562199999995e-15
2.19852,3.01687038e-13,9.39095604e-15
2.19899,4.15941678e-13,1.168248888e-14
2.1991300000000003,3.26577312e-13,8.287834860000002e-15
2.19938,3.6916327800000004e-13,9.82668402e-15
2.1995,3.7225353599999997e-13,7.33012722e-15
2.1995500000000003,3.28823316e-13,7.3809747e-15
2.19979,3.59578512e-13,4.88891952e-15
2.2,3.2044004999999997e-13,1.0954267739999998e-14
2.2018299999999997,3.4885632599999996e-13,6.20667666e-15
2.20396,3.5761446e-13,7.655157e-15
2.20493,3.72465e-13,6.74903376e-15
2.2054,3.4326855e-13,4.86211806e-15
2.2097399999999996,3.523599e-13,6.1133120999999996e-15
2.2099499999999996,3.56414562e-13,6.9723846e-15
2.2137,3.49143084e-13,7.41983922e-15
2.2138400000000003,3.44361114e-13,5.91939e-15
2.21992,3.62130498e-13,6.2333659800000005e-15
2.22465,3.86166906e-13,6.07151592e-15
2.2294,4.07481516e-13,6.56845632e-15
2.24456,3.77637858e-13,7.68883104e-15
2.24952,3.28917834e-13,7.13864016e-15
2.25445,3.01217652e-13,7.16367942e-15
2.25965,2.73663252e-13,5.9942354399999994e-15
2.26419,2.4718059e-13,5.61374442e-15
2.2690900000000003,2.3612679e-13,5.687724780000001e-15
2.27466,2.0927727000000002e-13,5.440792499999999e-15
2.27942,2.1268312200000001e-13,6.3365508e-15
2.2850300000000003,2.11718718e-13,5.89250844e-15
2.28997,2.1947560199999999e-13,5.3478765e-15
2.29173,2.31990426e-13,5.6718009e-15
2.29393,2.55618324e-13,5.80369356e-15
2.29569,2.6980884e-13,6.012482220000001e-15
2.29775,3.4071816600000003e-13,6.84452898e-15
2.29981,4.71728124e-13,7.88366628e-15
2.30201,6.2643006e-13,8.51424552e-15
2.30346,8.155429560000001e-13,9.52706196e-15
2.3059000000000003,1.018891224e-12,1.0630006920000001e-14
2.30771,1.042902e-12,1.1792514239999998e-14
2.30981,8.90388396e-13,1.150697376e-14
2.31386,5.0785803e-13,8.807844060000001e-15
2.31799,3.10898538e-13,6.9598089e-15
2.31965,2.6487147599999997e-13,6.79054158e-15
2.3209,2.4758109e-13,6.0150293999999996e-15
2.32185,2.25133866e-13,6.4772064e-15
2.32288,2.2208365799999998e-13,4.59030672e-15
2.32406,2.0589384600000002e-13,4.94952318e-15
2.32406,2.0778260399999998e-13,5.98252482e-15
2.32446,2.0423097e-13,5.4832455e-15
2.32507,2.0080909799999998e-13,5.31580446e-15
2.32548,2.0520018e-13,4.2486962400000005e-15
2.32581,1.9833080399999998e-13,6.40112742e-15
2.3259600000000002,2.09882826e-13,6.83486892e-15
2.32655,1.9666152e-13,5.64214788e-15
2.32702,1.74861504e-13,6.11014014e-15
2.32755,1.9216951200000002e-13,5.9628042e-15
2.3280100000000004,1.82366874e-13,5.42039904e-15
2.32856,1.88214174e-13,4.59874926e-15
2.32902,1.7310090600000002e-13,3.33860004e-15
2.32979,1.77355818e-13,6.5713239000000005e-15
2.32991,1.80191358e-13,3.30434928e-15
2.3339299999999996,1.9171454400000001e-13,6.6131361e-15
2.33397,1.7515467000000002e-13,2.83853574e-15
2.33738,1.8194234399999999e-13,5.6737233e-15
2.3417399999999997,1.8010965600000001e-13,7.176527460000001e-15
2.3417800000000004,1.9350718200000002e-13,2.45411982e-15
2.3435,2.1092572799999998e-13,5.4014313600000004e-15
2.34395,1.9931283e-13,7.438037940000001e-15
2.34522,2.2725010800000002e-13,5.3461944e-15
2.34592,2.238795e-13,7.326362519999999e-15
2.3467,2.48921964e-13,5.88656502e-15
2.34795,2.72269512e-13,7.98162858e-15
2.34808,2.8405542599999996e-13,6.3019475999999994e-15
2.34946,3.34877274e-13,6.2562906e-15
2.34965,3.0546775799999997e-13,9.164449260000001e-15
2.35052,4.0167586799999997e-13,7.09788528e-15
2.3512399999999998,4.656004740000001e-13,7.17482934e-15
2.35194,4.6508463e-13,9.869233139999999e-15
2.35203,5.40505188e-13,7.88973786e-15
2.35277,5.83634232e-13,8.266159800000001e-15
2.3535999999999997,6.942635460000001e-13,7.947586080000001e-15
2.3539,6.6597543e-13,1.148150196e-14
2.3540900000000002,7.90204122e-13,8.3796615e-15
2.35466,9.655462260000003e-13,8.84861496e-15
2.35519,1.117750644e-12,9.53728272e-15
2.35573,1.241899236e-12,9.47924226e-15
2.356,1.266706206e-12,1.5004876679999998e-14
2.35643,1.41341256e-12,1.036697454e-14
2.3569400000000003,1.457506008e-12,1.047512556e-14
2.35743,1.4207881679999998e-12,1.1065014e-14
2.3577399999999997,1.352889e-12,1.140748956e-14
2.3577399999999997,1.535875848e-12,1.7046401400000002e-14
2.35832,1.1819379779999999e-12,8.30451168e-15
2.35881,1.084054176e-12,1.004703912e-14
2.35923,9.8328357e-13,9.52545996e-15
2.35994,8.8375131e-13,8.35548732e-15
2.35994,9.781155180000001e-13,1.3491963900000001e-14
2.36047,8.344321380000001e-13,6.48891702e-15
2.36102,8.34134166e-13,6.27708456e-15
2.36123,8.761001580000001e-13,1.282239198e-14
2.36149,8.622140219999999e-13,6.42333114e-15
2.362,9.26680104e-13,6.185562300000001e-15
2.36253,1.0071982260000001e-12,6.49878534e-15
2.36287,1.094331006e-12,7.51278726e-15
2.36336,1.2266706239999998e-12,7.638063660000001e-15
2.36381,1.2323481120000002e-12,1.1769237179999998e-14
2.364,1.3828447979999998e-12,8.72444394e-15
2.3644499999999997,1.545848298e-12,8.46916524e-15
2.36492,1.6920003600000001e-12,1.010307708e-14
2.3654499999999996,1.83642066e-12,1.04060313e-14
2.366,1.9551288599999998e-12,1.12502853e-14
2.3664899999999998,2.05675974e-12,1.1394417239999999e-14
2.3669000000000002,2.1466800000000003e-12,1.189904724e-14
2.3674299999999997,2.3116860000000003e-12,1.2335095620000002e-14
