,Yield,Yield_err
2.11837,1.082069298e-13,4.3479081000000004e-15
2.11952,9.00042048e-14,5.4124371000000006e-15
2.1204699999999996,8.87453532e-14,5.18653908e-15
2.12154,7.11707724e-14,4.29052446e-15
2.12251,7.7219604e-14,4.02912612e-15
2.1229899999999997,9.510785639999999e-14,4.8485010600000004e-15
2.12351,1.258262064e-13,6.53037678e-15
2.1238200000000003,1.1528873100000001e-13,6.238780740000001e-15
2.12499,6.11118144e-14,5.3656587e-15
2.12602,5.3524902599999996e-14,4.28315526e-15
2.12689,6.054678900000001e-14,5.63250384e-15
2.1308499999999997,4.1198634000000003e-14,5.89795524e-15
2.13592,2.61348678e-14,5.48422272e-15
2.13776,4.55892354e-15,5.8666040999999996e-15
2.14181,1.77584904e-22,3.11688324e-15
2.14587,2.7392758199999996e-21,1.2392623439999999e-14
2.14972,4.622314680000001e-24,2.5409962800000004e-13
2.15989,2.22328764e-14,2.24212716e-15
2.1645700000000003,1.615617e-13,4.30362882e-15
2.16899,1.28117547e-13,3.6798741e-15
2.17348,4.37889078e-14,4.16217222e-15
2.1740500000000003,4.9668408e-14,3.30313176e-15
2.1745,8.55584946e-14,7.51096098e-15
2.17487,7.25484924e-14,3.63650796e-15
2.17503,1.4727858840000002e-13,7.921922039999999e-15
2.17542,5.93435268e-14,7.32259782e-15
2.1760300000000004,6.078452580000001e-14,3.4278795e-15
2.17644,5.69698434e-14,4.27174902e-15
2.1768899999999998,5.3636241599999994e-14,4.29275124e-15
2.1780399999999998,5.3377038e-14,4.1627649600000005e-15
2.1791,6.46538364e-14,3.07185102e-15
2.18499,9.411317459999999e-14,4.219347600000001e-15
2.1895599999999997,1.435641912e-13,4.596730740000001e-15
2.19472,2.3390641799999994e-13,5.62161024e-15
2.1974099999999996,2.6031699e-13,5.4303795e-15
2.1980500000000003,2.9046663e-13,6.83097606e-15
2.1981100000000002,2.7304007400000004e-13,8.976534659999999e-15
2.19844,2.978919e-13,6.1998040799999995e-15
2.19852,2.76892884e-13,9.19615284e-15
2.19899,4.1858658000000007e-13,1.195739208e-14
2.1991300000000003,2.75132286e-13,7.710842520000001e-15
2.19938,3.53603052e-13,9.932031539999999e-15
2.1995,3.35950614e-13,7.210073340000001e-15
2.1995500000000003,2.89018422e-13,7.04341728e-15
2.19979,3.20806908e-13,4.76941032e-15
2.2,2.8488686399999997e-13,1.0631256479999999e-14
2.2018299999999997,3.28568598e-13,6.22686186e-15
2.20396,3.27370302e-13,7.58961918e-15
2.20493,3.3139292399999997e-13,6.50149272e-15
2.2054,3.3108373799999996e-13,4.90513176e-15
2.2097399999999996,2.97512226e-13,5.8757515200000006e-15
2.2099499999999996,3.12849774e-13,6.67949094e-15
2.2137,3.01949766e-13,7.0789977e-15
2.2138400000000003,3.0376323e-13,5.7513241800000006e-15
2.21992,3.21979572e-13,6.07401504e-15
2.22465,3.5077552200000003e-13,5.89106664e-15
2.2294,3.70592262e-13,6.398083619999999e-15
2.24456,3.30090498e-13,7.44683292e-15
2.24952,3.1394394e-13,7.22075868e-15
2.25445,2.7493043400000003e-13,7.01647164e-15
2.25965,2.4771726e-13,5.89101858e-15
2.26419,2.13935886e-13,5.44753692e-15
2.2690900000000003,2.0437194599999998e-13,5.51113632e-15
2.27466,1.8364526999999999e-13,5.38525116e-15
2.27942,1.67103018e-13,5.75705934e-15
2.2850300000000003,1.8706073400000002e-13,5.81436288e-15
2.28997,1.87961058e-13,5.09665086e-15
2.29173,2.01409848e-13,5.48353386e-15
2.29393,2.2573942200000002e-13,5.580454860000001e-15
2.29569,2.4086550599999995e-13,5.76205758e-15
2.29775,3.1512141e-13,6.66292626e-15
2.29981,4.1080726800000006e-13,7.540293600000001e-15
2.30201,5.844432420000001e-13,8.40974706e-15
2.30346,7.38183978e-13,9.2016477e-15
2.3059000000000003,9.666532080000001e-13,1.047986748e-14
2.30771,9.7216569e-13,1.1517338699999999e-14
2.30981,8.57625894e-13,1.144931778e-14
2.31386,4.81727808e-13,8.873093520000001e-15
2.31799,3.08085426e-13,7.09259868e-15
2.31965,2.64397284e-13,6.8617344599999996e-15
2.3209,2.6458471800000004e-13,6.212636100000001e-15
2.32185,2.2888575e-13,6.45288804e-15
2.32288,2.33509122e-13,4.7287035e-15
2.32406,2.23869888e-13,5.20251102e-15
2.32406,2.10119922e-13,6.17521338e-15
2.32446,2.3140729799999994e-13,5.85151326e-15
2.32507,2.1296186999999999e-13,5.5239042600000005e-15
2.32548,2.21929866e-13,4.43443212e-15
2.32581,2.00853954e-13,6.62045724e-15
2.3259600000000002,2.03479632e-13,7.19080128e-15
2.32655,2.15714106e-13,5.8766326200000005e-15
2.32702,2.04242184e-13,6.699564e-15
2.32755,2.0102376599999998e-13,6.10382826e-15
2.3280100000000004,2.0204744400000004e-13,5.82962994e-15
2.32856,1.9674482400000002e-13,4.79146986e-15
2.32902,1.9586052000000002e-13,3.57857964e-15
2.32979,1.87230546e-13,6.6331290600000015e-15
2.32991,1.8895429800000001e-13,3.3917704200000002e-15
2.3339299999999996,1.90673244e-13,6.38225586e-15
2.33397,1.86423138e-13,2.961441180000001e-15
2.33738,2.0333705399999998e-13,6.24023856e-15
2.3417399999999997,1.93342176e-13,7.72542072e-15
2.3417800000000004,2.1886684200000003e-13,2.54983932e-15
2.3435,2.2253061599999998e-13,5.54280786e-15
2.34395,2.0937339e-13,7.81692696e-15
2.34522,2.6147363400000004e-13,5.784197219999999e-15
2.34592,2.51302536e-13,7.677585000000001e-15
2.3467,2.92272084e-13,6.27714864e-15
2.34795,3.0167262e-13,8.33142528e-15
2.34808,3.33847188e-13,6.8497515e-15
2.34946,3.93316632e-13,6.7095444600000005e-15
2.34965,3.28411602e-13,9.747352980000001e-15
2.35052,4.73658534e-13,7.63428294e-15
2.3512399999999998,5.28938748e-13,7.68972816e-15
2.35194,4.82213214e-13,1.0134460260000002e-14
2.35203,6.25166082e-13,8.445792060000002e-15
2.35277,6.296020200000001e-13,8.66130912e-15
2.3535999999999997,7.85370888e-13,8.418333779999999e-15
2.3539,7.311031380000001e-13,1.2052775160000002e-14
2.3540900000000002,8.9518158e-13,8.86681368e-15
2.35466,1.0388377260000001e-12,9.187373880000001e-15
2.35519,1.205311158e-12,9.93065382e-15
2.35573,1.334334636e-12,9.867743279999999e-15
2.356,1.230283134e-12,1.485811746e-14
2.35643,1.4838316740000001e-12,1.0613938860000001e-14
2.3569400000000003,1.48846626e-12,1.062821268e-14
2.35743,1.4087283120000005e-12,1.1098784160000001e-14
2.3577399999999997,1.4260010760000002e-12,1.66209102e-14
2.3577399999999997,1.35695007e-12,1.150282458e-14
2.35832,1.1915948339999998e-12,8.411236919999999e-15
2.35881,1.07634375e-12,1.00061721e-14
2.35923,9.790623e-13,9.575041860000002e-15
2.35994,8.8956657e-13,8.60339682e-15
2.35994,9.017866260000001e-13,1.3014135360000001e-14
2.36047,8.478729180000001e-13,6.607256760000001e-15
2.36102,8.503800480000003e-13,6.3976671e-15
2.36123,8.03805102e-13,1.254913884e-14
2.36149,8.83536642e-13,6.54867162e-15
2.362,9.598623299999999e-13,6.355742760000002e-15
2.36253,1.045670256e-12,6.655605119999999e-15
2.36287,1.1584446479999998e-12,7.748409420000001e-15
2.36336,1.298369736e-12,7.89846876e-15
2.36381,1.189355238e-12,1.165017654e-14
2.364,1.472676948e-12,9.04615758e-15
2.3644499999999997,1.65826224e-12,8.791055099999999e-15
2.36492,1.81091682e-12,1.0517210100000001e-14
2.3654499999999996,1.97337564e-12,1.083671298e-14
2.366,2.11566528e-12,1.17236763e-14
2.3664899999999998,2.24802252e-12,1.1956254660000001e-14
2.3669000000000002,2.3809564800000002e-12,1.25454222e-14
2.3674299999999997,2.51549244e-12,1.2877821179999999e-14
2.3679200000000002,2.7199236599999998e-12,1.2811466339999999e-14
2.36852,2.9141982e-12,1.478513034e-14
2.36926,2.99447442e-12,1.336942692e-14
2.36956,3.10839264e-12,1.4137553879999997e-14
2.36988,3.10182444e-12,1.464944094e-14
2.3706,3.0537163800000002e-12,1.5967470419999998e-14
2.3709499999999997,2.9350242e-12,1.3761484379999999e-14
2.37152,2.74810284e-12,1.3513174379999999e-14
2.37199,2.7300002399999995e-12,1.3400906220000001e-14
2.37229,2.5919398799999997e-12,1.7215091999999995e-14
2.3724600000000002,2.5115835600000002e-12,1.270469304e-14
2.3729699999999996,2.28079944e-12,1.4011092e-14
2.37412,1.8285067800000003e-12,9.953081819999998e-15
2.37502,1.539743076e-12,9.19000116e-15
2.3759200000000003,1.3017868020000006e-12,7.017320699999999e-15
2.37696,1.0902587220000002e-12,8.137038599999999e-15
2.37792,9.2268792e-13,7.2950274e-15
2.37987,7.3522188e-13,7.306225379999999e-15
2.3819,6.1475148e-13,6.81769548e-15
2.38403,5.708038139999999e-13,6.6627981e-15
2.38596,5.9995701e-13,6.89744304e-15
2.38788,6.79710978e-13,7.29042966e-15
2.3898099999999998,6.97272102e-13,7.28828298e-15
2.39007,7.48063512e-13,8.27851122e-15
2.3918000000000004,7.237195200000001e-13,7.933408379999999e-15
2.39386,6.98959008e-13,8.46277326e-15
2.3948,6.813450180000001e-13,9.05556132e-15
2.39596,6.436163160000001e-13,9.0298332e-15
2.39804,5.6601063e-13,7.21665756e-15
2.39975,5.207525280000001e-13,8.41307922e-15
2.40009,4.947264360000001e-13,4.93190118e-15
2.40175,4.39849926e-13,4.0699290600000004e-15
2.4035300000000004,3.85819272e-13,4.53199392e-15
2.4057,3.50841204e-13,4.30459002e-15
2.4078000000000004,3.2439699e-13,4.09360662e-15
2.40986,3.11944644e-13,6.42864978e-15
2.4099299999999997,3.0912512400000006e-13,3.81694122e-15
2.41167,3.01371444e-13,3.32235576e-15
2.4145100000000004,2.86336674e-13,3.02854896e-15
2.41488,2.8550844000000004e-13,5.38449822e-15
2.4195300000000004,2.8296927e-13,5.29478622e-15
2.41974,2.8367094599999996e-13,3.37578246e-15
2.42362,3.03109614e-13,5.761000260000002e-15
2.42377,2.9379078000000004e-13,3.3364854000000003e-15
2.42649,3.2750807399999997e-13,3.75814782e-15
2.42791,3.4698519000000004e-13,6.70702932e-15
2.42862,3.6167713199999997e-13,5.359298760000002e-15
2.42994,3.9978070200000003e-13,5.25018654e-15
2.43091,4.26977856e-13,7.64424738e-15
2.43188,4.3102450800000004e-13,3.84630588e-15
2.43266,5.2427853e-13,8.42533452e-15
2.43383,6.813225900000001e-13,7.058187720000001e-15
2.43491,7.47658206e-13,9.19326924e-15
2.43521,9.174397679999999e-13,9.115892640000001e-15
