,Yield,Yield_err
2.11837,1.106003178e-13,4.30627212e-15
2.11952,8.24126472e-14,5.553060660000001e-15
2.1204699999999996,8.773737479999999e-14,5.185674e-15
2.12154,6.88645332e-14,4.33456344e-15
2.12251,7.46176356e-14,4.07603268e-15
2.1229899999999997,9.54212076e-14,4.90745466e-15
2.12351,1.3446547200000001e-13,6.63681366e-15
2.1238200000000003,1.048526622e-13,5.8086277199999995e-15
2.12499,6.54098202e-14,5.25951018e-15
2.12602,5.45786982e-14,4.43015478e-15
2.12689,4.7479435200000004e-14,4.85559792e-15
2.1308499999999997,4.67365878e-14,5.3442559800000005e-15
2.13592,3.5272996199999995e-14,5.99710302e-15
2.13776,2.31972804e-14,6.46781868e-15
2.14181,1.5360008040000002e-14,4.8794837399999995e-15
2.14587,2.5953681600000002e-14,1.246247064e-14
2.14972,5.2036003800000005e-14,1.142190756e-14
2.15989,2.50810722e-14,2.51662986e-15
2.1645700000000003,1.65853458e-13,4.26418758e-15
2.16899,1.286289054e-13,3.71462148e-15
2.17348,4.41093078e-14,5.4133182000000005e-15
2.1740500000000003,4.3302060000000004e-14,3.15720558e-15
2.1745,8.03646504e-14,6.88345758e-15
2.17487,8.8048323e-14,3.87568656e-15
2.17503,1.432152756e-13,7.952472180000002e-15
2.17542,6.374197800000001e-14,7.908993900000001e-15
2.1760300000000004,5.66552106e-14,3.2581636200000002e-15
2.17644,5.0055291e-14,3.6757089e-15
2.1768899999999998,5.89459104e-14,4.40282466e-15
2.1780399999999998,5.0136993e-14,3.7916776800000005e-15
2.1791,6.0844761e-14,2.95650702e-15
2.18499,9.44159526e-14,4.0402440000000004e-15
2.1895599999999997,1.540569708e-13,4.56332904e-15
2.19472,2.34819558e-13,5.61215844e-15
2.1974099999999996,2.5828245e-13,5.4005022e-15
2.1980500000000003,2.72594718e-13,6.6174615e-15
2.1981100000000002,2.58750234e-13,9.03212406e-15
2.19844,2.87869788e-13,6.07383882e-15
2.19852,2.7666539999999994e-13,9.200862719999999e-15
2.19899,3.92467572e-13,1.1558894579999999e-14
2.1991300000000003,2.6055729e-13,7.6196727e-15
2.19938,3.6487953000000003e-13,9.94555242e-15
2.1995,3.3186070799999996e-13,7.09543422e-15
2.1995500000000003,2.69586162e-13,7.07036292e-15
2.19979,3.06427356e-13,4.6540342800000004e-15
2.2,2.8364211e-13,1.079105598e-14
2.2018299999999997,3.1728411e-13,6.17782464e-15
2.20396,3.05482176e-13,7.24882572e-15
2.20493,3.24952884e-13,6.44297166e-15
2.2054,3.1277448e-13,4.82887656e-15
2.2097399999999996,3.0077229600000003e-13,5.8393701e-15
2.2099499999999996,3.14554302e-13,6.70472244e-15
2.2137,3.02379102e-13,7.17194574e-15
2.2138400000000003,3.16566414e-13,5.77951938e-15
2.21992,3.2850612e-13,6.1274577600000016e-15
2.22465,3.4957242e-13,5.91443982e-15
2.2294,3.8403784800000003e-13,6.47361792e-15
2.24456,3.3641199000000004e-13,7.455195360000001e-15
2.24952,3.14644014e-13,7.337832839999999e-15
2.25445,2.7503937e-13,7.05709836e-15
2.25965,2.49804666e-13,5.875335e-15
2.26419,2.18854026e-13,5.440792499999999e-15
