,a0,a1,a0_err,a1_err,Chi2,Pval,Chi2NDF
2.3918,3.159005487273737e-05,5.992473513875055e-06,2.7175832163355954e-06,4.459288448773909e-06,1.2674621959866157,0.9382439099597012,0.2534924391973231
2.3939,3.888361765947763e-05,6.674247248863104e-06,3.528758291681053e-06,5.72755158603878e-06,3.132329369809162,0.67959295680369,0.6264658739618324
2.3948,4.384697098302937e-05,6.0378536992746395e-06,3.859662091702518e-06,6.60947174052972e-06,2.451556766568684,0.7837723869446299,0.4903113533137368
2.396,3.914855324632146e-05,6.016461455670111e-06,3.236952248834818e-06,5.27420957001253e-06,7.646468570441954,0.1768258963859284,1.5292937140883907
2.398,4.724450681188211e-05,-3.085657508851525e-06,3.0483702926333466e-06,4.971116454619172e-06,5.782418006734011,0.32796961499768856,1.1564836013468023
2.3998,3.7301270928272236e-05,4.676837192769537e-06,3.7067665835146524e-06,6.094401540348337e-06,1.617119444412036,0.8991713811957011,0.3234238888824072
2.4001,4.2479504719265484e-05,-4.466496758747792e-06,2.557984925099904e-06,3.94258345862082e-06,3.154269339121313,0.6762158613067628,0.6308538678242626
2.4017,3.286466363850335e-05,1.6378613158375186e-06,2.0732217383672877e-06,3.545956959221042e-06,2.511003248732016,0.7748370559243214,0.5022006497464032
2.4035,2.4545817912189433e-05,2.8937261039074936e-06,2.1578777557552904e-06,4.1245880848250565e-06,3.3272638920699085,0.6496702498439941,0.6654527784139816
2.4057,2.574763226499519e-05,1.7339229254493439e-06,2.2252797104660485e-06,3.6157186779827914e-06,1.606013746893444,0.9005211485567479,0.32120274937868876
2.4078,2.793544030809713e-05,8.746455002456736e-06,2.1492799277399257e-06,3.836143076033418e-06,0.7702382859424033,0.9788926739938768,0.15404765718848065
2.4117,2.073073633382859e-05,4.804050898467939e-07,1.6320640796719384e-06,2.6550609684529217e-06,1.3465117067072687,0.9300736776007604,0.26930234134145375
2.4145,2.2016034639729633e-05,-9.92394726872824e-07,1.5573175735546836e-06,2.7622712153866825e-06,1.8674121760007916,0.8671700569270773,0.37348243520015834
2.4149,2.1804374337091984e-05,1.9845071736215306e-06,2.594092449976475e-06,4.186454006765705e-06,3.341571516940029,0.6474833632328105,0.6683143033880058
2.4195,2.927167370385506e-05,6.671073760885164e-06,2.6754732495216104e-06,4.492620321915254e-06,2.3129616663544392,0.8043612876893842,0.46259233327088783
2.4197,2.581942047328852e-05,2.8989169407239196e-06,1.91189933533917e-06,3.092398085562018e-06,2.7652809462101797,0.736117324094065,0.5530561892420359
2.4236,3.666595914530248e-05,3.3460558648478614e-06,3.118320263574176e-06,4.9636458980207214e-06,1.5357945130378559,0.9089025404704094,0.30715890260757117
2.4238,3.748941989407029e-05,1.72559648522846e-06,1.9792848545256387e-06,3.316200928427319e-06,1.233714733719411,0.9416022915524263,0.2467429467438822
2.4265,5.680550818826253e-05,5.590324632378507e-06,2.235758688573754e-06,3.7348449631425747e-06,2.9247383346114084,0.7115878555053863,0.5849476669222817
2.4279,6.0697420355472874e-05,1.1587050344384189e-05,3.7169896911381593e-06,6.0694606368632765e-06,1.5100244292819647,0.9119101069561156,0.30200488585639296
2.4286,7.775915811524129e-05,2.8039396211592337e-06,3.1357760528026277e-06,5.11462959774497e-06,2.44845873251457,0.784236489245116,0.48969174650291397
2.4299,9.806598925655327e-05,7.506289827494041e-06,3.1570747279465014e-06,5.193131064753022e-06,4.634373473440722,0.46210843735721485,0.9268746946881444
2.4309,0.00010224835646132613,7.632450146124176e-06,4.816163157593483e-06,7.742854360658537e-06,0.925018371605203,0.968384045609757,0.1850036743210406
2.4319,0.000134427970288693,5.930302810432103e-06,2.559365181423967e-06,4.1701759609519375e-06,8.180029162801036,0.14658899185957727,1.6360058325602072
2.4327,0.0001463073197820905,1.0632568572433549e-05,5.196753738710724e-06,8.27517197466697e-06,9.769887885886165,0.0820241990190551,1.953977577177233
2.4338,0.00026446161247487834,8.561568970901672e-06,4.7743394400859435e-06,7.663666801760418e-06,14.235995469007047,0.014177833090867566,2.8471990938014096
