,Yield,Yield_err
2.11837,0.00150933,0.000141938
2.1204699999999996,0.00158641,0.000189414
2.12154,0.00159887,0.000148566
2.12251,0.0031586,0.000162795
2.1229899999999997,0.00650884,0.000234371
2.12351,0.0126327,0.000373756
2.1238200000000003,0.0102644,0.000344147
2.12499,0.00370259,0.000292882
2.12602,0.00257717,0.000201743
2.12689,0.0033885,0.000294164
2.1645700000000003,0.00160935,0.000120423
2.16899,0.00127449,0.000101905
2.1745,0.01109,0.000417524
2.17487,0.0116336,0.000238196
2.17503,0.0278051,0.000562619
2.17542,0.00970388,0.000457747
2.1760300000000004,0.00482716,0.000166252
2.17644,0.00166891,0.000160141
2.1768899999999998,0.00243075,0.000173971
2.19472,0.00144252,0.000128216
2.1974099999999996,0.0031279,0.000172284
2.1980500000000003,0.0015613,0.000148941
2.1981100000000002,0.00438779,0.000305745
2.19844,0.00224893,0.000155336
2.19899,0.00937238,0.00047853
2.19938,0.00411877,0.000281073
2.19979,0.00207882,0.000136953
2.29981,0.0013941,0.000164186
2.32288,0.000746974,0.000107584
2.32406,0.00110385,0.000136671
2.32446,0.00130136,0.000198874
2.32507,0.00172688,0.000177453
2.32548,0.00228009,0.000154364
2.32581,0.00315246,0.000214849
2.3259600000000002,0.00315127,0.000262245
2.32655,0.00376926,0.000191248
2.32702,0.00240754,0.000208287
2.32755,0.00250525,0.000234561
2.3280100000000004,0.00175513,0.000204473
2.32856,0.000978513,0.000132848
2.32902,0.0010932,0.000145991
2.32991,0.00108177,0.000115813
2.33397,0.00047937,9.29983e-05
2.3417800000000004,0.000513585,0.000136914
2.3535999999999997,0.000998621,0.00015235
2.35466,0.000960905,0.000153641
2.35519,0.00102746,0.000128804
2.35573,0.00153577,0.000145829
2.35643,0.00169486,0.00016529
2.3569400000000003,0.00189933,0.000147039
2.35743,0.00203643,0.000156329
2.3577399999999997,0.00215521,0.000265097
2.3577399999999997,0.002396,0.000173673
2.35832,0.00263941,0.000143555
2.35881,0.00233453,0.000228833
2.35923,0.00202101,0.000164689
2.35994,0.00248947,0.000179538
2.36047,0.00236823,0.000138302
2.36102,0.00248735,0.000125035
2.36123,0.00220098,0.000230397
2.36149,0.00212233,0.00012155
2.362,0.00219021,0.000114239
2.36253,0.00259192,0.000120101
2.36287,0.00241563,0.000130422
2.36336,0.0027185,0.000128117
2.36381,0.0033717,0.00022687
2.364,0.00286542,0.000140506
