,Yield,Yield_err
2.12251,0.00246748,0.000203099
2.1229899999999997,0.00372356,0.000209368
2.12351,0.00810425,0.00035241
2.1238200000000003,0.00722023,0.000322985
2.12499,0.00287179,0.000232013
2.12602,0.00230624,0.000177211
2.1645700000000003,0.00149913,0.000117503
2.16899,0.00136712,0.000104211
2.1745,0.00813509,0.000457581
2.17487,0.00963073,0.000230449
2.17503,0.0223341,0.000539221
2.17542,0.00666503,0.000404641
2.1760300000000004,0.00372166,0.000163663
2.17644,0.00178947,0.000110844
2.1768899999999998,0.00194126,0.00016166
2.1974099999999996,0.00220855,0.000182597
2.1980500000000003,0.00136278,0.000155401
2.1981100000000002,0.00322498,0.000295703
2.19844,0.00148188,0.000155683
2.19899,0.00571316,0.000545923
2.19938,0.0036311,0.000404529
2.19979,0.00155595,0.000118386
2.2018299999999997,0.0009550339999999999,0.00019713
2.29981,0.00138619,0.000159761
2.32406,0.00126323,0.000160585
2.32406,0.00161383,0.000139116
2.32446,0.00174484,0.000203063
2.32507,0.00148906,0.000180747
2.32548,0.00260184,0.000183587
2.32581,0.00296911,0.00024698
2.3259600000000002,0.00295484,0.000282656
2.32655,0.0033881,0.000215781
2.32702,0.00261753,0.000255868
2.32755,0.00215148,0.000248113
2.3280100000000004,0.00178806,0.000201333
2.32856,0.00106446,0.000162511
2.32902,0.00107237,0.000154122
2.32991,0.000936247,0.000146122
2.33397,0.000781749,8.72986e-05
2.3417800000000004,0.0007600310000000001,7.02176e-05
2.35203,0.00122052,0.000150374
2.35277,0.0011298,0.000155456
2.3535999999999997,0.00152161,0.0001477
2.3540900000000002,0.00113709,0.00014552
2.35466,0.00109307,0.000131289
2.35519,0.00152109,0.000175993
2.35573,0.00158363,0.000148392
2.35643,0.00229029,0.000175131
2.3569400000000003,0.00212768,0.00016235
2.35743,0.00264443,0.000266468
2.3577399999999997,0.00256558,0.000193003
2.35832,0.0027421,0.00019036
2.35881,0.00226517,0.000208433
2.35923,0.00229296,0.000212217
2.35994,0.00186448,0.000220332
2.35994,0.00200641,0.000182711
2.36047,0.00223592,0.00015911
