,Yield,Yield_err
2.11837,0.00130205,0.000183166
2.1204699999999996,0.00159762,0.000326483
2.12154,0.00167602,0.000166499
2.12251,0.00354569,0.000225897
2.1229899999999997,0.00656576,0.000298225
2.12351,0.01296,0.000447591
2.1238200000000003,0.0109009,0.000445637
2.12499,0.00380417,0.000419628
2.12602,0.00303835,0.000268216
2.12689,0.00305338,0.00030351
2.13776,0.00133271,0.000267237
2.1645700000000003,0.00183598,0.000139938
2.16899,0.0015896,0.000117507
2.1740500000000003,0.000867652,0.000138484
2.1745,0.0109364,0.000427464
2.17487,0.0120977,0.000256068
2.17503,0.0284347,0.0005774830000000001
2.17542,0.00975449,0.0004509
2.1760300000000004,0.00450276,0.000166859
2.17644,0.00193875,0.00016092
2.1768899999999998,0.002343,0.000171437
2.19472,0.00148871,0.000126642
2.1974099999999996,0.00271752,0.00016142
2.1981100000000002,0.00436212,0.000363385
2.19844,0.00176037,0.000160409
2.19899,0.0102826,0.000520145
2.19938,0.00395997,0.000310623
2.1995,0.00137064,0.000200393
2.19979,0.00218987,0.000127778
2.29981,0.00128504,0.000152333
2.32406,0.00119133,0.000162384
2.32507,0.00153264,0.000205176
2.32548,0.00248811,0.000158595
2.32581,0.00312139,0.000252921
2.3259600000000002,0.00333689,0.000249605
2.32655,0.00327672,0.000212745
2.32702,0.00260531,0.000229693
2.32755,0.00218037,0.000205654
2.3280100000000004,0.00164118,0.000169008
2.32856,0.0013187,0.000135986
2.32902,0.00112889,0.00014338
2.32991,0.000698356,0.000119081
2.33397,0.000600002,0.000132004
2.3417800000000004,0.000464655,9.133370000000001e-05
2.35052,0.00115812,0.000164746
2.35277,0.00145706,0.000183386
2.3535999999999997,0.00117602,0.000166148
2.3540900000000002,0.00127091,0.000180369
2.35466,0.00120161,0.000170328
2.35519,0.00179429,0.000170978
2.35573,0.00202834,0.000169264
2.356,0.00209161,0.000613855
2.35643,0.0023757,0.000174482
2.3569400000000003,0.00260996,0.000197171
2.35743,0.00253592,0.000172131
2.3577399999999997,0.00228637,0.000234179
2.3577399999999997,0.00240182,0.000190382
2.35832,0.00258069,0.000154789
2.35881,0.00243173,0.000193413
2.35923,0.00252287,0.000192584
2.35994,0.00203756,0.000159249
2.36047,0.00230099,0.000139004
2.36102,0.00245526,0.000134472
2.36149,0.00224511,0.000124615
2.362,0.00235244,0.000117207
2.36253,0.00224624,0.00011226
2.36287,0.00257543,0.000142856
2.36336,0.00259951,0.000126976
2.36381,0.00231695,0.000189295
2.364,0.00267018,0.000146422
2.3644499999999997,0.00309124,0.000134822
2.36492,0.00326537,0.000166662
