,Yield,Yield_err
2.11837,0.00165789,0.000170125
2.1204699999999996,0.00177927,0.000226265
2.12154,0.00174146,0.000156287
2.12251,0.00371133,0.000198842
2.1229899999999997,0.00681397,0.000261399
2.12351,0.013447,0.000410231
2.1238200000000003,0.0107986,0.000362089
2.12499,0.00397957,0.00027234
2.12602,0.00339064,0.000235101
2.12689,0.00258058,0.000223416
2.1645700000000003,0.0014188,0.000113163
2.16899,0.00119365,9.708649999999999e-05
2.1740500000000003,0.000902583,0.000115796
2.1745,0.0119165,0.000440725
2.17487,0.0119109,0.00024905
2.17503,0.0323966,0.0006146869999999999
2.17542,0.0101238,0.000506037
2.1760300000000004,0.00512587,0.000180036
2.17644,0.00181401,0.000165128
2.1768899999999998,0.00240301,0.000204439
2.19472,0.00184962,0.000175183
2.1974099999999996,0.00363687,0.000191802
2.1980500000000003,0.00151415,0.000168268
2.1981100000000002,0.00517329,0.000361612
2.19844,0.00196717,0.000202651
2.19899,0.00766244,0.000475506
2.19938,0.00413845,0.000392277
2.1995,0.00134396,0.00016597
2.19979,0.0019153,0.000153777
2.29981,0.00230216,0.000182242
2.32288,0.00069973,0.000119558
2.32406,0.001046,0.000208024
2.32446,0.00148755,0.000169207
2.32507,0.0016127,0.000158013
2.32548,0.00229288,0.000145351
2.32581,0.0028093,0.00028139
2.3259600000000002,0.00338711,0.000263618
2.32655,0.00350749,0.000198822
2.32702,0.00277459,0.00023541
2.32755,0.00177154,0.000166003
2.3280100000000004,0.00144034,0.000169003
2.32856,0.00119849,0.000152027
2.32902,0.00130273,0.000176592
2.32991,0.0008825189999999999,0.000176833
2.33397,0.000474736,9.40879e-05
2.3417800000000004,0.000445362,0.00010153
2.35466,0.00110363,0.000132823
2.35519,0.00116814,0.000161807
2.35573,0.0012185,0.000152339
2.35643,0.00175656,0.000148253
2.3569400000000003,0.0022269,0.000163216
2.35743,0.00251674,0.000205021
2.3577399999999997,0.00243784,0.000205055
2.35832,0.00260123,0.000176512
2.35881,0.00263707,0.000203278
2.35923,0.00200967,0.000200633
2.35994,0.00223877,0.000228702
2.35994,0.00221243,0.000170533
2.36047,0.0023372,0.000145292
2.36102,0.00270371,0.00013435
2.36123,0.00204257,0.000247646
2.36149,0.00240193,0.000133525
2.362,0.00255631,0.000120748
2.36253,0.00274155,0.000122783
2.36287,0.00279972,0.00016029
