,Yield,Yield_err
2.11837,0.00156935,0.000146513
2.1204699999999996,0.00147764,0.000212459
2.12154,0.0014801,0.000166995
2.12251,0.00322624,0.000168814
2.1229899999999997,0.006615899999999999,0.00024974
2.12351,0.0127244,0.000390108
2.1238200000000003,0.0110496,0.000364063
2.12499,0.00313023,0.000263305
2.12602,0.00322825,0.000232322
2.12689,0.00330136,0.000272676
2.1645700000000003,0.00150763,0.00011109
2.16899,0.00161807,0.000124816
2.1740500000000003,0.0008665869999999999,9.59071e-05
2.1745,0.0113072,0.000441138
2.17487,0.0116218,0.000242582
2.17503,0.0297724,0.0005768969999999999
2.17542,0.0096583,0.000503173
2.1760300000000004,0.00443515,0.000177262
2.17644,0.00202025,0.000166097
2.1768899999999998,0.00210806,0.000185333
2.19472,0.00169989,0.000139956
2.1974099999999996,0.00346919,0.000179119
2.1980500000000003,0.00196833,0.000201249
2.1981100000000002,0.00424865,0.000308391
2.19844,0.00196714,0.00017138
2.19852,0.00252245,0.000272679
2.19899,0.00918742,0.000465317
2.19938,0.00420009,0.00031544
2.1995,0.00162854,0.000172999
2.19979,0.00202237,0.000138252
2.32288,0.000823453,0.000134386
2.32406,0.00100351,0.000125578
2.32507,0.00185283,0.000154457
2.32548,0.00244438,0.000156602
2.32581,0.00287646,0.000207555
2.3259600000000002,0.00364077,0.000292194
2.32655,0.00341711,0.000213073
2.32702,0.0028151,0.000232253
2.32755,0.0019151,0.000186406
2.3280100000000004,0.00168457,0.000166007
2.32856,0.00167133,0.000295539
2.32902,0.00104162,0.000112533
2.32991,0.00110219,0.000188821
2.33397,0.000476927,8.18213e-05
2.3417800000000004,0.000512975,0.000101179
2.3540900000000002,0.00113362,0.000151151
2.35466,0.00112051,0.000137034
2.35519,0.00138376,0.000144279
2.35573,0.00149681,0.000163317
2.35643,0.00211981,0.000146127
2.3569400000000003,0.00192442,0.000161793
2.35743,0.00213263,0.000188695
2.3577399999999997,0.00259021,0.000197229
2.35832,0.0024493,0.000150553
2.35881,0.0022915,0.000176844
2.35923,0.00227801,0.000193424
2.35994,0.0023652,0.000162346
2.36047,0.00237062,0.000140166
2.36102,0.00254313,0.00013365
2.36123,0.00206594,0.000265616
2.36149,0.00227705,0.000141244
2.362,0.00239026,0.000118229
2.36253,0.00251385,0.000128747
2.36287,0.00286445,0.000133468
2.36336,0.00313292,0.000138665
2.36381,0.00230743,0.000172889
2.364,0.0027453,0.000140409
2.3644499999999997,0.00342455,0.000148414
2.36492,0.00385831,0.000164646
2.3654499999999996,0.00378819,0.000162042
2.366,0.00415147,0.000179785
2.3664899999999998,0.0044654,0.00018688
2.3669000000000002,0.00497123,0.000187775
2.3674299999999997,0.00561503,0.000201662
2.3679200000000002,0.00616503,0.000193345
2.36852,0.006079999999999999,0.000217645
2.36926,0.00638424,0.000192804
2.36956,0.00616496,0.00019966
2.36988,0.0061548,0.000208883
2.3706,0.00554011,0.000223426
2.3709499999999997,0.0060305,0.000192628
2.37152,0.00557821,0.000202825
2.37199,0.00488488,0.000192805
2.37229,0.0045799,0.000230728
2.3724600000000002,0.00502549,0.00018303
2.3729699999999996,0.0044567,0.000213827
2.37412,0.00326615,0.000158726
2.37502,0.00247105,0.000135902
2.3759200000000003,0.00233933,0.000119165
2.37696,0.00213468,0.000172893
2.37792,0.00190103,0.000134493
2.37987,0.00148626,0.000142481
2.3819,0.00133462,0.000160604
2.38403,0.0009631110000000001,0.000118111
2.38596,0.00209033,0.000143558
2.38788,0.000985573,0.000128754
2.39007,0.00102379,0.000137463
2.3918000000000004,0.00117648,0.000211763
2.39804,0.000927042,0.000126309
2.40009,0.00085457,8.407870000000001e-05
2.40175,0.000745005,9.103040000000002e-05
2.4035300000000004,0.000540894,8.68443e-05
2.4057,0.00048227,7.76025e-05
2.4078000000000004,0.000783388,9.5369e-05
2.4099299999999997,0.000535281,7.574e-05
2.41167,0.000520402,6.25655e-05
2.4145100000000004,0.000674712,8.20752e-05
2.41974,0.000840064,9.18198e-05
2.42362,0.00110273,0.000128715
2.42377,0.000927685,7.556880000000001e-05
2.42649,0.00141171,8.56067e-05
2.42791,0.00156155,0.000185708
2.42862,0.00196303,0.000119522
2.42994,0.00239083,0.000120177
2.43091,0.00260714,0.00019093
2.43188,0.00334106,0.000102217
2.43266,0.00373854,0.000223657
2.43383,0.00662272,0.000195737
2.43491,0.00723959,0.000250722
2.43521,0.00980849,0.000249089
2.43599,0.0103653,0.000299298
2.43698,0.0139779,0.000282089
2.43752,0.0154691,0.000299419
2.43795,0.0166884,0.000318397
2.43804,0.0163853,0.000307721
2.43877,0.0163526,0.000297621
2.43888,0.0169621,0.000313572
2.4392300000000002,0.0179795,0.000315855
2.43964,0.0162281,0.00029194
2.43981,0.0135064,0.000208652
2.4400500000000003,0.0148145,0.000294105
2.44087,0.010578,0.000222589
2.44094,0.0123568,0.000274361
2.44185,0.00889627,0.000227312
2.44198,0.00947527,0.000249629
2.44289,0.00771629,0.000231875
2.4437699999999998,0.00535833,0.000186259
2.4439699999999998,0.00558063,0.000198125
2.44579,0.00401883,0.000173291
2.44771,0.00272733,0.000171939
2.4478899999999997,0.00281645,0.000169521
2.4498800000000003,0.00194831,0.00014381
2.45177,0.0016361,0.000118637
2.4522399999999998,0.00167148,0.00022031
2.4539299999999997,0.001412,0.000165072
2.45591,0.00109867,0.000118905
2.45591,0.00142664,0.000151103
2.45808,0.00121975,0.000125313
2.45977,0.000995298,0.000110669
2.46186,0.00122538,0.000102238
2.46379,0.00133548,0.000118152
2.46481,0.00168051,0.00018266
2.46584,0.00200883,0.000169308
2.4659,0.00211301,0.000128115
2.46629,0.0021626,0.000198702
2.46692,0.00221195,0.000220779
2.4674,0.0117098,0.000324258
2.46781,0.00695147,0.000200554
2.4679699999999998,0.0100301,0.000318778
2.46845,0.00592952,0.000275246
2.46888,0.00551641,0.000253247
2.46936,0.00584169,0.000266236
2.46979,0.0078554,0.000245781
2.4698200000000003,0.00721004,0.000283148
2.47056,0.00964445,0.000289229
2.47097,0.0111907,0.000327569
2.47127,0.011324,0.000335797
2.47177,0.0112823,0.000310402
2.47188,0.00910751,0.000253627
2.4724299999999997,0.00891819,0.000246722
2.4737600000000004,0.00493248,0.000245429
2.47378,0.00370885,0.000118428
2.4748,0.00297619,0.000220112
2.4758899999999997,0.00220909,0.000172848
2.47678,0.00209712,0.000192703
2.47777,0.00263394,0.000112397
2.47783,0.00279671,0.000217742
2.47892,0.0036258,0.000266996
2.4798400000000003,0.00262806,0.00025416
2.47986,0.00232686,0.000107964
2.48095,0.00245834,9.872200000000001e-05
2.4810100000000004,0.00227482,0.00025122
2.48149,0.00254951,0.000239606
2.48195,0.00299496,0.000213786
2.48197,0.00447068,0.000123016
2.48243,0.00728017,0.000165547
2.4825,0.00498957,0.000261769
2.48289,0.0142831,0.000317472
2.483,0.00809507,0.00031045
2.48344,0.0175525,0.000442371
2.48348,0.0610564,0.000793748
2.48392,0.111153,0.0009750239999999999
2.48392,0.0538165,0.0007790960000000001
2.48448,0.0574302,0.000837173
2.4845,0.104973,0.000998842
2.48496,0.0279204,0.000447995
2.48496,0.0545563,0.000685044
2.48551,0.0138981,0.000219893
2.4857,0.0182503,0.000440203
2.48597,0.00907657,0.000204074
2.48643,0.00635728,0.000136132
2.4868,0.00882326,0.000291681
2.4868200000000003,0.00497248,0.000110094
2.4874699999999996,0.00343806,0.000101327
2.48791,0.00287634,9.25154e-05
2.48802,0.00412868,0.000210559
2.48894,0.00247794,0.000220081
2.489,0.00194873,9.677040000000001e-05
2.48983,0.00174679,0.000172959
2.48992,0.00149507,7.37655e-05
2.4909499999999998,0.0010947,7.86323e-05
2.4918400000000003,0.0009027989999999999,8.04287e-05
2.49276,0.0006559939999999999,7.76491e-05
2.4949299999999996,0.0006739010000000001,7.152970000000001e-05
2.49687,0.000535229,6.37635e-05
2.49932,0.000627178,5.90008e-05
2.50002,0.000908277,0.000149611
2.5019099999999996,0.00106684,0.000110664
2.51302,0.0177507,0.000462893
2.51498,0.00133712,0.000184889
2.52504,0.00115533,0.000163389
2.52696,0.00118442,0.000163204
2.53683,0.00118675,0.000182298
2.5408000000000004,0.00141513,0.000192713
2.54698,0.00169239,0.000206058
2.54902,0.0020613,0.000230465
2.55094,0.00208579,0.00018736
2.5528899999999997,0.00255824,0.000185743
2.55497,0.00250541,0.000205883
2.55694,0.00306871,0.000220846
2.55898,0.0042675,0.000267091
2.5609499999999996,0.00530352,0.000234816
2.5629899999999997,0.00906968,0.000386971
2.56494,0.0129479,0.000342169
2.56691,0.0207104,0.000395588
2.56898,0.0262848,0.000411577
2.5709299999999997,0.0207248,0.000410374
2.5729699999999998,0.0164656,0.000346472
2.5749299999999997,0.0120485,0.000280358
2.57677,0.0103788,0.000277789
2.57895,0.00933141,0.000276505
2.58082,0.0087912,0.000263142
2.58298,0.00798804,0.000257026
2.58498,0.00781358,0.000259908
2.58683,0.00676363,0.000249431
2.5889699999999998,0.006343100000000001,0.000251576
2.59077,0.00640615,0.000237505
2.59302,0.00645365,0.000257686
2.59498,0.00534882,0.000229509
2.59681,0.00573674,0.000227775
2.5978000000000003,0.00483284,0.000240327
2.59911,0.00649043,0.000248424
2.59998,0.0124546,0.00030903
2.60208,0.0121005,0.000321869
2.60367,0.00571972,0.000228583
2.60577,0.00383436,0.000202941
2.6080300000000003,0.00348009,0.000207946
2.60988,0.00346773,0.000207051
2.61454,0.00224397,0.000188761
2.61996,0.00240543,0.0001788
2.62442,0.00263965,0.000331554
