,Yield,Yield_err
0.0,3.78741636e-10,6.9979365e-11
2.11837,2.47097286e-14,3.2642031600000003e-15
2.12154,5.1611153399999995e-14,6.22274472e-15
2.12251,5.68464894e-14,3.7773237600000005e-15
2.1229899999999997,1.0645834679999999e-13,4.268064419999999e-15
2.12351,2.1583585799999997e-13,6.562080360000002e-15
2.1238200000000003,1.72482534e-13,6.02771724e-15
2.12499,6.38875998e-14,5.06340936e-15
2.12602,4.3771125600000005e-14,3.1858974e-15
2.12689,4.22609202e-14,3.9289851e-15
2.1645700000000003,2.43877266e-14,1.94159196e-15
2.16899,1.8575670599999998e-14,1.7601975e-15
2.1745,1.8963194400000002e-13,7.36465032e-15
2.17487,1.9374588000000002e-13,4.34452788e-15
2.17503,4.59307818e-13,1.000597986e-14
2.17542,1.513012104e-13,7.81965036e-15
2.1760300000000004,7.648188299999999e-14,2.9891397600000003e-15
2.17644,3.7428327e-14,2.61765198e-15
2.1768899999999998,3.9403753199999994e-14,4.50724302e-15
2.19472,2.40743754e-14,2.17178334e-15
2.1974099999999996,6.3914193e-14,3.87373212e-15
2.1980500000000003,4.1602017600000003e-14,3.2688009e-15
2.1981100000000002,7.4022012e-14,5.36511402e-15
2.19844,2.8634468400000003e-14,3.26684646e-15
2.19899,1.188065628e-13,8.154404280000001e-15
2.19938,5.79404952e-14,7.72559694e-15
2.19979,2.98575954e-14,2.1931059599999998e-15
2.2054,1.2176753939999999e-14,1.72681182e-15
2.32446,2.2890177e-14,3.54190986e-15
2.32507,2.8932760800000004e-14,3.2989185000000002e-15
2.32548,4.2239132999999997e-14,3.34079478e-15
2.32581,4.6923381e-14,3.927206880000001e-15
2.3259600000000002,4.8432465e-14,4.17710286e-15
2.32655,6.20199882e-14,3.8149226999999996e-15
2.32702,4.3947666e-14,3.66348564e-15
2.32755,4.6162270800000004e-14,3.49894422e-15
2.3280100000000004,2.83304088e-14,7.56466002e-15
2.32856,1.87413174e-14,3.68054694e-15
2.32902,2.1532161600000003e-14,1.9504510199999998e-15
2.32991,2.08586808e-14,1.86637806e-15
2.33397,1.542274236e-14,1.546820712e-15
2.3417800000000004,1.16204274e-14,1.09583208e-15
2.35466,1.9026313200000003e-14,3.92743116e-15
2.35519,1.932813e-14,3.06931986e-15
2.35573,3.02965434e-14,4.28341158e-15
2.35643,2.85546888e-14,3.3811171199999997e-15
2.3569400000000003,2.9375874e-14,2.7490480200000003e-15
2.35743,3.80821032e-14,3.544425e-15
2.3577399999999997,3.84428736e-14,3.7655811e-15
2.35832,4.1771349e-14,3.28983516e-15
2.35881,4.0785638400000005e-14,3.27790026e-15
2.35923,3.8029397400000004e-14,3.1261428000000002e-15
2.35994,3.8863719000000004e-14,3.0770414999999997e-15
2.36047,3.9087999e-14,2.3949419400000003e-15
2.36102,3.61734804e-14,2.12173686e-15
2.36149,4.4557066800000006e-14,2.5205387400000004e-15
2.362,4.41937332e-14,2.6678266199999996e-15
2.36253,4.3922674799999995e-14,2.2805591400000003e-15
2.36287,3.9431788199999996e-14,2.30474934e-15
2.36336,4.76175276e-14,2.4465423599999997e-15
2.36381,5.02052382e-14,3.93910974e-15
2.364,4.91030622e-14,2.57330862e-15
2.3644499999999997,6.17056758e-14,2.9073897e-15
2.36492,5.79255966e-14,2.98234728e-15
2.3654499999999996,6.8478291e-14,2.98857906e-15
2.366,7.13311326e-14,2.9423934000000002e-15
2.3664899999999998,7.710265800000001e-14,3.17697426e-15
