,Yield,Yield_err
2.11837,0.00110278,0.000117987
2.12154,0.0014361,0.000132294
2.12251,0.00282532,0.000146178
2.1229899999999997,0.00603841,0.000219563
2.12351,0.0119318,0.000339166
2.1238200000000003,0.00949291,0.00032275
2.12499,0.00308027,0.000207382
2.12602,0.00252911,0.00019247
2.12689,0.00254252,0.000199382
2.1645700000000003,0.00163685,0.00010462
2.16899,0.00148092,9.469860000000001e-05
2.1745,0.00992593,0.000383326
2.17487,0.0108786,0.000223463
2.17503,0.027214,0.000536592
2.17542,0.00894603,0.000415204
2.1760300000000004,0.004464500000000001,0.000151329
2.17644,0.00156572,0.000125855
2.1768899999999998,0.00212943,0.000149674
2.19472,0.00117732,0.000108728
2.1974099999999996,0.00250923,0.00013469
2.1980500000000003,0.001329,0.000163383
2.1981100000000002,0.00450142,0.000316536
2.19844,0.00189436,0.000137694
2.19899,0.00946112,0.000472992
2.19938,0.00484302,0.000296054
2.1995,0.00148925,0.000150129
2.19979,0.00194383,0.000112694
2.32406,0.000960586,0.000121343
2.32446,0.001275,0.000130392
2.32507,0.00149498,0.000146091
2.32548,0.0020383,0.000119638
2.32581,0.00273389,0.000186745
2.3259600000000002,0.00284435,0.000252428
2.32655,0.00330614,0.00018488
2.32702,0.00266524,0.000191623
2.32755,0.00216464,0.000202452
2.3280100000000004,0.00141613,0.000150605
2.32856,0.00135488,0.000120216
2.32902,0.000934389,8.960600000000001e-05
2.32991,0.00068724,8.50334e-05
2.33397,0.000406779,7.78605e-05
2.3417800000000004,0.000255889,3.90568e-05
2.3540900000000002,0.00124453,0.000117442
2.35466,0.00108962,0.000121175
2.35519,0.00163817,0.000138785
2.35573,0.00158578,0.000126489
2.35643,0.00210178,0.000144423
2.3569400000000003,0.00221998,0.000147521
2.35743,0.00258862,0.000161904
2.3577399999999997,0.00205578,0.000216644
2.3577399999999997,0.00233538,0.000153336
2.35832,0.00221669,0.000122918
2.35881,0.00231251,0.000156826
2.35923,0.00232451,0.000147779
2.35994,0.00191585,0.000198177
2.35994,0.00205407,0.000137034
2.36047,0.0020224,9.924889999999999e-05
2.36102,0.00222875,0.000107956
2.36149,0.00211096,0.00010654
2.362,0.00221764,0.000101429
2.36253,0.00229763,0.000105747
2.36287,0.00226426,0.000111472
2.36336,0.00262293,0.000115708
2.36381,0.00272369,0.000168627
2.364,0.00277025,0.00013261
2.3644499999999997,0.00304252,0.000119056
2.36492,0.00332354,0.00013624
2.3654499999999996,0.00355896,0.000141756
