,a0,a1,a2,a0_err,a1_err,a2_err,Chi2,Pval,Chi2NDF
2.1994,0.0005805112573929189,6.04102362697208e-05,-6.0345713542056664e-05,1.0423661740713343e-05,2.037772490637522e-05,2.2802609985677542e-05,7.126602285754736,0.12934722209967348,1.781650571438684
2.1995,0.0005289995756512129,2.5385607719823305e-05,-4.4087244497047445e-05,5.451746067960161e-06,1.0604343769417125e-05,1.1866343207066633e-05,29.722130955200047,5.575112377215021e-06,7.430532738800012
2.1998,0.0005554408968521764,3.3240493277082945e-05,-7.991690793416305e-05,5.150999757385965e-06,9.978626562566899e-06,1.1216754352015443e-05,30.578429808708417,3.731457395949463e-06,7.644607452177104
2.2,0.0004979588739518698,3.025807090591587e-05,-8.037464547419886e-05,1.1344198471287831e-05,2.2122618175219258e-05,2.480655372784024e-05,3.9580553448050195,0.41171220323648006,0.9895138362012549
2.2018,0.0005546300795363054,3.0366587921500207e-05,-6.701063261463152e-05,6.6883055591525755e-06,1.3111292872132008e-05,1.4631506188393909e-05,16.882192059191922,0.002037515814119945,4.220548014797981
2.204,0.0005577779381608187,4.467597353871117e-05,-8.019902694543274e-05,8.090264771797812e-06,1.5766694156378338e-05,1.7631699246015505e-05,10.775187396609045,0.029210236272194875,2.6937968491522613
2.2049,0.0005639590070016129,2.31772933210803e-05,-3.545504670092979e-05,7.032839932465792e-06,1.3700055051826863e-05,1.5321092403503978e-05,19.82364680884475,0.0005410621060653806,4.955911702211187
2.2054,0.0005501675912231744,4.4749375088402464e-05,-7.142526565370776e-05,5.214682438614363e-06,1.0173253070476654e-05,1.1419838839694868e-05,22.544940703656017,0.0001560846951048002,5.636235175914004
2.2097,0.0005198034381201617,4.51483762054752e-05,-7.777643363886927e-05,6.305436199697423e-06,1.2222732288944641e-05,1.375843609402505e-05,16.882676220309655,0.002037074862453117,4.220669055077414
2.2099,0.0005267560766109777,4.593777779352508e-05,-4.210392476300471e-05,7.199796920522774e-06,1.3977341492146002e-05,1.5750917554318153e-05,14.95702404655769,0.00479118715571816,3.7392560116394225
2.2137,0.0005155912423633628,4.766939523752128e-05,-4.854611171135632e-05,7.620097809060737e-06,1.4898204805400024e-05,1.664791086349671e-05,12.172043477254029,0.016116725998514502,3.043010869313507
2.2138,0.0005139881974725698,3.881235657476385e-05,-4.4593369020281344e-05,6.123263358934931e-06,1.1895231978129503e-05,1.3392180718066874e-05,16.587147115644164,0.002324499779222967,4.146786778911041
2.2199,0.000538760380156292,5.0718094465439104e-05,-5.4774522561987986e-05,6.481150399627017e-06,1.2565829820144071e-05,1.4139439247939234e-05,25.151572819505677,4.689973115299924e-05,6.287893204876419
2.2246,0.0005814855753367265,4.800658887348509e-05,-5.13208147142366e-05,6.265900322564478e-06,1.2172218375311282e-05,1.3720813123361693e-05,19.19559588778242,0.0007193577877141224,4.798898971945605
2.2294,0.0006139653719554881,5.348288702311738e-05,-4.484185353559192e-05,6.809720131296559e-06,1.3194881246130167e-05,1.491996848288281e-05,18.171994685282204,0.0011421426279089638,4.542998671320551
2.2446,0.0005609116748355302,4.983102736322997e-05,-5.066774224921013e-05,7.996385055571647e-06,1.5634153213699353e-05,1.7580345549541405e-05,7.516984086551415,0.11096269415493969,1.8792460216378537
2.2495,0.0005048933477973592,5.259413352239653e-05,-4.477834300056023e-05,7.580482752843311e-06,1.4734009596975609e-05,1.6561020693970357e-05,15.690174757999833,0.003464367604495282,3.922543689499958
2.2544,0.00045996713405453487,3.216613146180588e-05,-3.2933503072138815e-05,7.531260262738678e-06,1.4850080571323971e-05,1.6441050445553422e-05,6.855383365222999,0.14373078192060873,1.7138458413057498
2.2596,0.00040522308676172277,3.966182035971676e-05,-4.3152702024803927e-05,6.210678227330121e-06,1.2203803938077027e-05,1.3644904413223053e-05,11.216932318549418,0.024231191255894974,2.8042330796373545
2.2642,0.00037191347687689694,3.3140187018244666e-05,-3.970773463321818e-05,5.862617788314953e-06,1.139976283471967e-05,1.278292735194952e-05,22.267028500559377,0.00017732207366463875,5.566757125139844
2.2691,0.0003364177975682761,3.7825553032931933e-05,-4.3918835855972377e-05,5.783962947921507e-06,1.1228830167874116e-05,1.2566125335580378e-05,18.73774639136244,0.0008848744040499459,4.68443659784061
2.2747,0.00031234003524689615,2.7868899845346793e-05,-3.397927651469055e-05,5.776452031889325e-06,1.1423870514224568e-05,1.2688555630201447e-05,12.205353050484653,0.015887782889312328,3.0513382626211634
2.2794,0.0003122413243543682,1.6606485200488575e-05,-3.543394143183464e-05,6.534010957546152e-06,1.2735358372516893e-05,1.4164300912294382e-05,9.770371947137114,0.04447857652801494,2.4425929867842786
2.285,0.00031038484319412024,1.2501555554596895e-05,-1.2319689237586928e-05,6.156010888083197e-06,1.2120175469347178e-05,1.3580710704526651e-05,11.926968403181846,0.017902690882041748,2.9817421007954614
2.29,0.0003254339334736032,3.2166410652047364e-05,-3.6499095449644774e-05,5.484027332940954e-06,1.070705301418156e-05,1.1973848833576096e-05,11.45221365264713,0.02192538172164503,2.8630534131617824
2.2917,0.0003390911624500236,3.1441982987624376e-05,-3.350597115353896e-05,5.83301495531767e-06,1.1379945012483157e-05,1.2759529426885865e-05,11.720569165926424,0.019554777330159746,2.930142291481606
2.2939,0.00038584819941739936,2.289738100145995e-05,-3.461636528114079e-05,6.057605719809448e-06,1.1810300680690587e-05,1.3201013183994416e-05,13.172163245237886,0.010464502958971634,3.2930408113094716
2.2957,0.0004242457153407507,3.4903856085197334e-05,-5.2563763123392e-05,6.341113367348009e-06,1.23755027371909e-05,1.3893368836674741e-05,7.430301771280171,0.11482225340734271,1.8575754428200428
2.2978,0.0005214879468290353,4.644729121378819e-05,-4.753625124633118e-05,7.168680883366225e-06,1.40400556401229e-05,1.5669670759090143e-05,10.823618350693911,0.028619479214048796,2.7059045876734777
2.2998,0.0006921100009056769,6.327972181015013e-05,-5.617637591135371e-05,8.077967848211071e-06,1.5686506431862553e-05,1.7763399230826457e-05,26.32443153296176,2.721783203967445e-05,6.58110788324044
2.302,0.0009661774857060844,0.00011201888123421122,-8.798907324820905e-05,8.90582517239766e-06,1.7276773924660813e-05,1.9649227620598115e-05,22.92685304536276,0.00013095876630938734,5.73171326134069
2.3035,0.001227260275642543,0.0001291844889626325,-0.0001165282058083392,9.782333317191316e-06,1.883587986513e-05,2.151573844297558e-05,25.27416599759136,4.431044075857838e-05,6.31854149939784
2.3059,0.0015722707705004776,0.0001838137723457285,-0.00013314398658417466,1.101272226467807e-05,2.1155810318488636e-05,2.428731729033165e-05,50.39087920535546,2.9921633730478274e-10,12.597719801338865
2.3077,0.0016159645667100679,0.00020380473860954476,-0.00015057765737017071,1.2210832536618732e-05,2.3470784977900085e-05,2.695525413130131e-05,41.888755828832586,1.7591202124664152e-08,10.472188957208147
2.3098,0.0013792712329332827,0.0001903440578519607,-0.00011643491364610637,1.1943206532884283e-05,2.3071390477956616e-05,2.6437981003863522e-05,30.923409557172988,3.173523675968394e-06,7.730852389293247
2.3139,0.0007688110283608151,0.00011998276259843116,-8.037178971147512e-05,9.186058423478171e-06,1.785821346430028e-05,2.0349664284434932e-05,18.331357575403803,0.001062998526387252,4.582839393850951
2.318,0.0004693112643928441,8.561366467581423e-05,-5.8785965452637975e-05,7.293382406861508e-06,1.4279260563245146e-05,1.6127513813392014e-05,11.606706822383293,0.020528568617998334,2.9016767055958232
2.3197,0.00041337830763292526,7.68723805614469e-05,-3.6576518438932704e-05,7.176935055424585e-06,1.3998768962873735e-05,1.577645757972575e-05,15.05806287952024,0.004582293544875797,3.76451571988006
2.3209,0.00038666428787975616,8.228346385370843e-05,-4.146566959089442e-05,6.244662523955513e-06,1.2096574127126787e-05,1.3920150168798309e-05,13.291595307389661,0.009935495966313388,3.3228988268474153
2.3218,0.00035819564660652067,6.689576275236065e-05,-3.663279149835637e-05,6.789248199688085e-06,1.336070511176062e-05,1.4933570473138491e-05,7.6929328344221295,0.10349659642795966,1.9232332086055324
2.3229,0.0003443726740378382,6.61823826257647e-05,-3.5406268962010466e-05,4.856976932714872e-06,9.513313576308957e-06,1.0680412441232723e-05,16.254780116258996,0.0026956652238331554,4.063695029064749
2.3241,0.00032623922370299393,6.482212749872932e-05,-3.33815707633395e-05,4.032869957829015e-06,7.919050049081492e-06,8.89839949463659e-06,21.21639164673431,0.00028686913028554275,5.304097911683577
2.3245,0.00032039089113664786,7.853663298337349e-05,-2.819879644645095e-05,5.762672115108572e-06,1.1358347485142933e-05,1.2911862865352949e-05,7.853159648155311,0.09710767889936983,1.9632899120388279
2.3251,0.00031631758005127913,6.734475278966776e-05,-4.007791030827734e-05,5.728350096086393e-06,1.125883541718623e-05,1.2655745463603844e-05,5.727514491199015,0.2204427718534653,1.4318786227997538
2.3255,0.0003185308108741487,7.568274175151488e-05,-3.934592926312054e-05,4.497124589258685e-06,8.767113207815227e-06,1.00506035431918e-05,19.953479733568955,0.0005100706102368303,4.988369933392239
2.3258,0.0003147368719484198,5.150160935576907e-05,-1.8814883155869805e-05,6.865446495262993e-06,1.3583565996318532e-05,1.5238651995851435e-05,5.444525480470667,0.24464894015001462,1.3611313701176668
2.326,0.00031483671529995054,6.404293717431791e-05,-4.494502516851583e-05,7.500383236773943e-06,1.4560712558485392e-05,1.645140578675422e-05,7.619102969826026,0.10657059479295557,1.9047757424565066
2.3266,0.00030800766556528855,6.446150144589783e-05,-3.222874125309366e-05,5.822114503616547e-06,1.1418270741845262e-05,1.2956539704015846e-05,5.8052776965767485,0.21416984806866424,1.4513194241441871
2.327,0.00029620830144127733,6.646463419213044e-05,-2.7912317180255693e-05,6.827670804696452e-06,1.3634789244650171e-05,1.5202395803450702e-05,2.4464068689929555,0.6542574894807982,0.6116017172482389
2.3275,0.0002948700783770955,6.95381580349745e-05,-3.7612754616209816e-05,6.323740044982638e-06,1.2379632747396413e-05,1.405902044641916e-05,5.354991043630176,0.2527729646530168,1.338747760907544
2.328,0.00029337816385615045,6.425814319531412e-05,-3.7474943681570564e-05,5.930023154895015e-06,1.167890321980628e-05,1.3141149510708677e-05,6.9727828197403445,0.1373335382543748,1.7431957049350861
2.3286,0.0002896015854191373,7.002216481096483e-05,-4.212785608055544e-05,4.895816590966234e-06,9.634751645862435e-06,1.0886519593383846e-05,8.288936746768147,0.08154939748554062,2.072234186692037
2.329,0.00028105110496410543,6.66093139497717e-05,-3.276732254055715e-05,3.5938384314127125e-06,7.0670259942825095e-06,7.999998635113599e-06,15.250875997034692,0.004208191674953733,3.812718999258673
2.3298,0.0002852613795950282,6.3975429019849e-05,-2.893678509283381e-05,6.875757852040733e-06,1.3514635542472024e-05,1.53099495029368e-05,4.206131618925681,0.3788271616093492,1.0515329047314204
2.3299,0.0002780482323199399,6.1860243724301e-05,-3.5834206842143724e-05,3.422645135223161e-06,6.70227545488849e-06,7.5976041855799475e-06,15.399705397563114,0.003940110129398748,3.8499263493907785
2.3339,0.0002795099820828448,5.880761311502188e-05,-2.3877511225956697e-05,6.711510582756041e-06,1.3159395488248452e-05,1.4814321727292552e-05,10.654941829278503,0.03072832848612573,2.6637354573196257
2.334,0.00027070973447764526,7.083729810457653e-05,-4.234548695014563e-05,3.01606106622464e-06,5.93037626920192e-06,6.715791831671291e-06,25.608045569643803,3.7956768042149865e-05,6.402011392410951
2.3374,0.00028120126302958696,6.639724700635926e-05,-2.414355450178462e-05,6.0568974965123175e-06,1.2021683315071532e-05,1.3484671970184872e-05,6.110335703695126,0.1910584701506014,1.5275839259237816
2.3417,0.00029221062408386515,7.856806903950352e-05,-4.5367317607155244e-05,7.966829770810588e-06,1.5831978541681012e-05,1.7906582546446213e-05,2.1872657135809215,0.7013613192185685,0.5468164283952304
2.3418,0.00030473366733944446,8.735052350282186e-05,-4.062398303099118e-05,2.548880685940807e-06,4.99240355866484e-06,5.667732893814085e-06,30.129328522569615,4.606500187455086e-06,7.532332130642404
2.3435,0.00032809142797252203,9.379926639605372e-05,-5.270578723586878e-05,5.74003045038364e-06,1.1176598712027854e-05,1.2742279682072502e-05,9.006291375496922,0.06094241873492523,2.2515728438742304
2.3439,0.00031671809845802056,9.416945628579825e-05,-4.216730479937228e-05,8.02924099342967e-06,1.579870409463419e-05,1.779092944010081e-05,7.47658088939177,0.11274642147089362,1.8691452223479426
2.3452,0.0003560051379876136,0.0001236888650978894,-5.1628622523266186e-05,5.697667210527336e-06,1.1121252651010392e-05,1.2841875065755127e-05,11.819919225022645,0.01874185877474839,2.954979806255661
2.3459,0.0003470530000889815,0.00010317809655331612,-2.4672287807653195e-05,7.711107486376646e-06,1.5240671610857346e-05,1.7277397411380694e-05,9.478820406915007,0.050184264860380336,2.369705101728752
2.3467,0.0004078802133837737,0.00012202335376766167,-4.4871086934980087e-05,6.3468909596884685e-06,1.2491154742066398e-05,1.4208462975004801e-05,5.143317193058943,0.2729058225215553,1.2858292982647357
2.348,0.0004111601876826306,0.00012233552382425394,-4.26001932054633e-05,8.281154178376928e-06,1.6309576840443375e-05,1.850253917841076e-05,12.023023504425232,0.017180875249327415,3.005755876106308
2.3481,0.00046219642670029045,0.0001395941905889141,-6.139993662739572e-05,6.772692127059964e-06,1.3229011582948611e-05,1.518441481223558e-05,8.854888791623427,0.06483070028464087,2.213722197905857
2.3495,0.0005458825252600176,0.00014928356121281401,-6.27267852527628e-05,6.6658623338658215e-06,1.295203561521638e-05,1.4960067846643306e-05,19.341550236074752,0.0006733357879673968,4.835387559018688
2.3497,0.00048117718921261775,0.00016146327636517297,-6.203046113774466e-05,9.64965754324456e-06,1.89359961174069e-05,2.1734730821472484e-05,5.694701803232556,0.22313773160694791,1.423675450808139
2.3505,0.000656863931409099,0.0001735127247676719,-7.466859226868631e-05,7.531971915282585e-06,1.4685192373552203e-05,1.6877623745382585e-05,8.972859534572299,0.06178145509474641,2.2432148836430748
2.3512,0.0007541976759699093,0.00020128473993469265,-8.687131991388713e-05,7.636452527442916e-06,1.4874777525304847e-05,1.7219284103891805e-05,8.263373690727088,0.08239319582040823,2.065843422681772
2.3519,0.0006944824221090452,0.0001880126474884396,-6.605097737226982e-05,1.0200888533056775e-05,1.992602045943725e-05,2.281189238721181e-05,15.88449530700128,0.003178135164273273,3.97112382675032
2.352,0.0008893465030842702,0.0002446298962113432,-0.0001039617456580046,8.40506402162903e-06,1.6290775417002328e-05,1.887764283703995e-05,15.191841125308931,0.004319425701133572,3.797960281327233
2.3528,0.000916525351724958,0.0002301141443777743,-0.00010779260838937772,8.71279159071531e-06,1.6662697833227507e-05,1.9390426150067568e-05,23.516864301531268,9.981024220625967e-05,5.879216075382817
2.3536,0.0011346453679027305,0.0002537119999218412,-0.00012330635109438263,8.411370502694368e-06,1.6264949959064156e-05,1.8826205705625116e-05,20.50834463506463,0.0003962626198933581,5.127086158766158
2.3539,0.0010416171687094552,0.0002577489634686173,-9.371528927492483e-05,1.1957950784394444e-05,2.315947934553823e-05,2.6792586925839893e-05,25.97692043192965,3.19855123566844e-05,6.494230107982412
2.3541,0.0012806086797087235,0.00030181493190233164,-0.00015929503290995368,8.854428301093578e-06,1.706343772728824e-05,1.9794368081183535e-05,30.517186432501347,3.840255589017429e-06,7.629296608125337
2.3547,0.0015298157481864287,0.0003257806853011973,-0.00018754229208993575,9.254515698503582e-06,1.778491031161758e-05,2.0640316429158818e-05,40.830545786610585,2.913957738423834e-08,10.207636446652646
2.3552,0.0017641439043593941,0.00036935287459123893,-0.00021854411199077927,9.945808789366669e-06,1.907114827217024e-05,2.2172461606419366e-05,44.52465775577339,4.9916784945927975e-09,11.131164438943348
2.3557,0.0019712739786819826,0.00038956648426488583,-0.0002286783868548103,9.939804762345565e-06,1.9054236832792128e-05,2.2133118042458877e-05,61.855200636123,1.1816262259898964e-12,15.46380015903075
2.356,0.0018922690259273876,0.0003499634955933615,-0.00017220808207364484,1.5288959254077856e-05,2.9439574123048057e-05,3.391998772968219e-05,37.26685766978932,1.5870873520790854e-07,9.31671441744733
2.3564,0.002241727321726648,0.0003764121718756244,-0.00024218084768531803,1.0837284725428313e-05,2.072911601644483e-05,2.404205954221193e-05,68.62309806347409,4.432006201276227e-14,17.155774515868522
2.3569,0.0022963875358933236,0.00034784824593383297,-0.0002419910955402142,1.0949029958876074e-05,2.093870949474514e-05,2.4206000879579363e-05,88.46673729164698,2.78709012862268e-18,22.116684322911745
2.3574,0.0022228278750241956,0.00030678685575043696,-0.0002407899955328167,1.154696478657048e-05,2.2112960784349684e-05,2.5498382104266704e-05,59.9504096327513,2.9713112073890478e-12,14.987602408187826
2.3577,0.0021605839051873476,0.00031643697866408794,-0.00023424046034263742,9.798113330554058e-06,1.8768601568693802e-05,2.16416221982617e-05,94.31615773119039,1.5928531001609285e-19,23.579039432797597
2.3583,0.0018878006925803173,0.00023725859278454688,-0.00021066111772632002,8.759833911834289e-06,1.6826443147050056e-05,1.9303893435021764e-05,60.407657564662415,2.3815061847807906e-12,15.101914391165604
2.3588,0.001710245557869461,0.00021787536652424994,-0.00019745459103866604,1.0479309420350228e-05,2.008386717019233e-05,2.3036422605903682e-05,48.90442165450382,6.11315319556837e-10,12.226105413625955
2.3592,0.0015560135618683545,0.00019788387779319278,-0.00017217157477064779,1.001695746698836e-05,1.922817256661118e-05,2.2051787633400913e-05,43.000851532332476,1.0343665493716788e-08,10.750212883083119
2.3599,0.0014206362976103507,0.00019485205963351907,-0.00015727242712505816,7.45988996958099e-06,1.435980219670972e-05,1.6497908755801317e-05,72.55845126522668,6.5403257967269975e-15,18.13961281630667
2.3605,0.0013263463543517484,0.00019385453531997458,-0.00015936801162649838,6.843645665573044e-06,1.3132553929903219e-05,1.503620708394082e-05,75.2247540330714,1.7859888716323144e-15,18.80618850826785
2.361,0.0013248126716856477,0.00020050994551161765,-0.00015046746613715128,6.60235986465355e-06,1.2725809516429243e-05,1.4595768716995252e-05,54.85220205532313,3.489096320188616e-11,13.713050513830783
2.3612,0.0013273332072144446,0.00018204774568900595,-0.0001284356353496367,1.329156073564445e-05,2.5809142102632653e-05,2.9311019366425202e-05,23.717149010811443,9.100795479763273e-05,5.929287252702861
2.3615,0.0013638076001841002,0.00023334944470868773,-0.00017608410139807284,6.763729617896292e-06,1.299418845013404e-05,1.500582297220197e-05,74.09082385194162,3.102303704049525e-15,18.522705962985405
2.362,0.0014625705452657825,0.00027290922166495733,-0.00017044336370022266,6.48038382342772e-06,1.2433868986010012e-05,1.4387737950870868e-05,113.36309475183698,1.3949339722979296e-23,28.340773687959246
2.3625,0.0015835396394673282,0.00030802814565323135,-0.00019170993034799567,6.780322735085332e-06,1.3001273209692093e-05,1.5091240149468206e-05,89.45149384308773,1.7219309071128292e-18,22.362873460771933
2.3629,0.001736800881494249,0.00032820556688504783,-0.0002023015341390314,7.86966044420254e-06,1.508414653706361e-05,1.749034661927534e-05,83.33015066964242,3.4289425658029696e-17,20.832537667410605
2.3634,0.001947902862459738,0.00038142890198606056,-0.00022738638653430196,7.963902453127826e-06,1.5190310005497647e-05,1.771441328245708e-05,124.97833574887747,4.613163513098689e-26,31.244583937219367
2.3638,0.001829291357617335,0.0003333090266955045,-0.00015284717175262407,1.1950194830489225e-05,2.297943768903602e-05,2.652889297927426e-05,70.40820757596612,1.8612717500113204e-14,17.60205189399153
2.364,0.002210621304823568,0.00045900399650723647,-0.0002635562589497144,9.158627880666706e-06,1.7550268034066838e-05,2.0431539459114283e-05,85.0791300754994,1.459438261022399e-17,21.26978251887485
2.3644,0.0024600779420525455,0.0005071793692435194,-0.0002963129036506777,8.845430171802045e-06,1.6880923017190113e-05,1.96913587808701e-05,129.58145180149157,4.785308498074338e-27,32.39536295037289
2.3649,0.002683643471594998,0.0005665864294751872,-0.00029834217124646064,1.0552224523697923e-05,2.014920560002359e-05,2.3572799899676153e-05,101.38307589996617,4.993030774328517e-21,25.345768974991543
2.3654,0.002911656374434956,0.0006440937680445827,-0.00036488179781708025,1.0860389877809297e-05,2.072699553654028e-05,2.4252317962292395e-05,103.50691813689383,1.7620135707605756e-21,25.876729534223458
2.366,0.0031276245196167193,0.0006664330672165263,-0.0003586332090976226,1.1734609046144199e-05,2.2378935142863568e-05,2.621370520423946e-05,105.3338325205896,7.190441055027756e-22,26.3334581301474
2.3665,0.0032848255353514558,0.0007381663760302787,-0.0004016327782887545,1.1881144487609638e-05,2.2633962745986738e-05,2.6556155975848243e-05,113.0255105180368,1.6465935416467246e-23,28.2563776295092
2.3669,0.003460438964666322,0.0007875591663675332,-0.0003853238350507602,1.2443090884517283e-05,2.3744146858203788e-05,2.788759953693355e-05,104.2395590850235,1.2300523941464698e-21,26.059889771255875
2.3674,0.003679943074767044,0.0008723673621410214,-0.0004356728719208461,1.2809440711918062e-05,2.4390083264080765e-05,2.8729970204003365e-05,117.58812247023319,1.7487256843570506e-24,29.397030617558297
2.3679,0.003980079044085394,0.0009403709246479535,-0.0005146889480360083,1.2758639775822967e-05,2.424946731962733e-05,2.8542283764414285e-05,145.41163284175198,1.9577935224540505e-30,36.352908210437995
2.3685,0.004260922732520537,0.0009489439984767169,-0.0004589736829694203,1.4692154645980958e-05,2.8000067963325434e-05,3.28714699864069e-05,128.2806757119668,9.079359416706646e-27,32.0701689279917
2.3693,0.004340473816825615,0.0010217206287861927,-0.0005029805047350264,1.3247476514311181e-05,2.526654911591863e-05,2.9715400668488336e-05,160.32897939035573,1.2427121465654559e-33,40.08224484758893
2.3696,0.004485611866387529,0.001051256834329519,-0.000493554082226978,1.3966364171326024e-05,2.6598972078251368e-05,3.131820040784817e-05,148.18041285947334,4.995920084728071e-31,37.045103214868334
2.3699,0.004531533172258812,0.0010291014402640155,-0.0005257716778059038,1.454564062394196e-05,2.7679084866740182e-05,3.25539007435286e-05,143.66534518065043,4.63225992301169e-30,35.91633629516261
2.3706,0.00444947238344586,0.0010097567529010944,-0.0005016183199819018,1.586210443766715e-05,3.0177873071726347e-05,3.5504619040344976e-05,120.34512893049015,4.507585550746256e-25,30.086282232622537
2.3709,0.0043041632326515184,0.0009546860185938423,-0.000480335991218858,1.3725875440572963e-05,2.6127135390982966e-05,3.069952552292646e-05,156.2487947584057,9.317850359533105e-33,39.06219868960142
2.3715,0.004051362499827161,0.000845631754329436,-0.0004818309853214615,1.3500275130585569e-05,2.5701343699758243e-05,3.014339920337879e-05,129.80106240267529,4.2948335988588274e-27,32.45026560066882
2.372,0.0040008276268424054,0.0008669479309800611,-0.0004360097035181242,1.337625140091239e-05,2.5513064712491924e-05,2.9863724815072184e-05,142.9823078393934,6.48741022106975e-30,35.74557695984835
2.3723,0.003816654396580969,0.0008250288522877913,-0.0004343564383889019,1.7206108579505085e-05,3.279386994308449e-05,3.846079338491722e-05,86.11131569219249,8.81387878159322e-18,21.527828923048123
2.3725,0.0037142889521195608,0.0007673117438347626,-0.0004030172602697696,1.2750647671474198e-05,2.4320163868161693e-05,2.8490037515541055e-05,129.87459727738616,4.14210097912227e-27,32.46864931934654
2.373,0.003394136041001579,0.0006580509586880268,-0.0003687899236707471,1.4097639833275474e-05,2.693146109761196e-05,3.144942192783422e-05,83.89506803136818,2.6022899223312177e-17,20.973767007842046
2.3741,0.0027525528683513107,0.0005202257304671323,-0.0003175465906973913,1.0090567547643563e-05,1.927322739407079e-05,2.2447689049791258e-05,120.4547398194028,4.27101594615871e-25,30.1136849548507
2.375,0.0023311374049152884,0.0004099997361637908,-0.00024736114121799496,9.338562009259165e-06,1.790560369528457e-05,2.0753336870910943e-05,95.30955198066464,9.793078334825864e-20,23.82738799516616
2.3759,0.0019991837481813583,0.00032003793290718164,-0.00023653542828290693,7.190992876074914e-06,1.3763928916480186e-05,1.5911617396362246e-05,148.24874500180698,4.83030890931375e-31,37.062186250451745
2.377,0.001685437962762426,0.00024111804138406698,-0.00019564063975375644,8.38009524964349e-06,1.606330504686369e-05,1.8526078827052316e-05,81.94854736957288,6.731040886766361e-17,20.48713684239322
2.3779,0.0014772349827831396,0.00017820837501346994,-0.00015751355356299272,7.626897084614931e-06,1.4667746033927377e-05,1.6838293540579417e-05,62.64853696759698,8.045846692602111e-13,15.662134241899246
2.3799,0.0011928826190300893,0.00012846128859377015,-0.0001411247358694026,7.724629260598953e-06,1.4893093099715028e-05,1.6955588075892246e-05,44.25459574211984,5.680172555411987e-09,11.06364893552996
2.3819,0.001021553534807385,9.529534763307024e-05,-0.00012684243096381612,7.230982622664757e-06,1.3956296872800484e-05,1.5883474978634003e-05,35.0395533917592,4.559249956465329e-07,8.7598883479398
2.384,0.0009531735350080903,7.427293985964954e-05,-0.0001168234073520404,7.121970122788264e-06,1.3716256241218067e-05,1.5535493447288543e-05,39.68163492196556,5.036829036528251e-08,9.92040873049139
2.386,0.0009838221948906697,8.332959622435845e-05,-0.00011304595301088395,7.2791314889398984e-06,1.4021128854546221e-05,1.588733351718715e-05,44.10541584880249,6.100319552962775e-09,11.026353962200622
2.3879,0.0010827229135051994,0.00010630259735225269,-0.00012082721266500627,7.650983968849074e-06,1.478426972348764e-05,1.6746935796522394e-05,40.547589579076025,3.334630831802607e-08,10.136897394769006
2.3898,0.001159402312836802,0.00012431177340379424,-0.00011353200879276465,7.761123091093432e-06,1.4966363207872224e-05,1.7014891307941448e-05,53.27696074358424,7.457085611742492e-11,13.31924018589606
2.3901,0.001191810651633522,0.0001426441111082432,-0.00014138779952654022,8.714646792066823e-06,1.6805365547399854e-05,1.9116176061715792e-05,33.810594716154654,8.148997420023044e-07,8.452648679038663
2.3918,0.0012024013891705806,0.00014446284253409136,-0.00011846094417509306,8.437168532860536e-06,1.626643999272103e-05,1.8579149638714566e-05,48.27994259311929,8.251035394194297e-10,12.069985648279822
2.3939,0.0011253080200223896,0.00014987682686346513,-9.533348096539876e-05,8.896619693406506e-06,1.7181475910313864e-05,1.9683189468369387e-05,34.26814381138905,6.565419070237082e-07,8.567035952847263
2.3948,0.0010605345538200516,0.00016588661432265738,-0.00012922884582134016,9.343227689799393e-06,1.7972288881729966e-05,2.0614780836819868e-05,27.995459073159942,1.2499390046051408e-05,6.998864768289986
2.396,0.0010147904932392262,0.00014232951815814287,-9.873143437200745e-05,9.359092005291797e-06,1.8041975542245962e-05,2.060333380757474e-05,36.584200730108854,2.1939223966577317e-07,9.146050182527214
2.398,0.0009048453106796137,0.00013823972362562824,-8.673911731944231e-05,7.55924697888586e-06,1.4636000717220346e-05,1.6677652467944365e-05,37.244723875190175,1.6038444756637953e-07,9.311180968797544
2.3998,0.0007881657613381337,0.0001285570562161208,-0.00010933276993706502,8.724824657487084e-06,1.6887962229861385e-05,1.9201194458080326e-05,12.892057541735294,0.011815442324717906,3.2230143854338236
2.4001,0.000790378515738308,0.00012706004560121456,-8.567084648780534e-05,5.1308332997440395e-06,9.94468783372971e-06,1.1347175625453291e-05,70.32834386661601,1.934963129424745e-14,17.582085966654002
2.4017,0.00069850205517726,0.00010016235951528505,-5.929348418149663e-05,4.273249391175302e-06,8.281464083007899e-06,9.426736676395391e-06,74.70773337696963,2.297370149442125e-15,18.676933344242407
2.4035,0.000634155317108308,8.419498072523751e-05,-5.4113556532382084e-05,4.787148530723953e-06,9.330160429331924e-06,1.0555897348714366e-05,43.73922929828402,7.267848794765475e-09,10.934807324571006
2.4057,0.000562709658410645,8.439608415176589e-05,-5.3717578704104386e-05,4.5170807551409955e-06,8.796581657456085e-06,9.942268687825834e-06,55.05352044462664,3.1661565342756603e-11,13.76338011115666
2.4078,0.0005269841020904592,7.590271704721661e-05,-5.1170926039345154e-05,4.324967065354963e-06,8.396055101313227e-06,9.552930122038977e-06,48.92678849835406,6.047824266210356e-10,12.231697124588514
2.4099,0.0004924926639693197,7.577358566412983e-05,-4.919699373542852e-05,3.434028497120427e-06,6.681550774905519e-06,7.568692402479965e-06,64.40151551084999,3.4398269095158655e-13,16.100378877712497
