,a0,a1,a2,a3,a4,a0_err,a1_err,a2_err,a3_err,a4_err,Chi2,Pval,Chi2NDF
2.483,0.0010327343602544725,-0.0017465863150099015,0.001769935480761764,-0.0010393700732052036,0.0003170414154801682,0.0007843681345122774,0.0018202087371930217,0.0017605382698162833,0.0009943922071570198,0.00027668983637372645,23395.82061989617,0.0,11697.910309948085
2.4834,0.0010646095102856412,-0.0010139087924796453,0.0011524270596936503,-0.0007494901742955973,0.0002368782133721492,0.0011199523609626814,0.0025997711048613716,0.002513976071853571,0.0014182356198033463,0.00039356735773248035,4454.746163962296,0.0,2227.373081981148
2.4835,0.004669020123941436,-0.005583277515853524,0.0061576650576311565,-0.004019665607793765,0.001195838237374014,0.0020735537833828977,0.004814815088105186,0.004659985753385115,0.0026324952001430487,0.0007320093257885377,40805.58378916553,0.0,20402.791894582766
2.4855,0.0009630214527880376,-0.0009999673740823667,0.001153239420779828,-0.0008250423371753968,0.00026033018194510094,0.0005763094675140425,0.0013376543630388865,0.001293479137743257,0.0007294242108305466,0.00020225782022499235,16550.175887271853,0.0,8275.087943635926
2.4857,0.0021678689669333284,-0.003454546333137687,0.003470437869788512,-0.002041435011875925,0.0005310755267494138,0.0011274819120591594,0.002616571460853674,0.0025298907876237643,0.0014266919101619683,0.0003954935855648747,44625.560748170494,0.0,22312.780374085247
2.486,0.0006384939629943687,-0.000670080903326431,0.0007299389883753671,-0.0004876898646812844,0.00013029003887705948,0.0005248730845959673,0.001218570537911048,0.0011789838934833422,0.000665628082513976,0.0001849926484004004,8811.46555294541,0.0,4405.732776472705
2.4864,0.0006856804873277833,-0.0010373620303412157,0.0010984243577328856,-0.0007057607437547797,0.00021338149414670826,0.0003607426745309182,0.0008371084008876747,0.0008094130606410085,0.0004567124318836311,0.00012673262479997625,40321.78762844803,0.0,20160.893814224015
2.4875,-4.100394893902237e-07,0.00030622420334686096,-0.00024699610801148797,9.428417800813604e-05,-2.092425298021866e-05,0.0002633014883388122,0.0006110418654132793,0.0005905550896987254,0.00033287917480447646,9.22868015667572e-05,5485.735693601097,0.0,2742.8678468005487
2.4879,0.0003949770024327115,-0.0006603388789587494,0.000676006555458547,-0.0004235784408341131,0.00013032701105036154,0.00024693856426810824,0.0005722104681262263,0.0005516582769954102,0.00030984951180060505,8.563206169026684e-05,27929.156752205145,0.0,13964.578376102572
2.488,0.000526004250298473,-0.0009009452755067704,0.0009209683469021401,-0.0005375649471345278,0.0001324710363267631,0.0005491059559903888,0.001274340539974467,0.0012329933108556305,0.0006970181168541371,0.00019387235493565936,13361.162306732082,0.0,6680.581153366041
2.4889,0.00015974164861799756,-0.00017030270871462583,0.00018234532952438043,-0.00011174136578981364,2.9874141303985052e-05,0.0005128837976181882,0.0011884722854928298,0.0011453570420510558,0.0006434542012446235,0.0001778110633022132,457.55561899305985,4.3960209528510334e-100,228.77780949652993
2.489,1.1273154530783147e-05,0.00014980966590139033,-0.00011362986830334987,2.7826162103256058e-05,3.449562606533396e-07,0.0002524261640060859,0.0005853896131388545,0.0005651227658760768,0.0003180431536738012,8.79965834116275e-05,1386.878789691204,6.967825795555216e-302,693.439394845602
2.4898,0.0005148097997219186,-0.0010334485734579124,0.001004558593974636,-0.000569214699323653,0.0001548733788232816,0.00046480781333855197,0.0010786695613334233,0.0010441035737618338,0.0005901703298642051,0.00016407307981534158,23498.46929174052,0.0,11749.23464587026
2.4899,0.00015995653631787482,-0.00023942992668607443,0.00023809557859889863,-0.0001409202875360116,3.526206730094031e-05,0.0001936098132264754,0.00044892601382404894,0.000432990106388328,0.0002432570027558885,6.724213876789093e-05,6152.741747453496,0.0,3076.370873726748
2.4909,-1.296576328258664e-05,0.0001321947664227191,-0.0001229844638428318,6.71112059694029e-05,-1.6234857427981433e-05,0.0002003756755493658,0.00046531269850739283,0.000449718356695745,0.0002533363836704675,7.035293754104589e-05,1926.1579014542372,0.0,963.0789507271186
2.4911,0.00014564672649435007,-0.00024033456545941023,0.00023081346774869727,-0.00013105441595894635,3.827134673234367e-05,0.00038050820392921336,0.0008821023798994098,0.0008516949478870619,0.0004810131941636202,0.00013396055023106942,1648.822744449663,0.0,824.4113722248316
2.4928,0.00020399811316313202,-0.00039944350451087685,0.00039490916056492825,-0.00023616422781254018,6.964683628657604e-05,0.00020332152964560633,0.00047192726754164555,0.0004562585844160867,0.00025749746123514814,7.144267935085232e-05,17754.211129666917,0.0,8877.105564833459
2.493,-8.199131075094929e-05,0.0002836582125034931,-0.00030250411566670743,0.0001878611400346064,-5.7412460494725426e-05,0.000372331597133281,0.0008639329293737434,0.0008330564209675615,0.00046721829482005193,0.0001290110262176628,2522.1822974699508,0.0,1261.0911487349754
2.4939,0.0002543923256437229,-0.0005213178042484876,0.0005119637400052973,-0.00029268952517998506,8.219847911931401e-05,0.0004223905488446707,0.0009814472997279149,0.0009467169426953618,0.0005270582284208474,0.00014300712694548088,8748.581807674927,0.0,4374.290903837464
2.4948,-3.1938665253770926e-05,0.0001578640063163994,-0.00017843853681377697,0.0001294545719312465,-4.89805113869108e-05,0.00027723231212039494,0.0006434378443523906,0.0006209805220595594,0.0003484628166984277,9.55217510026923e-05,1652.7722637319594,0.0,826.3861318659797
2.4949,-0.00019690661374949757,0.0005117273956095798,-0.0004775707950783886,0.00025177470397915423,-5.5101287716918974e-05,0.0001805505598928359,0.00041932515967827875,0.00040559060703814983,0.0002285538259913255,6.382144383212281e-05,37038.746062658785,0.0,18519.373031329393
2.4961,2.4169092952414095e-06,4.978487013117261e-05,-2.0465542966585648e-05,-1.1252302042609463e-05,2.6488772468696506e-05,0.0003206500430140617,0.0007453961102049403,0.0007217209360178728,0.00040724664987499686,0.00011316412031626548,116.36663507366771,5.386494924083781e-26,58.183317536833854
2.4968,0.0002729560195196129,-0.0005691347526930596,0.0005475598172732243,-0.00030312849749541265,8.331554851933633e-05,0.0003125053019104025,0.0007247702556774877,0.000701825715602902,0.00039724264419076883,0.00011030991807473557,16009.643565540766,0.0,8004.821782770383
2.4969,6.0743733308828846e-05,-9.039311965972074e-05,9.339250355590994e-05,-5.888642876184652e-05,2.173316966306519e-05,0.00017340065392605427,0.00040095056315569353,0.0003848948636065231,0.00021533745890145347,5.9580139194470615e-05,944.7297412305792,7.153906287842545e-206,472.3648706152896
2.4979,-0.0030226553400463096,0.006739838726272929,-0.005882192518913865,0.002794250823470401,-0.0006038895687509316,0.002580910999205845,0.00572269182572971,0.0050356394962293,0.002425867537122885,0.0005345683079332344,1478061.5917872738,0.0,1478061.5917872738
2.4989,-8.257157905280921e-05,0.00024802958794889474,-0.00023238089933644984,0.00013087263194866416,-2.9234011890639025e-05,0.00029895878047508386,0.0006948359668222181,0.0006735585712075897,0.00038244630274785016,0.00010803319322036717,3541.4312149013012,0.0,1770.7156074506506
2.4993,-5.4411295747482796e-05,0.00017657293489825587,-0.0001585928776895243,7.67048084463727e-05,-1.3963045838049151e-05,0.00015490024612169973,0.0003586000829540245,0.0003443132083286234,0.00019146879427322727,5.22940056586058e-05,4161.50062937562,0.0,2080.75031468781
2.5,-0.00029975292688289024,0.0007603940737581638,-0.0007305717863679284,0.00040320835271034916,-0.00010621446322789385,0.00262448152585892,0.005825611277258243,0.00513909107762147,0.0024895827390731665,0.0005546312893947528,7620.681435204402,0.0,7620.681435204402
2.5009,-0.008044359411055524,0.017888805860330592,-0.015768891997957724,0.007598779849050885,-0.0016571543005046152,0.008591808906895192,0.01904185040643932,0.016769473827001693,0.008074378446536332,0.0017567452562088724,6312379.865712655,,inf
2.5019,-0.00010210355593464823,0.0002998397179167084,-0.00030170724766996615,0.00018843921862256308,-5.319872856794465e-05,0.0003163093405298634,0.0007345935027482239,0.0007106534701575573,0.0004003764012788755,0.00011125782132161771,4579.597894314517,0.0,2289.7989471572587
2.5029,5.252562879780494e-05,-6.632551475487664e-05,6.958578555003175e-05,-6.008476300846388e-05,2.8038324097957e-05,0.00029333411195725626,0.0006803008720676681,0.0006581057444640884,0.00037406060731362583,0.00010626229569989914,224.83325161905532,1.5068837055845158e-49,112.41662580952766
2.5037,0.0017436069073100136,-0.0037808613560383897,0.0032907287338086455,-0.0015487647271437144,0.0003319337603572281,0.0023474999832259103,0.005208451990441187,0.0045863290555184875,0.00221417763701364,0.0004926419437945646,601734.5630140706,0.0,601734.5630140706
2.5049,-0.00025099460692185396,0.0002996311807128074,0.00027676519133672944,-0.0005336100985283629,0.00024582833340069943,0.000460383520442675,0.0004888624602761,0.0004753019997298684,0.0008869792822043915,0.00039181944770759226,11881.010206789746,,-11881.010206789746
2.506,0.0011042663939175856,-0.0023585641095211773,0.0020171820708734245,-0.0009215495948490249,0.00018802212296087362,0.0027879296631243915,0.006180623136269947,0.005435442703833582,0.002616049215993365,0.0005777709042727829,99782.34866000371,0.0,99782.34866000371
2.5067,0.004008751998378468,-0.008867121011263635,0.007864283240817116,-0.0038424494479889493,0.000862338030204135,0.003147260283554336,0.006964726909684171,0.006100270168521173,0.0029096730184761175,0.0006320502518438297,2000774.9312874451,0.0,2000774.9312874451
2.5079,-0.0026475561184433616,0.005973170027179897,-0.005337541160892911,0.0026307559324797447,-0.0005965111030673542,0.0032677528007648347,0.007211708114279672,0.0062633320402041524,0.0029396708249912066,0.0006233484170111159,832648.3814805115,0.0,832648.3814805115
2.509,-0.00022011995850826013,0.0005764930587885686,-0.0005677843664465138,0.00032912620752910404,-9.290712604763905e-05,0.00034641892908217895,0.0008062510551376176,0.0007799446856947261,0.0004384149974870578,0.0001222719284927902,17716.541131740185,0.0,8858.270565870092
2.5103,-0.003742203734771507,0.008343771517758669,-0.007306424629748287,0.003482736191275232,-0.0007489467850805009,0.0028048159240036475,0.006223486690703285,0.0054784906878476295,0.002646844329660683,0.0005926225997291059,551794.7818827878,0.0,551794.7818827878
2.5107,-0.00036577086159398503,0.0009200105617915566,-0.000899907253722701,0.0005177622809621613,-0.00014766705733835692,0.00040679849348573523,0.000946880660664238,0.0009242821744293605,0.0005341751803950822,0.00015427403351934898,49778.60562161173,0.0,24889.302810805864
2.513,0.0022595937808249644,-0.003918518533545523,0.0039860591699434345,-0.002305946029529604,0.0007674297972978528,0.001119365859434956,0.0025982346902580543,0.002512938035500094,0.0014196723798461826,0.0003959647220332881,57922.71507002531,0.0,28961.357535012656
2.515,-0.000451127385544009,0.0011436459869423599,-0.0010970318873315121,0.0005931963334273802,-0.0001367052048705502,0.0005204115507001581,0.001208598806665609,0.0011694692012895922,0.0006606937833706814,0.00018305915524548263,24038.316380437594,0.0,12019.158190218797
2.5164,0.0003342042258758157,-0.0007126354806520074,0.0007048639559012748,-0.0004064969943575608,0.00012719497234165225,0.0003988632249531632,0.0009287499829935724,0.0009050049891499794,0.0005176315625211521,0.00014644773478646205,49186.30344425661,0.0,24593.151722128307
2.5186,0.0006215970685377048,-0.0013054516243573566,0.0011650204574324974,-0.0005816093625810037,0.00014928089471005768,0.0032878849439189773,0.007293832904066984,0.006426106106123789,0.0031028399196903083,0.000687503874422565,40164.06761295492,0.0,40164.06761295492
2.5208,0.0002839297279940388,-0.0005741903988607314,0.0005534865826687524,-0.000296068410559458,7.575467250361002e-05,0.0003565822812983651,0.0008294566367884964,0.0008017751342458255,0.0004541300941415481,0.00012935492785489414,12011.382693144042,0.0,6005.691346572021
2.5229,0.0002357345838746444,-0.00047763128784095166,0.00048148447083493084,-0.00029812991210735607,0.00010803609822847976,0.0005081885787059844,0.0011816494700975246,0.0011428798045737979,0.0006415469143913776,0.00017655766481012333,5793.284362565838,0.0,2896.642181282919
2.525,0.0004924969434515619,-0.0010556591974574536,0.0010089899041205996,-0.0005392550392678275,0.00015229855921249438,0.00045230779714861626,0.001052664550818948,0.0010243014979725816,0.000584278643642228,0.00016439671411647632,55809.92026670157,0.0,27904.960133350785
2.527,-0.004044503514475273,0.009065037042192081,-0.00800332353117117,0.0038852050419496686,-0.0008767664685983279,0.0030564945358346877,0.006782129915824393,0.005974359189241068,0.002885807583258169,0.0006430258235309027,2113844.565000001,0.0,2113844.565000001
2.5289,3.5221034094548576e-05,-4.580488431313312e-06,1.672196082158628e-07,1.454589826619529e-05,-5.285022685952781e-06,0.0003655117709977726,0.0008505429696580347,0.0008292059936108812,0.00047779687351343704,0.00013744025387802026,7.351029183787537,0.02533636427987782,3.6755145918937684
2.5309,-0.004302908602322075,0.009580772058648712,-0.008363336609864325,0.003962666132851678,-0.0008389847141057893,0.00326504970141393,0.007236074863960542,0.006352593353939732,0.003050001383396394,0.0006737703251239949,1026987.9048585916,0.0,1026987.9048585916
2.533,0.00032868556305964275,-0.0006868256162385761,0.0006709605218848808,-0.0003759526708708577,0.00011071006314733803,0.0004286415970110615,0.000996827759643937,0.0009701538106885955,0.0005551557876540645,0.0001574449702701693,18923.404045068593,0.0,9461.702022534297
2.535,-0.0003259099859420356,0.0008524772235180833,-0.0008113055567863514,0.00043741780940600994,-9.959556649575749e-05,0.0004329895044118393,0.0010072762205978795,0.000977371717417073,0.000553788570093813,0.0001547546341971221,29094.622855823232,0.0,14547.311427911616
2.5368,-0.00017017348910959573,0.0004924504992405154,-0.0004912408342556684,0.0002992001474082795,-9.049964784643705e-05,0.0004324007858647269,0.0010064163542931116,0.0009787446575417339,0.0005588870531136199,0.00015685276814883913,12427.395683260458,0.0,6213.697841630229
2.5393,-0.0003234765723706401,0.0008549563415979622,-0.0008326963673210702,0.00047888694464985615,-0.00013594580427854844,0.0004105420912463981,0.0009523596630268752,0.0009181487399004739,0.0005157288799239616,0.00014283936669763758,17048.118216605762,0.0,8524.059108302881
2.5408,0.0001811525720132115,-0.0003255375216668771,0.0003207696406948568,-0.00018566217008639252,5.4545522238016314e-05,0.0004659271083541092,0.0010787988567828885,0.0010400109749974904,0.000586511843010606,0.0001633752204890667,1978.0852173989128,0.0,989.0426086994564
2.5428,2.3329762239551743e-05,3.870002059569444e-05,-8.132227640456069e-07,-3.4749498477579244e-05,1.8991170140637142e-05,0.0005043040856889198,0.001170988213704899,0.0011355712738693544,0.0006406589037639063,0.0001758019817276506,32.67114386097052,8.045466889215472e-08,16.33557193048526
2.5448,4.736438270365462e-05,-1.1605719547835847e-05,6.479642153986442e-05,-9.620624694565982e-05,4.8015801270250014e-05,0.0004557928530178124,0.0010592541847024945,0.0010260100010211378,0.0005771778143881984,0.0001581458845837962,174.01595114380103,1.632737349620519e-38,87.00797557190052
2.547,-6.994663776834636e-05,0.0003005370443712879,-0.00027871838946956495,0.000157252291123601,-4.818458763684169e-05,0.00045262150433242316,0.001051393385187784,0.0010189126920192673,0.0005786359701299513,0.00016272769634926662,2164.9823539230865,0.0,1082.4911769615433
2.549,-0.000441711142267813,0.001138013939257998,-0.0010540771141818311,0.0005383315418013429,-0.00010642283759488766,0.0004735126678489723,0.0011018840092765288,0.0010704836862215374,0.0006101899144976766,0.00017214071063108755,39032.21192249823,0.0,19516.105961249115
2.5509,-0.0003571792488790554,0.0010123476923403762,-0.0009573530970777566,0.0005137350571846333,-0.00012802234403489626,0.00048545702152895,0.0011268552480361669,0.0010891049337244984,0.000613041062465933,0.0001692086483940153,20094.47650746606,0.0,10047.23825373303
2.5529,0.00043481644942774955,-0.0008064611610352768,0.0008376498804747168,-0.0005312555690037274,0.00017479936004776916,0.00044184540627333904,0.0010266276232187184,0.0009949740242126699,0.0005638657639817717,0.000157946146339605,18846.313116255726,0.0,9423.156558127863
2.555,-0.0006213937396058467,0.0016734031023837304,-0.0015849092535901166,0.0008597307930178766,-0.00021896615981775724,0.0005980423388115953,0.0013882168266113586,0.0013410243203393552,0.0007538578696681934,0.0002075044346385413,35261.07270017698,0.0,17630.53635008849
2.5569,0.00012394486400871263,-3.638689597229572e-05,0.00013664597610119067,-0.0001624812555666988,7.56278687331427e-05,0.000602997290078673,0.0013998124053070293,0.0013549416988761442,0.0007657125803503468,0.0002127730805874564,195.924376637615,2.8547111937538695e-43,97.9621883188075
2.559,0.0009766349967425536,-0.0019070342240610771,0.0019227184740442937,-0.001139217866086173,0.0003259533581916052,0.0006805647754172862,0.001580225040598236,0.0015295000736588753,0.00086441529022922,0.0002401222968372695,40190.25491653544,0.0,20095.12745826772
2.5609,-0.0001301866622956671,0.0007922587771211353,-0.0007257829862176157,0.00038991642421171147,-0.00010683035747273417,0.0006167465702768287,0.0014319316001557443,0.001385767644450015,0.0007827989030158106,0.00021748688018961737,7705.109980210324,0.0,3852.554990105162
2.563,0.00011258199080677045,0.00042488856051914325,-0.0002553942432828027,4.365536016570637e-06,5.986066358817932e-05,0.0009703038125755073,0.002253267321674727,0.0021811485712475384,0.001232651401282688,0.00034267732968387937,830.1155046591381,5.529788132167713e-181,415.05775232956904
2.5649,0.0017778986318162104,-0.0029871777599432825,0.0030795308990962944,-0.0018905172449721341,0.0005379166890141507,0.000910832266485118,0.0021147442020456983,0.0020473618000657846,0.00115742680871661,0.0003215305088120692,57463.04244287645,0.0,28731.521221438226
2.5669,0.0015143570971883902,-0.0017172574273320862,0.0019058009868300196,-0.0012764530747038094,0.0003780541906204804,0.0010183302009044227,0.002364334709261843,0.0022881106826411718,0.0012922667004388064,0.0003589354060431418,16023.791056771392,0.0,8011.895528385696
2.569,0.0013407195953003548,-0.0008895674891267191,0.0011915232801729125,-0.0009289751684042891,0.0003092300079357013,0.0010806951855356255,0.0025092965806917996,0.0024293058186074913,0.0013736277690721682,0.0003822642082486763,4904.577113737377,0.0,2452.2885568686884
2.5709,0.002768491785830829,-0.00459383079702258,0.004683859111790145,-0.002825947778618776,0.0008199341793028725,0.0010780125341704006,0.0025022687596228345,0.0024210055674711174,0.001368084449484382,0.0003804271127085572,89536.16254143894,0.0,44768.08127071947
2.573,0.0010558193000133054,-0.0011155345823583573,0.0012415715664575444,-0.0008013448434537329,0.00023078894433181674,0.0008890315090537811,0.0020638251971762055,0.001997623668023112,0.0011294869809300647,0.000314230045297813,8809.527020022071,0.0,4404.763510011036
2.5749,0.001127566387078227,-0.0015798397690467425,0.0016766328843769163,-0.0010273834721423736,0.00029637911837093744,0.0007528029950680654,0.0017469364542518806,0.0016892901487066297,0.0009531671429477464,0.00026428626905420526,21935.81169951088,0.0,10967.90584975544
2.5768,0.0011387433355809495,-0.0017561570394319936,0.0018225709055826878,-0.001069495564058276,0.00028752149338492905,0.0007602104977991378,0.0017642512687712007,0.001706453751196906,0.0009633947374363814,0.000267662872561978,26442.664109554367,0.0,13221.332054777184
2.5789,0.0004253592939031936,-0.00020547837739703922,0.00032847469266206186,-0.0002785084426661366,0.00010052409794811257,0.0007133890578490421,0.0016559800789298358,0.0016021437825160148,0.0009050715556785133,0.00025144909440320113,744.9420734414264,1.7293547193286697e-162,372.4710367207132
2.5808,0.0012162340524658477,-0.00208945725453491,0.002104906615958746,-0.0011851622090518488,0.00030803299437717757,0.000717787769305294,0.00166565986788394,0.001611186724794535,0.0009097505701984005,0.00025246646068202775,41366.61471918198,0.0,20683.30735959099
2.583,0.0009267132105925113,-0.0014876416556177663,0.0015312303570873542,-0.0009000344218278444,0.0002589411568565264,0.0006696133495516366,0.0015534714868982763,0.0015015523387739704,0.0008473458119260943,0.00023542185703443908,22875.006056463804,0.0,11437.503028231902
2.585,0.00024791163299420216,4.7159795271589644e-05,8.133611367278082e-05,-0.00011695077146883781,5.746086857003063e-05,0.0007004417743805487,0.00162549269441529,0.0015711681139432153,0.0008856856886496616,0.00024558962094786436,99.66214364802697,2.283707506991237e-22,49.831071824013485
2.5868,0.0009501122386578187,-0.0016276641772112743,0.001661791143047986,-0.000982671016038772,0.0002911282904350526,0.0006693569695910646,0.0015530095673650791,0.0015012947170324029,0.000846950608542805,0.0002349602130883793,27384.235850402336,0.0,13692.117925201168
2.589,0.0005821057905150417,-0.0008142545443877713,0.0008629093482618311,-0.0005307734728637326,0.00015790609946066125,0.0006531746466530211,0.0015171284856604508,0.0014698436881427203,0.0008324268141403086,0.0002321094511614698,8993.471869763736,0.0,4496.735934881868
2.5908,0.0005418857953291001,-0.0007536204271313407,0.0008015434744281791,-0.0004719019132043978,0.00012962927380594236,0.0006219588987614153,0.0014415093613811983,0.0013902559470132406,0.0007812053792251872,0.00021565750677382637,6254.843332486267,0.0,3127.4216662431336
2.593,0.00016676423942621477,8.553733928573504e-05,5.085934542864434e-05,-0.00010195572184140689,4.871212397349056e-05,0.0006600486413136893,0.0015319418227824366,0.0014819398615923654,0.000836767077540685,0.0002325604695830503,130.22725757141157,5.266357310471351e-29,65.11362878570579
2.595,0.0010335129411359611,-0.001919012917342422,0.0018993832536859379,-0.0010672568750367817,0.0002908840173180688,0.0006143336418456454,0.0014260023795324647,0.0013795115089919262,0.0007792341378132507,0.00021664826266376875,47175.28205046167,0.0,23587.641025230834
2.5968,-0.0003947115169149751,0.0013581591065581211,-0.0012373250037440164,0.0006715276292706407,-0.00018611727080986018,0.0005836615758436159,0.0013561306870692874,0.0013146410622456289,0.0007451301743268253,0.00020769478609611327,29247.976661528464,0.0,14623.988330764232
2.5978,0.0003074531310247042,-0.0002802102626539016,0.00036102971611118306,-0.00026212930154362324,7.90792411428376e-05,0.0006403753997535114,0.0014865745358296457,0.0014385856918041969,0.0008118036535238383,0.00022470656387228242,1337.929695740046,2.9665931036624575e-291,668.964847870023
2.5991,-0.00037696783578472504,0.0013648413532817427,-0.0011802318647045063,0.0005887348845431406,-0.0001434425482835372,0.0006391196837864112,0.001482643929387036,0.0014334444285389182,0.0008095163117253535,0.00022522312863866323,18769.327728346085,0.0,9384.663864173042
2.6,0.00023839323419860836,0.0003528097704286193,-0.00012702264375186179,5.298185108670861e-05,-3.951455491471578e-05,0.0007771159676463758,0.001804585209168468,0.0017476777567695138,0.0009895917354289213,0.000276328065633415,622.5802692871098,6.432980773119978e-136,311.2901346435549
2.6021,3.742552187863124e-05,0.0008057867777513383,-0.0006010417914207311,0.00033300681557790757,-0.00011517947880068657,0.0007984075386599911,0.0018546790515073235,0.0017974597035316472,0.0010191004792283118,0.0002850627388601311,4283.0269784979155,0.0,2141.5134892489577
2.6037,-5.02063887084514e-05,0.0005600245338658327,-0.0004925448629209961,0.00029348049296185064,-0.00010276499866376798,0.0005864949031901334,0.0013609318159494952,0.001316549292529968,0.0007449754582820638,0.0002076928808929383,3746.9100603786355,0.0,1873.4550301893178
2.6058,0.00041359914317842805,-0.0006416571183776587,0.0006714947860934628,-0.0003856210200698651,9.525445348147754e-05,0.0005298692739176223,0.0012299509288574552,0.0011901229067820165,0.0006717427735814139,0.00018631870789421863,7812.5534803649125,0.0,3906.2767401824563
2.608,0.0002458770804133481,-0.000322639217734344,0.00036412508318225956,-0.00022534585156427922,6.502953016060409e-05,0.0005410104269922797,0.0012558255533417066,0.0012136446609466364,0.0006834290662962454,0.0001888122553091807,1914.4528935592748,0.0,957.2264467796374
2.6099,0.0005808905389220742,-0.0010291007564727228,0.0009876637344615191,-0.0005390059245017897,0.0001353320891145579,0.0005292629400869584,0.0012283340854167474,0.0011877043160223415,0.0006700915541215857,0.00018557506101660634,17502.53919552321,0.0,8751.269597761606
2.6145,1.4943438822218047e-05,0.0001548252451954446,-9.339898624941001e-05,4.6003414466699866e-06,2.8405592979625915e-05,0.0005011018699303176,0.0011637324022021344,0.0011261969302147467,0.0006352974964895544,0.0001759667002424992,408.26505208810465,2.220088882883762e-89,204.13252604405233
2.62,-8.445897397013624e-06,0.0002029608550549178,-0.00017467618334227053,9.45160590750116e-05,-1.1603104199446601e-05,0.0004887980575530729,0.0011347800538803493,0.001099254342653891,0.000622588618652052,0.00017424545652203175,790.6484114450832,2.055317366822806e-172,395.3242057225416
2.6244,-0.0006452632299700223,0.0016657083661916483,-0.0015678207503152797,0.0008652741605596065,-0.00022505794856321829,0.0005154684170392347,0.0011998230088683022,0.0011633725101903635,0.0006621591035725106,0.00018703832412085886,60604.50622387459,0.0,30302.253111937294
2.6294,-0.00011113442287324915,0.00045427496585584426,-0.00045797644521558545,0.0003035091849037663,-0.0001166786566482031,0.0005434396210994356,0.0012624229684394127,0.0012245940523732278,0.0006966801499296623,0.00019494291894727318,3953.2751593410676,0.0,1976.6375796705338
2.635,-0.00035989797452633254,0.001019468279266994,-0.0009712732617180586,0.0005543527257068498,-0.0001570633826736001,0.0005270951661723347,0.001225672847456335,0.0011903380295030744,0.0006781424396447308,0.00019102256403161975,23296.73541192843,0.0,11648.367705964214
2.6396,0.00035502035923740127,-0.0006241228090390627,0.0006171124304147624,-0.0003375836969065349,9.434277220058546e-05,0.0004850917681478653,0.0011264446714382259,0.00109188070257886,0.0006186707938583789,0.00017302241053828002,9031.37046026563,0.0,4515.685230132815
2.6449,0.0005710414024979876,-0.0011136755753509697,0.0011207931375192826,-0.0006462872170720779,0.00017831091574960906,0.0005223057018269897,0.001213549404080292,0.001176448169405546,0.000667154785805383,0.0001861260663412967,26985.156007883903,0.0,13492.578003941951
2.6494,0.0007582559231052999,-0.0015158604424456157,0.001558303523894189,-0.0009371551749900175,0.00028752362787087815,0.0005441680220399535,0.0012613143617518088,0.0012170204776513266,0.0006853186313610466,0.00018995991087247542,32043.767092045367,0.0,16021.883546022684
2.6519,0.0011296849760958627,-0.0022841221401289635,0.0022450694135712768,-0.0012445877550525952,0.0003431652211345476,0.0005382301943926257,0.0012474009898243695,0.0012047510110184114,0.0006805889884572222,0.0001897244771878151,77863.5182089824,0.0,38931.7591044912
2.6539,0.0009453583440216518,-0.0018349809561563069,0.0018678793367959412,-0.0010734839364336113,0.00030473317296290936,0.000619196779841877,0.0014385659940944705,0.0013943165661961165,0.0007901218874978481,0.00022057719471436064,51022.715520925194,0.0,25511.357760462597
2.6557,0.0008192418750466446,-0.001492674769213942,0.0016167877973204403,-0.0009777848698984404,0.00029568186117959194,0.0006461318529528943,0.0015012928218788748,0.0014552470693195284,0.0008253888587482099,0.0002315138681358933,32147.024000514517,0.0,16073.512000257258
2.6576,0.0010235197821102382,-0.0018752798679868565,0.0019491465118077755,-0.00112733189748504,0.0003289309242370392,0.0005455165582152068,0.0012668714170213046,0.0012274192557990568,0.0006960014464161039,0.00019465112519736973,65275.45047944471,0.0,32637.725239722356
2.6598,0.0009882237495124624,-0.0016192404774700853,0.0016902625543113725,-0.000972012772079589,0.00027664609693482667,0.0006439312191767466,0.001495910174860466,0.0014492905816899792,0.000820755598469462,0.00022906587636475616,36505.08346851352,0.0,18252.54173425676
2.6617,0.0002533950851611455,0.00022392501419055133,-5.625533950526229e-05,3.238688021867109e-05,-1.112757368434969e-05,0.0006915362484957545,0.0016065501069992111,0.0015561008312822105,0.000880922771021641,0.0002460770919323975,300.653643408725,5.174767617149486e-66,150.3268217043625
2.6639,0.001189774470726046,-0.0017314964347232564,0.0018847081868724747,-0.0010272293276272215,0.0002735979383424736,0.0009542730245531956,0.0022154843863631682,0.00214447931929509,0.0012141168885217016,0.00033959189783217686,18055.0571261436,0.0,9027.5285630718
2.6662,0.0009263581101038865,-0.0009766992701776278,0.0012253064670064706,-0.0007029093025835431,0.00021322741450829907,0.0009059655715300201,0.002103951012036613,0.002037058029559427,0.0011530589855891552,0.00032233278804456297,7713.18622565491,0.0,3856.593112827455
2.668,0.0006369047935622651,-0.0002952742407518194,0.0005733933572484862,-0.0003481124251852874,0.00011218909515392506,0.0008765003748959984,0.002036267563250906,0.0019724423783739017,0.001117225730135609,0.0003129331183974825,1516.1980599827207,0.0,758.0990299913603
2.6702,0.0009442904188046164,-0.0010935078178049285,0.001277040282071873,-0.0006554417425989056,0.00015702826975660944,0.0006882735471602445,0.0015991962301095532,0.001549699088566323,0.0008783707022627515,0.00024582444403155936,17211.099726676053,0.0,8605.549863338027
