Run,Detector,Yield,Yield err,Area,Area err,sig1,X2NDF,IsValid,Status,Q int
run_0359,det10,0.0241923,0.000514478,3532.49,75.1225,10.2283,1.36065,1,0,146017
run_0359,det11,0.052077,0.000686475,7604.13,100.237,11.0644,1.49884,1,0,146017
run_0359,det12,0.0579768,0.000700757,8465.6,102.322,8.87871,1.23448,1,0,146017
run_0361,det0,0.060586,0.000704501,8827.33,102.645,8.43039,0.956179,1,0,145699
run_0361,det1,0.0526616,0.000674295,7672.74,98.2441,8.91607,1.49359,1,0,145699
run_0361,det2,0.0253449,0.000495403,3692.73,72.1797,8.89224,1.3396,1,0,145699
run_0361,det3,0.0530216,0.000669216,7725.2,97.5041,9.10926,1.57341,1,0,145699
run_0361,det4,0.0540598,0.000681094,7876.46,99.2348,9.52374,1.42167,1,0,145699
run_0361,det5,0.0552855,0.000688786,8055.04,100.355,10.1936,1.2736,1,0,145699
run_0361,det6,0.0543594,0.000676999,7920.11,98.638,8.99814,0.872693,1,0,145699
run_0361,det7,0.053626,0.000683654,7813.26,99.6076,9.4906,1.30368,1,0,145699
run_0361,det8,0.0540862,0.000683053,7880.3,99.5201,9.07085,1.56365,1,0,145699
run_0361,det9,0.0539474,0.00066699,7860.08,97.1798,8.5991,1.10846,1,0,145699
run_0361,det10,0.0236211,0.000517546,3441.57,75.4059,10.6458,1.30447,1,0,145699
run_0361,det11,0.0507879,0.0006819,7399.74,99.3521,10.9796,1.42844,1,0,145699
run_0361,det12,0.0565968,0.000690895,8246.1,100.663,8.69157,1.33926,1,0,145699
run_0362,det0,0.0608596,0.000703001,8846.86,102.192,8.40488,0.835959,1,0,145365
run_0362,det1,0.0526176,0.000673121,7648.76,97.8483,8.90927,1.1638,1,0,145365
run_0362,det2,0.026131,0.000494614,3798.53,71.8995,9.10497,1.47203,1,0,145365
run_0362,det3,0.0533333,0.000670076,7752.79,97.4056,9.30068,1.17406,1,0,145365
run_0362,det4,0.054879,0.000682628,7977.48,99.2302,9.51589,1.49875,1,0,145365
run_0362,det5,0.0549153,0.000688449,7982.76,100.076,9.97627,1.43524,1,0,145365
run_0362,det6,0.0543185,0.00067785,7896.01,98.5357,8.86367,0.993237,1,0,145365
run_0362,det7,0.0522623,0.000676096,7597.1,98.2807,9.15719,1.30414,1,0,145365
run_0362,det8,0.0549509,0.000678672,7987.94,98.6551,8.76369,1.06849,1,0,145365
run_0362,det9,0.0550414,0.000673377,8001.09,97.8854,8.65204,1.01346,1,0,145365
run_0362,det10,0.023533,0.000503808,3420.88,73.2361,10.1285,1.2636,1,0,145365
run_0362,det11,0.0508808,0.000683634,7396.29,99.3765,10.9503,1.21067,1,0,145365
run_0362,det12,0.0596493,0.000709939,8670.92,103.2,8.91696,1.27564,1,0,145365
run_0363,det0,0.0618801,0.000562692,14557.9,132.379,8.47563,1.23743,1,0,235260
run_0363,det1,0.054456,0.000542742,12811.3,127.685,8.84731,1.3046,1,0,235260
run_0363,det2,0.0273485,0.000404643,6434.01,95.1963,8.98857,1.38061,1,0,235260
run_0363,det3,0.0566312,0.000545334,13323.1,128.295,9.18468,1.44366,1,0,235260
run_0363,det4,0.0572732,0.000552198,13474.1,129.91,9.5287,1.25574,1,0,235260
run_0363,det5,0.0586999,0.000559691,13809.7,131.673,10.0532,1.23731,1,0,235260
run_0363,det6,0.0581041,0.000552423,13669.6,129.963,8.97373,1.32979,1,0,235260
run_0363,det7,0.0569199,0.000561732,13391,132.153,9.40278,1.7599,1,0,235260
run_0363,det8,0.0575868,0.000549722,13547.9,129.328,8.77724,1.0271,1,0,235260
run_0363,det9,0.056803,0.000539365,13363.5,126.891,8.49814,1.12505,1,0,235260
run_0363,det10,0.0250876,0.000414146,5902.11,97.432,10.0217,1.63616,1,0,235260
run_0363,det11,0.05459,0.000556694,12842.8,130.968,10.9356,1.41721,1,0,235260
run_0363,det12,0.0618718,0.00056867,14556,133.785,8.75603,1.28668,1,0,235260
run_0364,det0,0.0683385,0.000649104,13362.3,126.92,9.2619,1.26573,1,0,195531
run_0364,det1,0.0596707,0.000620925,11667.5,121.41,8.98664,1.53355,1,0,195531
run_0364,det2,0.0287252,0.000455135,5616.67,88.9931,8.83418,0.996688,1,0,195531
run_0364,det3,0.0613607,0.000621096,11997.9,121.443,9.3108,1.3169,1,0,195531
run_0364,det4,0.0627036,0.000637584,12260.5,124.667,9.652,1.03882,1,0,195531
run_0364,det5,0.0632681,0.000634433,12370.9,124.051,9.88279,1.14055,1,0,195531
run_0364,det6,0.0631971,0.000629189,12357,123.026,8.92483,1.23258,1,0,195531
run_0364,det7,0.0614693,0.000633546,12019.2,123.878,9.46675,1.26847,1,0,195531
run_0364,det8,0.0631622,0.000629914,12350.2,123.168,8.9601,1.09978,1,0,195531
run_0364,det9,0.0623923,0.000618147,12199.6,120.867,8.67034,1.12155,1,0,195531
run_0364,det10,0.0270592,0.000471585,5290.91,92.2095,10.2166,1.25306,1,0,195531
run_0364,det11,0.0579896,0.000624505,11338.8,122.11,10.9819,1.74591,1,0,195531
run_0364,det12,0.0663522,0.000643706,12973.9,125.864,8.75325,1.25018,1,0,195531
run_0365,det0,0.0775347,0.000737646,13073,124.373,8.41328,0.984713,1,0,168608
run_0365,det1,0.0671584,0.000706632,11323.4,119.144,8.96748,1.33198,1,0,168608
run_0365,det2,0.0324119,0.000518383,5464.91,87.4035,8.86961,1.24803,1,0,168608
run_0365,det3,0.0694165,0.000710057,11704.2,119.721,9.31986,1.28347,1,0,168608
run_0365,det4,0.0714298,0.000720868,12043.6,121.544,9.2996,1.53479,1,0,168608
run_0365,det5,0.0729408,0.000732456,12298.4,123.498,9.93863,1.32362,1,0,168608
run_0365,det6,0.0717768,0.000725951,12102.1,122.401,8.92013,1.07488,1,0,168608
run_0365,det7,0.0697965,0.00072705,11768.2,122.586,9.39389,1.28498,1,0,168608
run_0365,det8,0.0724804,0.000720394,12220.8,121.464,8.80033,1.19627,1,0,168608
run_0365,det9,0.0707401,0.000708882,11927.4,119.523,8.73144,1.04204,1,0,168608
run_0365,det10,0.0303473,0.000535393,5116.79,90.2715,10.3392,1.51468,1,0,168608
run_0365,det11,0.066067,0.000718524,11139.4,121.149,11.0039,1.54621,1,0,168608
run_0365,det12,0.0758356,0.000739485,12786.5,124.683,8.92031,1.55075,1,0,168608
run_0366,det0,0.0916214,0.000854067,13367.5,124.608,8.41355,1.21063,1,0,145899
run_0366,det1,0.0793556,0.000815867,11577.9,119.034,8.90951,1.17425,1,0,145899
run_0366,det2,0.0388213,0.000598399,5664,87.3058,8.97735,1.48761,1,0,145899
run_0366,det3,0.081858,0.000820823,11943,119.757,9.32118,1.31889,1,0,145899
run_0366,det4,0.0870853,0.000844021,12705.7,123.142,9.67674,1.42605,1,0,145899
run_0366,det5,0.0875245,0.000853682,12769.7,124.551,10.1447,1.3492,1,0,145899
run_0366,det6,0.0872822,0.000841759,12734.4,122.812,8.89651,1.36112,1,0,145899
run_0366,det7,0.0855945,0.000847199,12488.1,123.606,9.5314,1.60383,1,0,145899
run_0366,det8,0.0856376,0.000834167,12494.4,121.704,8.73316,1.3407,1,0,145899
run_0366,det9,0.0853818,0.000823165,12457.1,120.099,8.55955,1.06592,1,0,145899
run_0366,det10,0.0360158,0.00060838,5254.67,88.762,10.2406,1.6655,1,0,145899
run_0366,det11,0.0792063,0.000828221,11556.1,120.837,10.9003,1.4973,1,0,145899
run_0366,det12,0.0903779,0.000856935,13186,125.026,8.87652,1.23974,1,0,145899
run_0367,det0,0.108465,0.000878556,17334.4,140.407,8.43809,1.19387,1,0,159816
run_0367,det1,0.0930071,0.000835125,14864,133.466,8.82424,1.01336,1,0,159816
run_0367,det2,0.0465741,0.000616643,7443.29,98.5495,9.0001,0.978755,1,0,159816
run_0367,det3,0.0975777,0.000845072,15594.5,135.056,9.2387,1.47487,1,0,159816
run_0367,det4,0.101173,0.000861913,16169,137.748,9.65445,1.66178,1,0,159816
run_0367,det5,0.104954,0.000887415,16773.4,141.823,10.1814,1.55006,1,0,159816
run_0367,det6,0.102093,0.000861374,16316.1,137.661,8.97959,1.19995,1,0,159816
run_0367,det7,0.10103,0.000865647,16146.3,138.344,9.31518,1.91967,1,0,159816
run_0367,det8,0.0999662,0.000854174,15976.2,136.511,8.81353,0.948357,1,0,159816
run_0367,det9,0.0990726,0.000842278,15833.4,134.61,8.58988,0.926807,1,0,159816
run_0367,det10,0.0431,0.000621461,6888.07,99.3194,10.421,1.87796,1,0,159816
run_0367,det11,0.0914669,0.000846724,14617.9,135.32,11.0653,1.82266,1,0,159816
run_0367,det12,0.105545,0.000879078,16867.8,140.491,8.85875,0.935354,1,0,159816
run_0368,det0,0.114973,0.000796966,23517.6,163.019,8.38565,1.06587,1,0,204549
run_0368,det1,0.0785374,0.000679165,16064.8,138.922,8.89876,1.64085,1,0,204549
run_0368,det2,0.0538797,0.000566821,11021,115.943,9.00373,1.25694,1,0,204549
run_0368,det3,0.103488,0.000756412,21168.5,154.723,9.33394,1.94789,1,0,204549
run_0368,det4,0.105301,0.000769547,21539.2,157.41,9.6119,1.44644,1,0,204549
run_0368,det5,0.106052,0.000775092,21692.7,158.544,9.99684,1.25526,1,0,204549
run_0368,det6,0.103651,0.000762843,21201.6,156.039,8.94054,1.57685,1,0,204549
run_0368,det7,0.101814,0.000764462,20825.9,156.37,9.41277,1.51274,1,0,204549
run_0368,det8,0.101392,0.000752671,20739.6,153.958,8.97072,1.14559,1,0,204549
run_0368,det9,0.098196,0.000736865,20085.9,150.725,8.65589,0.900745,1,0,204549
run_0368,det10,0.0391623,0.000522986,8010.6,106.976,10.5356,1.97533,1,0,204549
run_0368,det11,0.101346,0.000774214,20730.2,158.365,10.9423,1.62061,1,0,204549
run_0368,det12,0.105936,0.000770883,21669.2,157.683,8.91418,1.62401,1,0,204549
run_0369,det0,0.102776,0.000795964,18860.9,146.071,8.48595,1.00691,1,0,183514
run_0369,det1,0.0690886,0.000668724,12678.7,122.72,8.85764,1.45941,1,0,183514
run_0369,det2,0.0481234,0.000573529,8831.32,105.251,9.0732,1.1461,1,0,183514
run_0369,det3,0.0907517,0.000755772,16654.2,138.695,9.29499,1.65117,1,0,183514
run_0369,det4,0.0935132,0.000768188,17161,140.973,9.64683,1.30825,1,0,183514
run_0369,det5,0.0948254,0.000775036,17401.8,142.23,10.1097,1.37774,1,0,183514
run_0369,det6,0.0934093,0.000766116,17141.9,140.593,8.98996,1.14749,1,0,183514
run_0369,det7,0.0894431,0.000759323,16414.1,139.346,9.41699,1.81626,1,0,183514
run_0369,det8,0.0886677,0.000753371,16271.8,138.254,8.92792,1.14284,1,0,183514
run_0369,det9,0.0855794,0.000727724,15705,133.548,8.57862,1.11844,1,0,183514
run_0369,det10,0.0343877,0.000519683,6310.63,95.369,10.4037,1.56848,1,0,183514
run_0369,det11,0.0901152,0.000773077,16537.4,141.87,10.9668,1.97964,1,0,183514
run_0369,det12,0.0930234,0.000766694,17071.1,140.699,9.01691,0.884471,1,0,183514
run_0370,det0,0.0828162,0.000798439,12572.4,121.212,8.37657,1.04836,1,0,151811
run_0370,det1,0.057284,0.000688582,8696.34,104.534,9.00249,1.28127,1,0,151811
run_0370,det2,0.0376766,0.000575848,5719.72,87.42,8.87981,1.50842,1,0,151811
run_0370,det3,0.0717263,0.000750747,10888.8,113.972,9.20863,1.56896,1,0,151811
run_0370,det4,0.0743937,0.000767199,11293.8,116.469,9.41666,1.43684,1,0,151811
run_0370,det5,0.0751426,0.000774706,11407.5,117.609,9.98081,1.13949,1,0,151811
run_0370,det6,0.0736983,0.000762654,11188.2,115.779,9.00345,1.10152,1,0,151811
run_0370,det7,0.0718469,0.000762361,10907.1,115.735,9.40417,1.45115,1,0,151811
run_0370,det8,0.0709834,0.000748047,10776.1,113.562,8.73999,1.4419,1,0,151811
run_0370,det9,0.0704047,0.000737964,10688.2,112.031,8.62862,1.12492,1,0,151811
run_0370,det10,0.0275868,0.000531778,4187.98,80.7298,10.1623,1.13781,1,0,151811
run_0370,det11,0.0713692,0.000774454,10834.6,117.571,10.9623,1.20469,1,0,151811
run_0370,det12,0.0737572,0.000766092,11197.2,116.301,8.82149,1.04967,1,0,151811
run_0371,det0,0.0667106,0.000709952,10523.1,111.99,8.33036,0.923734,1,0,157743
run_0371,det1,0.0449879,0.000608723,7096.52,96.0218,8.69683,1.15818,1,0,157743
run_0371,det2,0.0303821,0.000518482,4792.56,81.7869,8.89668,0.747066,1,0,157743
run_0371,det3,0.0562703,0.000661152,8876.24,104.292,9.19585,1.08942,1,0,157743
run_0371,det4,0.0581975,0.000680194,9180.25,107.296,9.54021,1.35276,1,0,157743
run_0371,det5,0.059289,0.000686832,9352.42,108.343,9.99326,1.28414,1,0,157743
run_0371,det6,0.058309,0.000684,9197.83,107.896,8.87428,1.21532,1,0,157743
run_0371,det7,0.0564063,0.000675461,8897.7,106.549,9.26208,1.39116,1,0,157743
run_0371,det8,0.057327,0.000668887,9042.93,105.512,8.83222,1.06604,1,0,157743
run_0371,det9,0.0553847,0.000651159,8736.55,102.716,8.5231,1.16665,1,0,157743
run_0371,det10,0.0224838,0.000488189,3546.66,77.0084,10.1988,1.37408,1,0,157743
run_0371,det11,0.0585355,0.000699214,9233.57,110.296,10.9964,1.51957,1,0,157743
run_0371,det12,0.058423,0.000675568,9215.82,106.566,8.62949,1.27964,1,0,157743
run_0372,det0,0.0549223,0.00066194,8606.6,103.729,8.284,1.07958,1,0,156705
run_0372,det1,0.0382346,0.000572129,5991.55,89.6554,9.02808,1.06097,1,0,156705
run_0372,det2,0.0258507,0.000483232,4050.94,75.7248,8.99501,1.29231,1,0,156705
run_0372,det3,0.0478544,0.000616782,7499.03,96.6529,9.18714,1.22555,1,0,156705
run_0372,det4,0.0487738,0.000631204,7643.1,98.9128,9.49755,1.43318,1,0,156705
run_0372,det5,0.0502461,0.000642522,7873.82,100.686,10.0297,0.931334,1,0,156705
run_0372,det6,0.048124,0.000623983,7541.26,97.7813,8.9192,1.09926,1,0,156705
run_0372,det7,0.0473655,0.000626811,7422.41,98.2245,9.29906,1.34976,1,0,156705
run_0372,det8,0.0468162,0.000615192,7336.33,96.4037,8.44894,1.29188,1,0,156705
run_0372,det9,0.04689,0.000628209,7347.89,98.4435,8.45735,1.38214,1,0,156705
run_0372,det10,0.018219,0.000449922,2855.01,70.505,10.0982,1.19849,1,0,156705
run_0372,det11,0.0490924,0.00064544,7693.03,101.144,10.6618,1.33654,1,0,156705
run_0372,det12,0.04967,0.000638647,7783.54,100.079,8.82312,1.03679,1,0,156705
run_0373,det0,0.0479075,0.000570984,8747.61,104.258,8.41545,0.977294,1,0,182594
run_0373,det1,0.0322679,0.000493683,5891.92,90.1435,8.72425,1.15313,1,0,182594
run_0373,det2,0.0222116,0.000426343,4055.7,77.8476,8.99534,1.05711,1,0,182594
run_0373,det3,0.0421294,0.000540692,7692.58,98.7271,9.1663,1.18174,1,0,182594
run_0373,det4,0.0425776,0.000550172,7774.42,100.458,9.3192,1.29595,1,0,182594
run_0373,det5,0.0414959,0.000552768,7576.9,100.932,9.95712,1.18222,1,0,182594
run_0373,det6,0.0417394,0.000544114,7621.36,99.352,8.92563,1.00402,1,0,182594
run_0373,det7,0.0409077,0.000547694,7469.51,100.006,9.54343,1.38833,1,0,182594
run_0373,det8,0.0408029,0.000534783,7450.36,97.6481,8.54567,1.06737,1,0,182594
run_0373,det9,0.0403429,0.000526205,7366.38,96.0818,8.55097,1.20559,1,0,182594
run_0373,det10,0.0158194,0.00040228,2888.52,73.4539,10.3165,1.30496,1,0,182594
run_0373,det11,0.0433117,0.000570188,7908.46,104.113,10.8471,1.282,1,0,182594
run_0373,det12,0.0430598,0.000552438,7862.46,100.872,8.57209,1.03013,1,0,182594
run_0374,det0,0.0450556,0.00060536,7005.82,94.1293,8.41554,0.734849,1,0,155493
run_0374,det1,0.0313074,0.000523012,4868.07,81.3246,8.77289,2.47274,1,0,155493
run_0374,det2,0.0216737,0.000449628,3370.11,69.914,8.77414,1.3505,1,0,155493
run_0374,det3,0.0394286,0.000577791,6130.87,89.8425,9.28737,1.17025,1,0,155493
run_0374,det4,0.0391545,0.000577329,6088.26,89.7706,9.24425,1.11591,1,0,155493
run_0374,det5,0.039136,0.000585973,6085.38,91.1148,10.1535,1.1099,1,0,155493
run_0374,det6,0.0397326,0.000576446,6178.14,89.6334,9.09173,1.30989,1,0,155493
run_0374,det7,0.0379397,0.000577864,5899.36,89.8537,9.27499,1.16718,1,0,155493
run_0374,det8,0.0368736,0.000552971,5733.59,85.9831,8.75843,0.813645,1,0,155493
run_0374,det9,0.0378854,0.000558205,5890.91,86.797,8.68234,1.29584,1,0,155493
run_0374,det10,0.016064,0.000431541,2497.83,67.1016,10.1626,1.42671,1,0,155493
run_0374,det11,0.0399839,0.000600798,6217.22,93.4198,10.945,1.11177,1,0,155493
run_0374,det12,0.0415434,0.000588607,6459.72,91.5243,8.85273,1.27345,1,0,155493
run_0375,det0,0.0727731,0.000773539,11325.9,120.388,8.52301,0.875749,1,0,155633
run_0375,det1,0.048607,0.00066105,7564.85,102.881,8.94531,0.817853,1,0,155633
run_0375,det2,0.0335052,0.000561425,5214.52,87.3762,9.10868,1.25934,1,0,155633
run_0375,det3,0.0652917,0.000737566,10161.5,114.79,9.22135,1.11971,1,0,155633
run_0375,det4,0.0650089,0.000742582,10117.5,115.57,9.22225,1.35127,1,0,155633
run_0375,det5,0.0664693,0.000761298,10344.8,118.483,10.0529,1.04381,1,0,155633
run_0375,det6,0.0652051,0.000744199,10148.1,115.822,8.81508,1.16499,1,0,155633
run_0375,det7,0.0635248,0.000750488,9886.55,116.801,9.39134,1.18828,1,0,155633
run_0375,det8,0.0635381,0.000719414,9888.62,111.965,8.71752,1.03813,1,0,155633
run_0375,det9,0.0608577,0.00070745,9471.47,110.103,8.50738,1.07221,1,0,155633
run_0375,det10,0.0246403,0.00053035,3834.85,82.54,10.5021,1.14285,1,0,155633
run_0375,det11,0.0652712,0.000768566,10158.3,119.614,10.9576,1.27167,1,0,155633
run_0375,det12,0.0658312,0.000746344,10245.5,116.156,8.80524,1.22147,1,0,155633
run_0376,det0,0.0366871,0.000552766,5681.11,85.5975,8.24482,1.14968,1,0,154853
run_0376,det1,0.0255297,0.000491025,3953.35,76.0367,9.04281,1.15394,1,0,154853
run_0376,det2,0.0168345,0.000412878,2606.88,63.9354,8.96671,1.26236,1,0,154853
run_0376,det3,0.0328524,0.000526769,5087.3,81.5717,9.09052,1.2972,1,0,154853
run_0376,det4,0.0320656,0.000532572,4965.46,82.4703,9.19871,1.06966,1,0,154853
run_0376,det5,0.03274,0.000531669,5069.89,82.3306,9.67472,1.31861,1,0,154853
run_0376,det6,0.0316387,0.000524099,4899.34,81.1584,8.65285,1.27154,1,0,154853
run_0376,det7,0.031186,0.000529824,4829.25,82.0448,9.44146,1.01991,1,0,154853
run_0376,det8,0.0316145,0.000517837,4895.59,80.1886,8.43259,1.17084,1,0,154853
run_0376,det9,0.0306126,0.000513377,4740.45,79.498,8.43227,1.06858,1,0,154853
run_0376,det10,0.0127695,0.000394301,1977.39,61.0587,10.362,1.56625,1,0,154853
run_0376,det11,0.0330781,0.000553118,5122.25,85.652,10.6923,1.20439,1,0,154853
run_0376,det12,0.0347381,0.000550214,5379.3,85.2022,8.79937,1.12707,1,0,154853
run_0377,det0,0.0361023,0.000540701,5722.61,85.7071,8.42176,0.734907,1,0,158511
run_0377,det1,0.0240626,0.000475641,3814.19,75.3944,8.52527,0.833592,1,0,158511
run_0377,det2,0.0169733,0.000415869,2690.45,65.9198,9.36555,1.2908,1,0,158511
run_0377,det3,0.0319341,0.000522627,5061.9,82.8422,9.41415,1.02049,1,0,158511
run_0377,det4,0.0316728,0.000526073,5020.49,83.3883,9.31408,1.42025,1,0,158511
run_0377,det5,0.0327676,0.000536002,5194.03,84.9623,10.2082,1.16546,1,0,158511
run_0377,det6,0.0305812,0.000509962,4847.45,80.8346,8.8102,1.22746,1,0,158511
run_0377,det7,0.0318217,0.000528061,5044.08,83.7034,9.4793,1.50176,1,0,158511
run_0377,det8,0.0306936,0.00050978,4865.28,80.8057,8.71552,1.26734,1,0,158511
run_0377,det9,0.0301334,0.000499988,4776.47,79.2537,8.5593,0.808991,1,0,158511
run_0377,det10,0.0119762,0.00039363,1898.36,62.3946,10.4655,1.21246,1,0,158511
run_0377,det11,0.0323957,0.000545868,5135.07,86.5261,10.8279,1.21747,1,0,158511
run_0377,det12,0.0339318,0.000532137,5378.56,84.3495,8.85458,1.49018,1,0,158511
run_0378,det0,0.0353493,0.000473676,7223.35,96.792,8.3104,1.11604,1,0,204342
run_0378,det1,0.0236481,0.000416154,4832.3,85.0377,8.93204,1.42493,1,0,204342
run_0378,det2,0.0163243,0.000353059,3335.73,72.1448,8.78357,1.10999,1,0,204342
run_0378,det3,0.0303072,0.000446539,6193.04,91.2466,9.16519,1.21892,1,0,204342
run_0378,det4,0.0302041,0.000451328,6171.97,92.2253,9.57648,1.45495,1,0,204342
run_0378,det5,0.030067,0.000453411,6143.94,92.6509,9.94761,1.03301,1,0,204342
run_0378,det6,0.0297575,0.000448728,6080.72,91.694,9.18347,1.12075,1,0,204342
run_0378,det7,0.0299544,0.000456731,6120.95,93.3294,9.50169,1.34983,1,0,204342
run_0378,det8,0.0292127,0.000440848,5969.39,90.0837,8.8417,1.14859,1,0,204342
run_0378,det9,0.0297168,0.000435108,6072.39,88.9108,8.48436,1.12071,1,0,204342
run_0378,det10,0.0120242,0.00033609,2457.04,68.6772,10.1058,1.40625,1,0,204342
run_0378,det11,0.0310116,0.000472662,6336.98,96.5848,11.0477,1.15146,1,0,204342
run_0378,det12,0.0312974,0.000458825,6395.37,93.7571,8.93241,0.979243,1,0,204342
run_0379,det0,0.0344869,0.00051311,5836.38,86.8363,8.36038,1.0962,1,0,169235
run_0379,det1,0.0225696,0.000441662,3819.57,74.7447,8.53432,1.30131,1,0,169235
run_0379,det2,0.0156368,0.000380972,2646.29,64.4738,8.66944,0.979842,1,0,169235
run_0379,det3,0.0302717,0.000489022,5123.04,82.7597,9.20729,1.1757,1,0,169235
run_0379,det4,0.0298614,0.000491406,5053.59,83.1631,9.53193,1.33488,1,0,169235
run_0379,det5,0.0294797,0.000495998,4988.99,83.9403,9.90713,1.15654,1,0,169235
run_0379,det6,0.0275129,0.000475634,4656.14,80.494,8.89778,1.10338,1,0,169235
run_0379,det7,0.0273681,0.000482105,4631.64,81.5891,9.03707,1.13485,1,0,169235
run_0379,det8,0.028212,0.000478963,4774.46,81.0573,8.82978,1.32088,1,0,169235
run_0379,det9,0.0278827,0.000467689,4718.74,79.1494,8.48657,1.20198,1,0,169235
run_0379,det10,0.0111257,0.000366472,1882.85,62.0199,10.2221,1.38542,1,0,169235
run_0379,det11,0.0288968,0.000516479,4890.35,87.4063,10.7199,0.851371,1,0,169235
run_0379,det12,0.0309471,0.000495917,5237.33,83.9266,8.69994,1.22975,1,0,169235
run_0380,det0,0.0315485,0.000512402,4984.23,80.9523,8.34085,1.19345,1,0,157986
run_0380,det1,0.0222838,0.000453513,3520.54,71.6486,8.7555,1.07478,1,0,157986
run_0380,det2,0.0152507,0.000393286,2409.4,62.1337,8.95739,1.09256,1,0,157986
run_0380,det3,0.0280701,0.000497942,4434.68,78.6678,9.44333,1.14821,1,0,157986
run_0380,det4,0.0279526,0.000494818,4416.12,78.1744,9.40282,1.8347,1,0,157986
run_0380,det5,0.0289073,0.000512232,4566.95,80.9254,10.0235,0.91814,1,0,157986
run_0380,det6,0.0272976,0.000490271,4312.64,77.456,8.90689,0.813976,1,0,157986
run_0380,det7,0.0273579,0.00049961,4322.17,78.9314,9.28556,1.09429,1,0,157986
run_0380,det8,0.027088,0.000487871,4279.52,77.0768,8.89883,1.22605,1,0,157986
run_0380,det9,0.0271184,0.000479546,4284.32,75.7616,8.57055,1.01062,1,0,157986
run_0380,det10,0.0105539,0.000370914,1667.37,58.5992,9.84136,1.0166,1,0,157986
run_0380,det11,0.0285748,0.000513795,4514.41,81.1724,10.4786,1.04017,1,0,157986
run_0380,det12,0.0296538,0.000505886,4684.88,79.9229,8.77782,1.56067,1,0,157986
run_0381,det0,0.0313484,0.000503014,5203.93,83.5018,8.52064,1.20369,1,0,166003
run_0381,det1,0.0216815,0.000445569,3599.19,73.9658,8.81606,1.09542,1,0,166003
run_0381,det2,0.0150487,0.00038002,2498.12,63.0845,8.53013,0.9296,1,0,166003
run_0381,det3,0.027906,0.000481489,4632.48,79.9287,9.40073,1.28009,1,0,166003
run_0381,det4,0.0273982,0.000481097,4548.18,79.8636,9.24297,1.17943,1,0,166003
run_0381,det5,0.0279061,0.00049005,4632.5,81.3497,10.0623,1.0423,1,0,166003
run_0381,det6,0.0273791,0.000479225,4545.01,79.5527,8.90192,1.05507,1,0,166003
run_0381,det7,0.0262857,0.00048156,4363.51,79.9404,9.34684,1.04516,1,0,166003
run_0381,det8,0.0265139,0.000469021,4401.38,77.8589,8.61024,1.15333,1,0,166003
run_0381,det9,0.0267861,0.000465308,4446.57,77.2425,8.705,1.30923,1,0,166003
run_0381,det10,0.0111137,0.000371864,1844.91,61.7306,10.2645,1.14907,1,0,166003
run_0381,det11,0.0280821,0.00050293,4661.71,83.4879,10.718,1.14045,1,0,166003
run_0381,det12,0.0299613,0.000498035,4973.67,82.6753,9.03874,1.33766,1,0,166003
run_0382,det0,0.0306789,0.000517622,4633.43,78.1765,8.31534,0.844982,1,0,151030
run_0382,det1,0.0205974,0.000451279,3110.82,68.1567,8.95052,1.15199,1,0,151030
run_0382,det2,0.0141577,0.000394153,2138.24,59.5289,9.28848,1.0947,1,0,151030
run_0382,det3,0.0268072,0.000491519,4048.69,74.2341,9.05937,0.88033,1,0,151030
run_0382,det4,0.0283007,0.000507262,4274.25,76.6118,9.57004,1.46515,1,0,151030
run_0382,det5,0.027498,0.000507646,4153.03,76.6698,10.1034,1.21587,1,0,151030
run_0382,det6,0.0269071,0.000492433,4063.78,74.3722,9.12702,1.34169,1,0,151030
run_0382,det7,0.0267211,0.00050515,4035.68,76.2928,9.75969,1.39801,1,0,151030
run_0382,det8,0.0259738,0.000486402,3922.82,73.4613,8.70609,1.33153,1,0,151030
run_0382,det9,0.0258461,0.00047737,3903.54,72.0972,8.39743,0.983439,1,0,151030
run_0382,det10,0.0100128,0.000355582,1512.24,53.7036,9.25633,1.54338,1,0,151030
run_0382,det11,0.0269795,0.000517451,4074.72,78.1506,10.6336,1.37101,1,0,151030
run_0382,det12,0.0281277,0.000506777,4248.13,76.5386,8.88526,1.11016,1,0,151030
run_0383,det0,0.03022,0.000469625,5438.81,84.5203,8.15826,0.906685,1,0,179974
run_0383,det1,0.0204375,0.000413329,3678.22,74.3885,8.44558,1.18124,1,0,179974
run_0383,det2,0.0138289,0.000353562,2488.84,63.632,8.64473,0.948944,1,0,179974
run_0383,det3,0.0260965,0.00044862,4696.69,80.74,8.96034,1.00125,1,0,179974
run_0383,det4,0.0254167,0.000444961,4574.35,80.0814,9.34292,1.37357,1,0,179974
run_0383,det5,0.0258494,0.000454008,4652.22,81.7097,9.86163,0.928565,1,0,179974
run_0383,det6,0.0247107,0.0004429,4447.28,79.7105,8.9193,1.0625,1,0,179974
run_0383,det7,0.02511,0.000448107,4519.15,80.6476,9.27013,1.15954,1,0,179974
run_0383,det8,0.0255851,0.000441129,4604.64,79.3918,8.62403,1.23567,1,0,179974
run_0383,det9,0.0250812,0.000430424,4513.96,77.4651,8.24588,0.970743,1,0,179974
run_0383,det10,0.00999728,0.000334684,1799.25,60.2344,9.87978,1.15373,1,0,179974
run_0383,det11,0.0264269,0.000473197,4756.15,85.1632,10.7995,1.18667,1,0,179974
