Run,Angle,Detector,Ep,Q int,Yield,Yield effcor,Yield err,Yield err effcor
230,90,2,2204.9,178895.0,0.009734,7.536571017429934e-10,0.00030588,2.3682826616103028e-11
230,45,3,2204.9,178895.0,0.019517,9.345705259979437e-10,0.000387784,1.8569016593410186e-11
230,30,4,2204.9,178895.0,0.020267700000000003,9.35949135089938e-10,0.000404585,1.8683470784566697e-11
230,15,5,2204.9,178895.0,0.0206862,9.417180572339425e-10,0.00040583599999999997,1.8475268027747692e-11
230,0,6,2204.9,178895.0,0.020964,9.530631774106324e-10,0.000405321,1.842666094882918e-11
230,-15,7,2204.9,178895.0,0.020284200000000002,9.297045436314311e-10,0.000402183,1.8433626293929258e-11
230,-30,8,2204.9,178895.0,0.0213731,9.568568030174653e-10,0.000398795,1.7853737116251276e-11
230,-45,9,2204.9,178895.0,0.0209446,9.77686263435745e-10,0.000395925,1.8481634113365607e-11
230,-90,10,2204.9,178895.0,0.010440399999999999,8.368214462698133e-10,0.000331825,2.6596517030811156e-11
230,-105,11,2204.9,178895.0,0.0191237,9.216234883929672e-10,0.00040160699999999995,1.935454144872772e-11
230,-120,12,2204.9,178895.0,0.02325,9.964548200021852e-10,0.000421288,1.8055675621895938e-11
232,120,0,2194.7,191140.0,0.017073599999999998,7.320588039291433e-10,0.00035793699999999996,1.5347140152163913e-11
232,105,1,2194.7,191140.0,0.0157443,7.302929499223686e-10,0.000354184,1.642868074003317e-11
232,90,2,2194.7,191140.0,0.00695745,5.38682104224552e-10,0.00025798,1.99741585275999e-11
232,45,3,2194.7,191140.0,0.0144319,6.910707779960917e-10,0.000339585,1.6261009994928096e-11
232,30,4,2194.7,191140.0,0.0151189,6.981809173468751e-10,0.000349404,1.6135248281599027e-11
232,15,5,2194.7,191140.0,0.014600899999999998,6.646910105223325e-10,0.000350912,1.5974909210008476e-11
232,0,6,2194.7,191140.0,0.0144446,6.566788958417105e-10,0.000337861,1.5359801477920896e-11
232,-15,7,2194.7,191140.0,0.014657900000000001,6.718291197136271e-10,0.00035032199999999997,1.6056633001747673e-11
232,-30,8,2194.7,191140.0,0.014972999999999998,6.703293818669499e-10,0.00034641800000000003,1.550886020220297e-11
232,-45,9,2194.7,191140.0,0.015432099999999999,7.203647807056117e-10,0.000342644,1.5994496531262347e-11
232,-90,10,2194.7,191140.0,0.00819923,6.571866505975673e-10,0.00031237400000000003,2.5037475810992557e-11
232,-105,11,2194.7,191140.0,0.0134665,6.489875236718779e-10,0.000330549,1.5930061780137048e-11
232,-120,12,2194.7,191140.0,0.017062599999999997,7.312735488933023e-10,0.000365718,1.5674041456411145e-11
233,120,0,2189.6,202889.0,0.011319200000000001,4.853293982191665e-10,0.00029135,1.249211253190633e-11
233,105,1,2189.6,202889.0,0.0104706,4.856745210302874e-10,0.000286417,1.3285336016076615e-11
233,90,2,2189.6,202889.0,0.00425922,3.29771050019087e-10,0.000212885,1.6482668184154218e-11
233,45,3,2189.6,202889.0,0.00904914,4.333175964353657e-10,0.000272654,1.3056022554462434e-11
233,30,4,2189.6,202889.0,0.00903799,4.1736846921217037e-10,0.000285216,1.3171088407358094e-11
233,15,5,2189.6,202889.0,0.00896156,4.0796583582221054e-10,0.000286937,1.306251289209888e-11
233,0,6,2189.6,202889.0,0.00919322,4.179412070136889e-10,0.00028356,1.2891175089990407e-11
233,-15,7,2189.6,202889.0,0.00961654,4.40763793100709e-10,0.000284852,1.3055885795964366e-11
233,-30,8,2189.6,202889.0,0.00988136,4.4238068127995757e-10,0.000284622,1.274230209882689e-11
233,-45,9,2189.6,202889.0,0.00927251,4.328373735746005e-10,0.0002755,1.2860239182249729e-11
233,-90,10,2189.6,202889.0,0.00470543,3.771507545612589e-10,0.000245482,1.967593217436174e-11
233,-105,11,2189.6,202889.0,0.00869726,4.191447837322598e-10,0.000289876,1.3969918494925132e-11
233,-120,12,2189.6,202889.0,0.011606100000000001,4.974173886635424e-10,0.000307093,1.3161475270491656e-11
234,120,0,2185.0,187032.0,0.00669832,2.872015349741507e-10,0.000246274,1.0559404570731766e-11
234,105,1,2185.0,187032.0,0.00675793,3.134638335822407e-10,0.00026573,1.2325777937594622e-11
234,90,2,2185.0,187032.0,0.00312234,2.4174786470682333e-10,0.000204638,1.5844142386119034e-11
234,45,3,2185.0,187032.0,0.00616198,2.950660905768719e-10,0.000257485,1.232965578145107e-11
234,30,4,2185.0,187032.0,0.00586861,2.710085729352694e-10,0.000248463,1.1473858896266039e-11
234,15,5,2185.0,187032.0,0.00587473,2.6744106323896897e-10,0.00026338,1.1990104606659312e-11
234,0,6,2185.0,187032.0,0.00597756,2.717512081073602e-10,0.00024901700000000003,1.1320784833489002e-11
234,-15,7,2185.0,187032.0,0.00589363,2.7012820764351124e-10,0.0002522,1.155931640902017e-11
234,-30,8,2185.0,187032.0,0.00601936,2.6948199212146154e-10,0.000251132,1.12429812547259e-11
234,-45,9,2185.0,187032.0,0.00637004,2.9735113611796035e-10,0.000246918,1.1526041881679632e-11
234,-90,10,2185.0,187032.0,0.00291816,2.3389706061517936e-10,0.000211682,1.6966786463094006e-11
234,-105,11,2185.0,187032.0,0.00561806,2.707497009052115e-10,0.000258932,1.2478642370282309e-11
234,-120,12,2185.0,187032.0,0.00733996,3.1457800088702103e-10,0.000270557,1.1595605450981986e-11
235,120,0,2179.1,286720.0,0.00439362,1.8838371533356545e-10,0.00018041099999999998,7.735419646451871e-12
235,105,1,2179.1,286720.0,0.00438744,2.0350961936747886e-10,0.000188323,8.735285735677689e-12
235,90,2,2179.1,286720.0,0.00167884,1.2998455811487642e-10,0.000149201,1.1551920406529316e-11
235,45,3,2179.1,286720.0,0.00363427,1.7402682920113475e-10,0.000170806,8.179036392048202e-12
235,30,4,2179.1,286720.0,0.003646,1.6836989626538348e-10,0.00018056599999999998,8.338419826948775e-12
235,15,5,2179.1,286720.0,0.00403582,1.8372656987488714e-10,0.000191751,8.729267782031777e-12
235,0,6,2179.1,286720.0,0.00377453,1.7159728844837598e-10,0.00018021,8.19268818933267e-12
235,-15,7,2179.1,286720.0,0.00379805,1.7407954673782336e-10,0.00018455099999999998,8.458697076134342e-12
235,-30,8,2179.1,286720.0,0.00404207,1.8096028080965353e-10,0.000175003,7.834746063905819e-12
235,-45,9,2179.1,286720.0,0.00392008,1.829878998677079e-10,0.00017587900000000001,8.209967358021418e-12
235,-90,10,2179.1,286720.0,0.00165421,1.3258863689456227e-10,0.00016175600000000001,1.296510572993563e-11
235,-105,11,2179.1,286720.0,0.00338912,1.633309765883366e-10,0.000188975,9.107222907651813e-12
235,-120,12,2179.1,286720.0,0.00438205,1.8780709006411077e-10,0.000189815,8.135142867041494e-12
236,120,0,2174.9,265157.0,0.00597404,2.561468335339272e-10,0.000240746,1.0322382439012602e-11
236,105,1,2174.9,265157.0,0.0055457,2.5723503822872275e-10,0.00022548,1.0458798063330582e-11
236,90,2,2174.9,265157.0,0.00235034,1.8197559405286902e-10,0.00018034599999999998,1.3963328916266887e-11
236,45,3,2174.9,265157.0,0.0049598,2.3749976404389e-10,0.00021716599999999997,1.0398982571546313e-11
236,30,4,2174.9,265157.0,0.00525861,2.428391717498926e-10,0.00023575900000000002,1.0887196482070913e-11
236,15,5,2174.9,265157.0,0.00452862,2.0616078488803055e-10,0.00022699799999999998,1.0333851338379718e-11
236,0,6,2174.9,265157.0,0.00516902,2.349934471140578e-10,0.00022783900000000003,1.0357992810439853e-11
236,-15,7,2174.9,265157.0,0.00549615,2.5191013830862887e-10,0.000241928,1.1088510310077047e-11
236,-30,8,2174.9,265157.0,0.00531284,2.3785164984692487e-10,0.00022588,1.011246916290033e-11
236,-45,9,2174.9,265157.0,0.0053256,2.485970591251875e-10,0.000219646,1.0252994901722047e-11
236,-90,10,2174.9,265157.0,0.00204614,1.640027043092713e-10,0.000210541,1.687533275727872e-11
236,-105,11,2174.9,265157.0,0.00448534,2.1616082125470024e-10,0.000236042,1.1375510567894954e-11
236,-120,12,2174.9,265157.0,0.00581319,2.491432772081076e-10,0.000231738,9.931890196888876e-12
237,120,0,2169.0,275484.0,0.00906612,3.887248713498082e-10,0.00023276099999999998,9.980012373568041e-12
237,105,1,2169.0,275484.0,0.0086132,3.9951977771455987e-10,0.00023130400000000002,1.0728941933832788e-11
237,90,2,2169.0,275484.0,0.00362096,2.8035362842894073e-10,0.000176506,1.3666016067418204e-11
237,45,3,2169.0,275484.0,0.00807382,3.8661444915779664e-10,0.000220233,1.0545845706415183e-11
237,30,4,2169.0,275484.0,0.00763457,3.525594511603974e-10,0.000227969,1.052745937512979e-11
237,15,5,2169.0,275484.0,0.00799735,3.6407116362695286e-10,0.000229705,1.0457084739436087e-11
237,0,6,2169.0,275484.0,0.00815856,3.709036022083233e-10,0.00022382,1.0175281452396858e-11
237,-15,7,2169.0,275484.0,0.00802927,3.6801297566793565e-10,0.00023187400000000002,1.0627696007236886e-11
237,-30,8,2169.0,275484.0,0.00831839,3.7240774907020755e-10,0.00022197,9.937421551660112e-12
237,-45,9,2169.0,275484.0,0.00794356,3.7080247389673924e-10,0.000217236,1.0140496983648647e-11
237,-90,10,2169.0,275484.0,0.00387578,3.10652448663233e-10,0.000187543,1.5031991542256966e-11
237,-105,11,2169.0,275484.0,0.00715278,3.4471206175099207e-10,0.000233539,1.1254884141447793e-11
237,-120,12,2169.0,275484.0,0.00915956,3.925629123053425e-10,0.000237223,1.0166967817865736e-11
238,120,0,2164.6,233086.0,0.0122078,5.234295911000724e-10,0.000276161,1.1840859066153368e-11
238,105,1,2164.6,233086.0,0.0107301,4.97711322952561e-10,0.00026812,1.243663711522173e-11
238,90,2,2164.6,233086.0,0.00466102,3.6088050383872277e-10,0.00021015200000000002,1.6271065055012694e-11
238,45,3,2164.6,233086.0,0.0103361,4.949436088418992e-10,0.000262335,1.2561897778227726e-11
238,30,4,2164.6,233086.0,0.0102193,4.719205926782319e-10,0.000269101,1.2426908243255885e-11
238,15,5,2164.6,233086.0,0.010085,4.5910929059973854e-10,0.00026864099999999996,1.2229606240555712e-11
238,0,6,2164.6,233086.0,0.010401700000000002,4.728809984960969e-10,0.000266085,1.2096728466004012e-11
238,-15,7,2164.6,233086.0,0.0103529,4.745140636437149e-10,0.000266179,1.2200028875640679e-11
238,-30,8,2164.6,233086.0,0.011101399999999999,4.970009082921096e-10,0.000270299,1.210107270348325e-11
238,-45,9,2164.6,233086.0,0.010682700000000002,4.986645267231188e-10,0.00026238,1.22478023834435e-11
238,-90,10,2164.6,233086.0,0.00485736,3.893282843811674e-10,0.000216244,1.733244098187517e-11
238,-105,11,2164.6,233086.0,0.00986941,4.756339030930434e-10,0.000273273,1.3169774444464789e-11
238,-120,12,2164.6,233086.0,0.0114573,4.910400778155283e-10,0.00027769599999999997,1.190157065356244e-11
239,120,0,2159.9,293599.0,0.0014964,6.416062190748115e-11,0.00013280399999999998,5.6941908793110974e-12
239,105,1,2159.9,293599.0,0.00176616,8.192261303677462e-11,0.000137661,6.385349477541916e-12
239,45,3,2159.9,293599.0,0.00170077,8.14412826511002e-11,0.00014788,7.081226079037552e-12
239,30,4,2159.9,293599.0,0.0013781,6.363975700584887e-11,0.000132703,6.1281377795132155e-12
239,15,5,2159.9,293599.0,0.00138782,6.317908335945753e-11,0.000139958,6.371444530863482e-12
239,0,6,2159.9,293599.0,0.00155509,7.069733908412041e-11,0.000137202,6.237462987363747e-12
239,-15,7,2159.9,293599.0,0.00156561,7.17580545722683e-11,0.000157093,7.200189106432218e-12
239,-30,8,2159.9,293599.0,0.00157996,7.073356108825928e-11,0.00013382700000000002,5.9913290714692e-12
239,-45,9,2159.9,293599.0,0.00160762,7.504311330006646e-11,0.000129498,6.0449192509000925e-12
239,-90,10,2159.9,293599.0,0.00024108900000000002,1.9323823384136916e-11,0.000115955,9.294052986687885e-12
239,-105,11,2159.9,293599.0,0.00146295,7.050356794681422e-11,0.000139253,6.710983524589166e-12
239,-120,12,2159.9,293599.0,0.00178112,7.633572511837814e-11,0.000144436,6.19027734975637e-12
240,120,0,2799.2,172880.0,0.269219,1.1543209348643522e-08,0.00129394,5.5479814963222505e-11
240,105,1,2799.2,172880.0,0.24765399999999999,1.1487330031825756e-08,0.00125382,5.815793058260224e-11
240,90,2,2799.2,172880.0,0.117727,9.115038999064864e-09,0.0008857260000000001,6.857753134358071e-11
240,45,3,2799.2,172880.0,0.243477,1.1658883432822735e-08,0.00123584,5.917813387555969e-11
240,30,4,2799.2,172880.0,0.243585,1.1248596045475434e-08,0.0012397,5.7248535491002725e-11
240,15,5,2799.2,172880.0,0.249284,1.134839865125089e-08,0.00125492,5.712894704605096e-11
240,0,6,2799.2,172880.0,0.24270799999999998,1.103396573473477e-08,0.00123643,5.621045146183114e-11
240,-15,7,2799.2,172880.0,0.239155,1.0961412830290319e-08,0.00123786,5.673598497252063e-11
240,-30,8,2799.2,172880.0,0.2466,1.1040087194843376e-08,0.00124423,5.5703194202919606e-11
240,-45,9,2799.2,172880.0,0.248229,1.1587238881926201e-08,0.00124095,5.7927091880990206e-11
240,-90,10,2799.2,172880.0,0.11498199999999999,9.216064857188965e-09,0.000901288,7.224025206559399e-11
240,-105,11,2799.2,172880.0,0.23093200000000003,1.1129245670114294e-08,0.00123692,5.961056308470792e-11
240,-120,12,2799.2,172880.0,0.26912600000000003,1.1534275263996047e-08,0.0013005999999999998,5.574146833956308e-11
241,120,0,2795.9,107410.0,0.26703699999999997,1.1449652494191422e-08,0.00163101,6.993224802012886e-11
241,105,1,2795.9,107410.0,0.24335500000000002,1.1287922665876414e-08,0.00157754,7.317355107693155e-11
241,90,2,2795.9,107410.0,0.119236,9.23187365763587e-09,0.00112782,8.732171280951129e-11
241,45,3,2795.9,107410.0,0.237715,1.1382970363662507e-08,0.00154371,7.392047275135961e-11
241,30,4,2795.9,107410.0,0.241312,1.1143630391550254e-08,0.001564,7.222449746545797e-11
241,15,5,2795.9,107410.0,0.241472,1.0992765356440265e-08,0.00156854,7.140617617028399e-11
241,0,6,2795.9,107410.0,0.23765799999999998,1.0804383162423967e-08,0.00155021,7.047548503404581e-11
241,-15,7,2795.9,107410.0,0.23545700000000003,1.0791918967956628e-08,0.00155211,7.113929655671806e-11
241,-30,8,2795.9,107410.0,0.24207199999999998,1.0837372211800996e-08,0.00156373,7.000695680937726e-11
241,-45,9,2795.9,107410.0,0.242536,1.1321491725249077e-08,0.00155957,7.280015688370676e-11
241,-90,10,2795.9,107410.0,0.11388800000000002,9.128378306652667e-09,0.00113794,9.120843996094704e-11
241,-105,11,2795.9,107410.0,0.22717199999999999,1.0948040970377443e-08,0.00155288,7.483754099131814e-11
241,-120,12,2795.9,107410.0,0.266417,1.1418172205613857e-08,0.00164182,7.036556785273065e-11
242,120,0,2791.8,155432.0,0.266515,1.1427270881898116e-08,0.00135696,5.818190156614249e-11
242,105,1,2791.8,155432.0,0.24164699999999997,1.1208697780777209e-08,0.00130844,6.069145706042339e-11
242,90,2,2791.8,155432.0,0.114273,8.847612285543157e-09,0.0009207289999999999,7.128764635614594e-11
242,45,3,2791.8,155432.0,0.24033200000000002,1.1508285272026326e-08,0.001295,6.201100738675703e-11
242,30,4,2791.8,155432.0,0.2406,1.1110750697051911e-08,0.00129971,6.001975805679691e-11
242,15,5,2791.8,155432.0,0.24059,1.0952613210251969e-08,0.00130327,5.933003125036404e-11
242,0,6,2791.8,155432.0,0.235749,1.0717596403900932e-08,0.00128764,5.853855513074922e-11
242,-15,7,2791.8,155432.0,0.231215,1.0597491449292619e-08,0.00128416,5.885809579622259e-11
242,-30,8,2791.8,155432.0,0.238157,1.0662100754510599e-08,0.00129097,5.7795707079995745e-11
242,-45,9,2791.8,155432.0,0.24308200000000002,1.13469788054433e-08,0.00129718,6.055188770392271e-11
242,-90,10,2791.8,155432.0,0.114561,9.182320764158086e-09,0.000954309,7.649000398148531e-11
242,-105,11,2791.8,155432.0,0.22608000000000003,1.0895414499070893e-08,0.00128938,6.213875418795128e-11
242,-120,12,2791.8,155432.0,0.260637,1.117045139444772e-08,0.00135201,5.7944812094243196e-11
243,120,0,2787.8,169204.0,0.267277,1.1459942890648116e-08,0.00130359,5.5893574654085375e-11
243,105,1,2787.8,169204.0,0.243864,1.1311532423789465e-08,0.00126134,5.850674272308583e-11
243,90,2,2787.8,169204.0,0.117505,9.0978505999908e-09,0.0008912519999999999,6.9005383115127e-11
243,45,3,2787.8,169204.0,0.240479,1.1515324359351309e-08,0.0012407,5.941085472181425e-11
243,30,4,2787.8,169204.0,0.238389,1.1008648162591471e-08,0.00124056,5.728824972873947e-11
243,15,5,2787.8,169204.0,0.23989000000000002,1.0920746427562845e-08,0.0012455,5.67001111990059e-11
243,0,6,2787.8,169204.0,0.232658,1.0577073684888518e-08,0.00122747,5.5803112878087625e-11
243,-15,7,2787.8,169204.0,0.23008499999999998,1.0545699111694708e-08,0.00122659,5.621943661435388e-11
243,-30,8,2787.8,169204.0,0.23401799999999998,1.0476800994172168e-08,0.00122948,5.5042848354890643e-11
243,-45,9,2787.8,169204.0,0.241377,1.1267390029378924e-08,0.00124222,5.798637501624051e-11
243,-90,10,2787.8,169204.0,0.112625,9.02714602756003e-09,0.000907128,7.270834114706747e-11
243,-105,11,2787.8,169204.0,0.22733699999999998,1.0955992772360575e-08,0.00124746,6.011851455684259e-11
243,-120,12,2787.8,169204.0,0.265178,1.13650708068189e-08,0.00130621,5.598190324451845e-11
244,120,0,2783.8,245816.0,0.273898,1.1743829202897135e-08,0.0010955,4.697137215961347e-11
244,105,1,2783.8,245816.0,0.24941300000000002,1.1568920531175584e-08,0.00105677,4.901784650250957e-11
244,90,2,2783.8,245816.0,0.119163,9.226221616498904e-09,0.000746791,5.78204582563953e-11
244,45,3,2783.8,245816.0,0.24217199999999997,1.1596393575958088e-08,0.0010335999999999998,4.9493882034712014e-11
244,30,4,2783.8,245816.0,0.241612,1.1157484195411913e-08,0.00103582,4.7833490386618075e-11
244,15,5,2783.8,245816.0,0.241308,1.0985299424495956e-08,0.00103613,4.7168756496688854e-11
244,0,6,2783.8,245816.0,0.23544,1.0703548678189242e-08,0.001024,4.655298099926004e-11
244,-15,7,2783.8,245816.0,0.23519600000000002,1.0779956312989324e-08,0.00102893,4.71599025881567e-11
244,-30,8,2783.8,245816.0,0.241275,1.0801691151402413e-08,0.0010343,4.630479394009125e-11
244,-45,9,2783.8,245816.0,0.247982,1.1575709012314528e-08,0.00104018,4.8555221751697e-11
244,-90,10,2783.8,245816.0,0.114936,9.212377854149962e-09,0.000746467,5.983100211990813e-11
244,-105,11,2783.8,245816.0,0.23274699999999998,1.1216715491928753e-08,0.00104034,5.013683439474262e-11
244,-120,12,2783.8,245816.0,0.268584,1.1511046080665242e-08,0.00109164,4.678580385837356e-11
245,120,0,2779.7,162037.0,0.2831,1.2138380153707508e-08,0.00137075,5.877317059588331e-11
245,105,1,2779.7,162037.0,0.25808400000000004,1.1971121338374182e-08,0.00132344,6.138722595766465e-11
245,90,2,2779.7,162037.0,0.1235,9.562014800211597e-09,0.000932193,7.217524909031294e-11
245,45,3,2779.7,162037.0,0.248023,1.1876568405471534e-08,0.00128864,6.170645911881898e-11
245,30,4,2779.7,162037.0,0.246977,1.1405236387804614e-08,0.00129037,5.958844296323722e-11
245,15,5,2779.7,162037.0,0.246901,1.1239915018182058e-08,0.00128943,5.869997943262479e-11
245,0,6,2779.7,162037.0,0.239204,1.0874667252877929e-08,0.00127005,5.773888038877951e-11
245,-15,7,2779.7,162037.0,0.238474,1.0930199925950338e-08,0.00127257,5.832688058139094e-11
245,-30,8,2779.7,162037.0,0.24751700000000001,1.1081140560446262e-08,0.00128646,5.7593797942734015e-11
245,-45,9,2779.7,162037.0,0.252973,1.1808687065884795e-08,0.00129429,6.041698356150273e-11
245,-90,10,2779.7,162037.0,0.11936600000000001,9.56745227725399e-09,0.000946997,7.590393080276373e-11
245,-105,11,2779.7,162037.0,0.23674699999999999,1.1409486449095612e-08,0.00130914,6.309104271635557e-11
245,-120,12,2779.7,162037.0,0.279402,1.1974686865301096e-08,0.00137044,5.873469004403417e-11
246,120,0,2775.9,210028.0,0.292804,1.2554455183773129e-08,0.00122286,5.243214254596525e-11
246,105,1,2775.9,210028.0,0.26529200000000003,1.2305461485795178e-08,0.00117829,5.465450226202675e-11
246,90,2,2775.9,210028.0,0.128479,9.947514975841181e-09,0.0008369139999999999,6.479825145347602e-11
246,45,3,2775.9,210028.0,0.255222,1.2221292144604558e-08,0.00114771,5.495803342691499e-11
246,30,4,2775.9,210028.0,0.255894,1.1817017617919377e-08,0.00115209,5.3202762969935726e-11
246,15,5,2775.9,210028.0,0.251264,1.143853612228584e-08,0.00114401,5.207988294883559e-11
246,0,6,2775.9,210028.0,0.24881199999999998,1.1311465144910048e-08,0.00113653,5.166880810067287e-11
246,-15,7,2775.9,210028.0,0.24659099999999998,1.1302233912040808e-08,0.00113943,5.222455153025317e-11
246,-30,8,2775.9,210028.0,0.255573,1.1441801316495156e-08,0.00114935,5.145549155471708e-11
246,-45,9,2775.9,210028.0,0.26445599999999997,1.2344709303742412e-08,0.00116096,5.419318795290252e-11
246,-90,10,2775.9,210028.0,0.125651,1.007120910551783e-08,0.0008539110000000001,6.84428793921404e-11
246,-105,11,2775.9,210028.0,0.24884,1.199228124535032e-08,0.00116355,5.6074661802874804e-11
246,-120,12,2775.9,210028.0,0.290081,1.2432370350152853e-08,0.00122384,5.245166739404189e-11
247,120,0,2771.9,274321.0,0.309504,1.3270495270551354e-08,0.00109959,4.7146737665896275e-11
247,105,1,2771.9,274321.0,0.279144,1.2947980870100905e-08,0.00105799,4.907443570615186e-11
247,90,2,2771.9,274321.0,0.13541,1.0484149182968845e-08,0.000749149,5.8003026927641435e-11
247,45,3,2771.9,274321.0,0.272961,1.3070723233433659e-08,0.00103748,4.967967563213334e-11
247,30,4,2771.9,274321.0,0.26716799999999996,1.2337643567040585e-08,0.00103114,4.761737104637618e-11
247,15,5,2771.9,274321.0,0.26583,1.2101638346071246e-08,0.00103076,4.6924292749488004e-11
247,0,6,2771.9,274321.0,0.259038,1.1776358488365548e-08,0.00101464,4.612745765731368e-11
247,-15,7,2771.9,274321.0,0.25864000000000004,1.1854486899401175e-08,0.00102037,4.676756417237077e-11
247,-30,8,2771.9,274321.0,0.265255,1.1875256808062367e-08,0.00102621,4.594261103090114e-11
247,-45,9,2771.9,274321.0,0.276879,1.2924610397612063e-08,0.00103986,4.85402842687993e-11
247,-90,10,2771.9,274321.0,0.131652,1.0552202697627817e-08,0.0007622530000000001,6.109628538020613e-11
247,-105,11,2771.9,274321.0,0.26466999999999996,1.2755172308338165e-08,0.00104833,5.052189438168343e-11
247,-120,12,2771.9,274321.0,0.30393000000000003,1.3025914556699533e-08,0.00109753,4.703823907944078e-11
248,120,0,2769.9,269536.0,0.3134,1.3437542706365005e-08,0.00111627,4.786192021963645e-11
248,105,1,2769.9,269536.0,0.286441,1.3286449246312201e-08,0.00107953,5.007355984259031e-11
248,90,2,2769.9,269536.0,0.13888,1.0752814700027422e-08,0.000765563,5.927388450602745e-11
248,45,3,2769.9,269536.0,0.277995,1.331177606060349e-08,0.00105585,5.0559322123017306e-11
248,30,4,2769.9,269536.0,0.272412,1.2579808058542415e-08,0.00105061,4.8516482916997954e-11
248,15,5,2769.9,269536.0,0.269351,1.226192826299754e-08,0.00103517,4.712505348042948e-11
248,0,6,2769.9,269536.0,0.26321700000000003,1.1966343749689679e-08,0.00103097,4.686985041094446e-11
248,-15,7,2769.9,269536.0,0.262422,1.20278308116094e-08,0.00103516,4.744544795385138e-11
248,-30,8,2769.9,269536.0,0.273327,1.2236633871471837e-08,0.00104833,4.6932905956894394e-11
248,-45,9,2769.9,269536.0,0.28163299999999997,1.314652537791121e-08,0.00105732,4.935531067940576e-11
248,-90,10,2769.9,269536.0,0.134458,1.0777109883007027e-08,0.000778774,6.24204805368882e-11
248,-105,11,2769.9,269536.0,0.269896,1.3007027563876671e-08,0.0010709,5.160960450749743e-11
248,-120,12,2769.9,269536.0,0.312087,1.3375509480000944e-08,0.00112141,4.806169461069464e-11
249,120,0,2767.7,293466.0,0.324934,1.3932082009412912e-08,0.00108963,4.671968621294352e-11
249,105,1,2767.7,293466.0,0.295401,1.370205520093098e-08,0.00105095,4.874788817037996e-11
249,90,2,2767.7,293466.0,0.144529,1.1190189773763416e-08,0.000747266,5.785723523639611e-11
249,45,3,2767.7,293466.0,0.285746,1.3682932290916042e-08,0.00102694,4.9174968282437274e-11
249,30,4,2767.7,293466.0,0.278907,1.2879742912147372e-08,0.00101695,4.696208612371962e-11
249,15,5,2767.7,293466.0,0.276863,1.2603904365227113e-08,0.00101609,4.6256456032274507e-11
249,0,6,2767.7,293466.0,0.270268,1.2286895574910169e-08,0.00100232,4.556736710466633e-11
249,-15,7,2767.7,293466.0,0.26839,1.2301367688409688e-08,0.00100449,4.603972141037537e-11
249,-30,8,2767.7,293466.0,0.27801,1.2446288082069774e-08,0.00101412,4.540135128156758e-11
249,-45,9,2767.7,293466.0,0.29053,1.3561834082101685e-08,0.00102962,4.8062284816072475e-11
249,-90,10,2767.7,293466.0,0.13734000000000002,1.1008108638624591e-08,0.0007563180000000001,6.062058183593472e-11
249,-105,11,2767.7,293466.0,0.277198,1.3358930946184771e-08,0.001036,4.9927677906216575e-11
249,-120,12,2767.7,293466.0,0.32014000000000004,1.3720647143032238e-08,0.00108789,4.662508533901837e-11
250,120,0,2765.9,275774.0,0.33000300000000005,1.414942375790865e-08,0.00113172,4.852436449153606e-11
250,105,1,2765.9,275774.0,0.299954,1.3913244253540275e-08,0.00109219,5.066078879186193e-11
250,90,2,2765.9,275774.0,0.147284,1.1403496257768137e-08,0.00078136,6.049697072302294e-11
250,45,3,2765.9,275774.0,0.288821,1.3830178505367222e-08,0.00106446,5.097161152348061e-11
250,30,4,2765.9,275774.0,0.28514,1.3167578777046475e-08,0.0010620999999999998,4.9047083604899557e-11
250,15,5,2765.9,275774.0,0.280663,1.2776895471253785e-08,0.0010549000000000001,4.802324151251009e-11
250,0,6,2765.9,275774.0,0.27515100000000003,1.2508886010671291e-08,0.00104347,4.7438124104783074e-11
250,-15,7,2765.9,275774.0,0.274406,1.2577104593709708e-08,0.00104849,4.8056414201798405e-11
250,-30,8,2765.9,275774.0,0.28534899999999996,1.277484931452296e-08,0.0010590999999999999,4.7415070348980605e-11
250,-45,9,2765.9,275774.0,0.295013,1.3771098881571834e-08,0.00105891,4.9429531297553764e-11
250,-90,10,2765.9,275774.0,0.14240899999999998,1.1414400343074771e-08,0.000791115,6.340963933046085e-11
250,-105,11,2765.9,275774.0,0.28327600000000003,1.3651846415599815e-08,0.00108231,5.215948366281589e-11
250,-120,12,2765.9,275774.0,0.326083,1.3975353852506346e-08,0.00113386,4.8595280094953873e-11
251,120,0,2763.8,282258.0,0.336509,1.4428379255188836e-08,0.00113005,4.8452760482858244e-11
251,105,1,2763.8,282258.0,0.306339,1.4209409880799303e-08,0.00109037,5.057636883232999e-11
251,90,2,2763.8,282258.0,0.147957,1.1455603431537711e-08,0.00077382,5.991318455627319e-11
251,45,3,2763.8,282258.0,0.294781,1.4115572794189673e-08,0.00106215,5.0860997294088014e-11
251,30,4,2763.8,282258.0,0.286581,1.323412321492865e-08,0.00105364,4.865640633600073e-11
251,15,5,2763.8,282258.0,0.28556,1.2999826378151842e-08,0.00105204,4.7893042943237375e-11
251,0,6,2763.8,282258.0,0.280106,1.2734149702908921e-08,0.00104108,4.7329470174521135e-11
251,-15,7,2763.8,282258.0,0.27918000000000004,1.2795915761579107e-08,0.00104541,4.791524570639879e-11
251,-30,8,2763.8,282258.0,0.28974099999999997,1.2971475685000463e-08,0.00105616,4.7283448871475175e-11
