2.118370 	 0 	 0.00017470 	 0.00001234 
2.119520 	 0 	 0.00017165 	 0.00001355 
2.120470 	 0 	 0.00017899 	 0.00001386 
2.121540 	 0 	 0.00012457 	 0.00000988 
2.122510 	 0 	 0.00013614 	 0.00001007 
2.122990 	 0 	 0.00019466 	 0.00001396 
2.123510 	 0 	 0.00025835 	 0.00001763 
2.123820 	 0 	 0.00021390 	 0.00001596 
2.124990 	 0 	 0.00013344 	 0.00001263 
2.126020 	 0 	 0.00011134 	 0.00001061 
2.126890 	 0 	 0.00009408 	 0.00001079 
2.130850 	 0 	 0.00009534 	 0.00001190 
2.135920 	 0 	 0.00007196 	 0.00001275 
2.137760 	 0 	 0.00004732 	 0.00001340 
2.141810 	 0 	 0.00000000 	 0.00000000 
2.145870 	 0 	 0.00002520 	 0.00000916 
2.149720 	 0 	 0.00002631 	 0.00001304 
2.159890 	 0 	 0.00004538 	 0.00000492 
2.164570 	 0 	 0.00035438 	 0.00001971 
2.168990 	 0 	 0.00025139 	 0.00001464 
2.173480 	 0 	 0.00010791 	 0.00001203 
2.174050 	 0 	 0.00011372 	 0.00000888 
2.174500 	 0 	 0.00017780 	 0.00001742 
2.174870 	 0 	 0.00017726 	 0.00001149 
2.175030 	 0 	 0.00029216 	 0.00002183 
2.175420 	 0 	 0.00017252 	 0.00001700 
2.176030 	 0 	 0.00012316 	 0.00000928 
2.176440 	 0 	 0.00011543 	 0.00001040 
2.176890 	 0 	 0.00012025 	 0.00001081 
2.178040 	 0 	 0.00010034 	 0.00000958 
2.179100 	 0 	 0.00009454 	 0.00001038 
2.184990 	 0 	 0.00019261 	 0.00001268 
2.189560 	 0 	 0.00031428 	 0.00001826 
2.194720 	 0 	 0.00047394 	 0.00002629 
2.197410 	 0 	 0.00053786 	 0.00003095 
2.198050 	 0 	 0.00061414 	 0.00003353 
2.198110 	 0 	 0.00055324 	 0.00003311 
2.198440 	 0 	 0.00058726 	 0.00003187 
2.198520 	 0 	 0.00064097 	 0.00003768 
2.198990 	 0 	 0.00080064 	 0.00004646 
2.199130 	 0 	 0.00055748 	 0.00003195 
2.199380 	 0 	 0.00074436 	 0.00004239 
2.199500 	 0 	 0.00068141 	 0.00003694 
2.199550 	 0 	 0.00058561 	 0.00003257 
2.199790 	 0 	 0.00063084 	 0.00003422 
2.200000 	 0 	 0.00053713 	 0.00003359 
2.201830 	 0 	 0.00062727 	 0.00003358 
2.203960 	 0 	 0.00062319 	 0.00003449 
2.204930 	 0 	 0.00053738 	 0.00003173 
