2.120055 0.000000 0.001971 0.000057
2.121159 0.000000 0.001598 0.000071
2.122163 0.000000 0.001435 0.000064
2.123166 0.000000 0.001273 0.000056
2.124170 0.000000 0.001308 0.000051
2.124672 0.000000 0.001717 0.000064
2.125174 0.000000 0.002515 0.000081
2.125475 0.000000 0.002188 0.000080
2.126680 0.000000 0.001120 0.000066
2.127683 0.000000 0.001044 0.000060
2.128587 0.000000 0.001003 0.000069
2.132501 0.000000 0.000866 0.000088
2.137621 0.000000 0.000492 0.000074
2.139528 0.000000 0.000353 0.000069
2.143543 0.000000 0.000779 0.000313
2.147658 0.000000 0.000712 0.000177
2.151472 0.000000 0.000606 0.000138
2.161711 0.000000 0.000473 0.000029
2.166429 0.000000 0.003561 0.000059
2.170845 0.000000 0.002732 0.000050
2.175362 0.000000 0.001069 0.000062
2.175964 0.000000 0.001040 0.000046
2.176366 0.000000 0.001742 0.000085
2.176767 0.000000 0.001747 0.000051
2.176868 0.000000 0.002709 0.000104
2.177269 0.000000 0.001565 0.000100
2.177871 0.000000 0.001248 0.000045
2.178273 0.000000 0.001183 0.000049
2.178775 0.000000 0.001065 0.000052
2.179879 0.000000 0.001090 0.000055
2.180983 0.000000 0.001310 0.000040
2.186905 0.000000 0.002117 0.000056
2.191523 0.000000 0.003285 0.000063
2.196642 0.000000 0.005143 0.000076
2.199352 0.000000 0.005846 0.000074
2.199954 0.000000 0.006113 0.000090
2.200055 0.000000 0.005814 0.000121
2.200356 0.000000 0.006461 0.000083
2.200456 0.000000 0.005893 0.000125
2.200958 0.000000 0.008521 0.000158
2.201058 0.000000 0.006132 0.000107
2.201360 0.000000 0.007295 0.000131
2.201460 0.000000 0.006648 0.000069
2.201761 0.000000 0.006980 0.000065
2.201962 0.000000 0.006258 0.000143
2.203769 0.000000 0.006970 0.000084
2.205977 0.000000 0.007009 0.000102
2.206880 0.000000 0.007087 0.000088
2.207382 0.000000 0.006914 0.000066
2.211698 0.000000 0.006532 0.000079
2.211899 0.000000 0.006619 0.000090
2.215713 0.000000 0.006479 0.000096
2.215814 0.000000 0.006459 0.000077
2.221937 0.000000 0.006770 0.000081
2.226654 0.000000 0.007307 0.000079
2.231472 0.000000 0.007715 0.000086
2.246730 0.000000 0.007049 0.000100
2.251648 0.000000 0.006345 0.000095
2.256566 0.000000 0.005780 0.000095
2.261786 0.000000 0.005092 0.000078
2.266403 0.000000 0.004674 0.000074
2.271322 0.000000 0.004228 0.000073
2.276943 0.000000 0.003925 0.000073
2.281661 0.000000 0.003924 0.000082
2.287282 0.000000 0.003900 0.000077
2.292300 0.000000 0.004090 0.000069
2.294007 0.000000 0.004261 0.000073
2.296215 0.000000 0.004849 0.000076
2.298022 0.000000 0.005331 0.000080
2.300130 0.000000 0.006553 0.000090
2.302137 0.000000 0.008697 0.000102
2.304346 0.000000 0.012141 0.000112
2.305851 0.000000 0.015422 0.000123
2.308260 0.000000 0.019758 0.000138
2.310067 0.000000 0.020307 0.000153
2.312175 0.000000 0.017332 0.000150
2.316290 0.000000 0.009661 0.000115
2.320406 0.000000 0.005898 0.000092
2.322112 0.000000 0.005195 0.000090
2.323317 0.000000 0.004859 0.000078
2.324220 0.000000 0.004501 0.000085
2.325324 0.000000 0.004328 0.000061
2.326529 0.000000 0.004100 0.000051
2.326930 0.000000 0.004026 0.000072
2.327533 0.000000 0.003975 0.000072
2.327934 0.000000 0.004003 0.000057
2.328235 0.000000 0.003955 0.000086
2.328436 0.000000 0.003956 0.000094
2.329038 0.000000 0.003871 0.000073
2.329440 0.000000 0.003722 0.000086
2.329942 0.000000 0.003705 0.000079
2.330443 0.000000 0.003687 0.000075
2.331046 0.000000 0.003639 0.000062
2.331447 0.000000 0.003532 0.000045
2.332250 0.000000 0.003585 0.000086
2.332351 0.000000 0.003494 0.000043
2.336366 0.000000 0.003512 0.000084
2.336466 0.000000 0.003402 0.000038
2.339879 0.000000 0.003534 0.000076
2.344195 0.000000 0.003672 0.000100
2.344295 0.000000 0.003829 0.000032
2.346002 0.000000 0.004123 0.000072
2.346403 0.000000 0.003980 0.000101
2.347708 0.000000 0.004474 0.000072
2.348411 0.000000 0.004361 0.000097
2.349214 0.000000 0.005126 0.000080
2.350519 0.000000 0.005167 0.000104
2.350619 0.000000 0.005808 0.000085
2.352024 0.000000 0.006860 0.000084
2.352225 0.000000 0.006047 0.000121
2.353028 0.000000 0.008254 0.000095
2.353731 0.000000 0.009478 0.000096
2.354433 0.000000 0.008727 0.000128
2.354534 0.000000 0.011176 0.000106
2.355337 0.000000 0.011517 0.000109
2.356140 0.000000 0.014258 0.000106
2.356441 0.000000 0.013089 0.000150
2.356642 0.000000 0.016093 0.000111
2.357244 0.000000 0.019224 0.000116
2.357746 0.000000 0.022169 0.000125
2.358248 0.000000 0.024772 0.000125
2.358549 0.000000 0.023779 0.000192
2.358950 0.000000 0.028170 0.000136
2.359452 0.000000 0.028857 0.000138
2.359954 0.000000 0.027933 0.000145
2.360255 0.000000 0.027151 0.000123
2.360857 0.000000 0.023723 0.000110
2.361359 0.000000 0.021492 0.000132
2.361761 0.000000 0.019553 0.000126
2.362463 0.000000 0.017852 0.000094
2.363066 0.000000 0.016667 0.000086
2.363568 0.000000 0.016648 0.000083
2.363768 0.000000 0.016680 0.000167
2.364070 0.000000 0.017138 0.000085
2.364571 0.000000 0.018379 0.000081
2.365073 0.000000 0.019899 0.000085
2.365475 0.000000 0.021825 0.000099
2.365977 0.000000 0.024478 0.000100
2.366378 0.000000 0.022988 0.000150
2.366579 0.000000 0.027779 0.000115
2.366980 0.000000 0.030914 0.000111
2.367482 0.000000 0.033724 0.000133
2.367984 0.000000 0.036589 0.000136
2.368586 0.000000 0.039303 0.000147
2.369088 0.000000 0.041278 0.000149
2.369490 0.000000 0.043485 0.000156
2.369992 0.000000 0.046244 0.000161
2.370494 0.000000 0.050015 0.000160
2.371096 0.000000 0.053544 0.000185
2.371899 0.000000 0.054544 0.000166
2.372200 0.000000 0.056368 0.000176
2.372501 0.000000 0.056945 0.000183
2.373204 0.000000 0.055914 0.000199
2.373505 0.000000 0.054088 0.000172
2.374107 0.000000 0.050911 0.000170
2.374609 0.000000 0.050276 0.000168
2.374910 0.000000 0.047961 0.000216
2.375111 0.000000 0.046675 0.000160
2.375613 0.000000 0.042652 0.000177
2.376717 0.000000 0.034590 0.000127
2.377620 0.000000 0.029294 0.000117
2.378524 0.000000 0.025122 0.000090
2.379628 0.000000 0.021180 0.000105
2.380531 0.000000 0.018563 0.000096
2.382539 0.000000 0.014990 0.000097
2.384546 0.000000 0.012837 0.000091
2.386654 0.000000 0.011978 0.000089
2.388662 0.000000 0.012363 0.000091
2.390569 0.000000 0.013606 0.000096
2.392476 0.000000 0.014569 0.000098
2.392777 0.000000 0.014977 0.000110
2.394484 0.000000 0.015110 0.000106
2.396591 0.000000 0.014141 0.000112
2.397495 0.000000 0.013327 0.000117
2.398699 0.000000 0.012752 0.000118
2.400707 0.000000 0.011371 0.000095
2.402514 0.000000 0.009904 0.000110
2.402815 0.000000 0.009932 0.000064
2.404421 0.000000 0.008778 0.000054
2.406228 0.000000 0.007969 0.000060
2.408436 0.000000 0.007071 0.000057
2.410544 0.000000 0.006622 0.000054
2.412652 0.000000 0.006189 0.000043
2.414458 0.000000 0.006053 0.000043
2.417269 0.000000 0.005872 0.000040
2.417670 0.000000 0.005745 0.000071
2.422288 0.000000 0.005709 0.000070
2.422489 0.000000 0.005825 0.000045
2.426403 0.000000 0.006097 0.000076
2.426604 0.000000 0.006129 0.000045
2.429314 0.000000 0.006711 0.000049
2.430719 0.000000 0.007032 0.000088
2.431422 0.000000 0.007580 0.000072
2.432727 0.000000 0.008394 0.000070
2.433731 0.000000 0.008462 0.000100
2.434734 0.000000 0.008943 0.000052
2.435537 0.000000 0.010288 0.000109
2.436642 0.000000 0.014284 0.000094
2.437746 0.000000 0.014977 0.000121
2.438047 0.000000 0.018826 0.000121
2.438850 0.000000 0.018934 0.000141
2.439854 0.000000 0.023020 0.000131
2.440356 0.000000 0.025199 0.000132
2.440857 0.000000 0.026643 0.000099
2.441660 0.000000 0.026435 0.000132
2.441761 0.000000 0.027085 0.000140
2.442062 0.000000 0.026483 0.000136
2.442463 0.000000 0.025338 0.000130
2.442664 0.000000 0.023095 0.000094
2.442965 0.000000 0.023978 0.000130
2.443768 0.000000 0.019371 0.000077
2.444672 0.000000 0.015862 0.000105
2.444872 0.000000 0.016327 0.000110
2.445776 0.000000 0.013609 0.000101
2.446679 0.000000 0.011046 0.000083
2.446880 0.000000 0.011434 0.000089
2.448687 0.000000 0.008901 0.000085
2.450594 0.000000 0.007399 0.000084
2.450795 0.000000 0.007427 0.000080
2.452802 0.000000 0.006595 0.000077
2.454709 0.000000 0.006119 0.000059
2.455111 0.000000 0.005994 0.000091
2.456817 0.000000 0.005792 0.000089
2.458825 0.000000 0.005648 0.000056
2.461033 0.000000 0.005648 0.000066
2.462739 0.000000 0.005605 0.000054
2.464847 0.000000 0.005634 0.000053
2.466754 0.000000 0.005709 0.000070
2.467758 0.000000 0.005833 0.000092
2.468762 0.000000 0.005899 0.000076
2.468862 0.000000 0.006134 0.000066
2.469264 0.000000 0.006029 0.000092
2.469866 0.000000 0.006203 0.000096
2.470368 0.000000 0.006417 0.000097
2.470770 0.000000 0.007010 0.000074
2.470970 0.000000 0.006617 0.000103
2.471372 0.000000 0.007071 0.000100
