,a0,a1,a2,a0_err,a1_err,a2_err,Chi2,Pval,Chi2NDF
2.1741,1.8679691922882168e-05,-3.205219030924732e-06,1.813149607061031e-06,3.2995526705881337e-06,8.642124457338144e-06,8.437897307274764e-06,1.7553276049416129,0.7806444701802663,0.4388319012354032
2.1745,7.430116814570028e-05,-1.2927620120753159e-05,-1.900847632796754e-05,8.945509116904647e-06,1.7801534843551806e-05,1.6136558367142703e-05,1.0281560648962964,0.9054969787900113,0.2570390162240741
2.1749,7.46628972683543e-05,-1.7332798713379021e-06,-1.5433747522744957e-07,4.566587114322525e-06,9.153193788011532e-06,9.58631133540404e-06,2.089931776254921,0.7192223073628612,0.5224829440637303
2.175,0.00017201606446641386,1.5180304127578346e-05,-1.9973343319156477e-05,9.985880069163781e-06,2.000338028088638e-05,2.1111101699414215e-05,1.3411847085507027,0.8543502097495859,0.3352961771376757
2.1754,6.884118314116055e-05,-6.016029107356219e-06,6.775163084361176e-06,9.158243971479234e-06,2.0694569968771743e-05,2.0378141946229754e-05,0.4180131839237148,0.9809757220034729,0.1045032959809287
2.176,3.3655789030741936e-05,9.475635819027856e-06,-7.7694382797016e-06,3.6334290186817847e-06,7.225720103896384e-06,8.035786361262542e-06,0.7546755151785195,0.944419068530717,0.18866887879462987
2.1764,3.0182607356951933e-05,-1.0891626713696877e-05,9.337675057975641e-06,4.667778577510349e-06,1.0994515302034389e-05,1.1715165154231256e-05,1.536775778939149,0.8201077418777742,0.38419394473478724
2.1769,2.5097068887546953e-05,-5.521239118389772e-06,4.253183795733151e-06,4.096436693066254e-06,7.115233155401644e-06,9.650599348664802e-06,1.0496582707623667,0.90217499139494,0.2624145676905917
2.178,1.5072132505677184e-05,4.150398454297447e-06,-2.2408855490739832e-07,3.6924830285006313e-06,6.758940553916084e-06,8.330543398343134e-06,0.33585641701668006,0.9531496295774811,0.11195213900556002
2.1791,2.1571203203800904e-05,1.997320424725742e-06,-4.5722396855891215e-06,3.1117631768996615e-06,5.909150352400661e-06,6.628456267806765e-06,0.2642748640412017,0.9920021015216084,0.06606871601030043
2.185,2.641675349119027e-05,-4.527692601284365e-06,2.7399994166617627e-06,3.2515090787899355e-06,5.848254809165913e-06,7.663742115870403e-06,4.017956201040689,0.4035811965571087,1.0044890502601722
2.1896,2.8908166452290057e-05,5.922533821445906e-06,-9.135962113665687e-06,3.7720236197901406e-06,6.188621339646809e-06,7.923936862323483e-06,0.4434132656013126,0.9787707100271114,0.11085331640032815
2.1947,9.540749181744512e-05,2.0713101655489598e-05,-2.1878702574246146e-05,4.880663755861163e-06,9.83189597895216e-06,1.092929443614527e-05,2.1253700405460054,0.7127129899337024,0.5313425101365014
2.1974,4.711660854080788e-05,1.1539796497720913e-05,-1.8245852528528335e-05,4.0661423093237885e-06,8.611324764249087e-06,9.056017060670259e-06,0.9960335830438856,0.9103968303696403,0.2490083957609714
2.198,4.399926910215358e-05,5.7667233863611834e-06,1.3066242141271823e-06,5.258081237843945e-06,1.0524891051190958e-05,1.1661192197596316e-05,1.5836725345178204,0.8117236529720077,0.3959181336294551
2.1981,5.637795964590332e-05,3.8370275637070175e-06,-1.335658785329111e-05,8.544717254931824e-06,1.8808180199128863e-05,1.61667392547234e-05,1.2789228968378805,0.864941291351609,0.31973072420947013
2.1984,4.869873517731075e-05,9.36732287292724e-06,-1.7079622287188105e-05,5.921505381082972e-06,1.1848830104342095e-05,1.0978431618598612e-05,0.6954827500786892,0.951884819685396,0.1738706875196723
2.1985,5.3405429124446346e-05,2.607553738691819e-07,2.912274104751363e-07,7.2946105285145374e-06,1.2444732459916714e-05,1.686519059258218e-05,1.0998406750076797,0.8942974839600011,0.2749601687519199
2.199,8.946895749617023e-05,1.2260120474121423e-05,-2.0059775217239528e-05,9.157449716571456e-06,1.7440919679828707e-05,1.8420282230256818e-05,2.2695771319746556,0.6863133641290661,0.5673942829936639
2.1991,4.5623953943889336e-05,1.8018920796621686e-05,-1.2872527527652137e-05,5.1339687468693195e-06,9.107422108051043e-06,1.1678773954473793e-05,0.7276491990002536,0.9478759487016265,0.1819122997500634
2.1994,7.008213307235049e-05,-8.389492200246025e-06,1.15186532475009e-06,6.513084284885726e-06,1.198268373713231e-05,1.495302776815442e-05,1.23380006023897,0.8725029221623688,0.3084500150597425
2.1995,4.883066377305201e-05,9.455970652828469e-06,-1.1944824046101415e-05,3.258864028915536e-06,6.434929303053518e-06,7.098658016945299e-06,0.6015527952929118,0.9628909798314479,0.15038819882322796
2.1998,5.367728472685794e-05,9.435714122308217e-06,-9.828920005570426e-06,3.280189372165316e-06,6.415091873877926e-06,7.011317509214494e-06,9.478239651259466,0.0501962996306235,2.3695599128148666
2.2,6.036384631086558e-05,1.9703151140275633e-05,2.332741932032979e-06,1.0329168364060162e-05,2.0529401444031808e-05,2.533972308109001e-05,0.1959699177410674,0.9955018326576038,0.04899247943526685
2.2018,5.140385393857189e-05,6.232521496923343e-06,-4.807824363853076e-06,4.970093415987414e-06,9.861497762914494e-06,1.0201039375876001e-05,1.9084882487726071,0.7525855185859367,0.4771220621931518
2.204,5.6178577643600436e-05,3.3009895640648447e-06,-3.4584086577807918e-06,5.5320896607969616e-06,1.0776967345561914e-05,1.2392410488992592e-05,1.9180735596478167,0.7508241070939038,0.47951838991195417
2.2049,6.361280399150049e-05,6.460920423741458e-06,-1.739702254146847e-06,5.064661833764553e-06,1.0104340550837098e-05,1.04940349052771e-05,2.6297151690141103,0.6215683380539294,0.6574287922535276
2.2054,5.602408204559624e-05,1.0430689340145194e-05,-1.0805837104558213e-05,3.7853872025463216e-06,7.5706268242062134e-06,7.458370106398227e-06,2.758200229679665,0.599069415664315,0.6895500574199163
2.2097,6.266631002370723e-05,2.4035102098832965e-05,-1.830393354095006e-05,4.900967356047932e-06,8.733011474996754e-06,9.750059563322498e-06,1.2794219514093876,0.8648571037048012,0.3198554878523469
2.2099,6.930545390151119e-05,5.6410894576228575e-06,-2.3112783709035837e-06,5.616153934133174e-06,1.1717969256169962e-05,1.2044538624437127e-05,1.3099268456069157,0.859689058287721,0.32748171140172894
2.2137,7.593421491995172e-05,8.012602294366552e-06,-3.529857812570203e-06,5.442387556102563e-06,1.203615194685514e-05,1.2678211020348725e-05,1.1927076527219076,0.8792977898012122,0.2981769131804769
2.2138,7.502123592483415e-05,1.1928782917804763e-05,-9.152280876594779e-06,4.532066377055193e-06,8.730078501779214e-06,9.236743966907869e-06,2.165581692001313,0.7053352207539236,0.5413954230003283
2.2199,8.891163001613028e-05,9.140845589380204e-06,-8.854336820041727e-06,4.566609777402992e-06,9.124953600556724e-06,9.905660829995506e-06,3.5571084976107996,0.46924816652695744,0.8892771244026999
2.2246,0.00010923037520156178,8.862866678201439e-06,-1.5747184211137348e-05,4.80891490281958e-06,9.62718383150895e-06,9.632275038806422e-06,2.7315879640902123,0.6036985502352471,0.6828969910225531
2.2294,0.00011331997632579443,1.7381633836324885e-05,-1.2673119744287178e-05,5.0575786167354465e-06,1.0408575894281093e-05,1.1186410761869892e-05,1.4852969624236023,0.829242695637219,0.3713242406059006
2.2446,0.0001178621812446175,4.955499049952617e-06,9.436548712313673e-06,7.270032886324274e-06,1.5097242374945741e-05,1.489178849043626e-05,3.0580353539588656,0.5481607368599014,0.7645088384897164
2.2495,0.00010547455049801527,5.495644480371523e-06,-7.5400829998289326e-06,6.319035689814847e-06,1.3401994159155266e-05,1.4103603714594231e-05,2.5310566393993623,0.6390833887876932,0.6327641598498406
2.2544,9.263540990647818e-05,1.4075357608499077e-05,-1.926389312061442e-05,6.354845785748216e-06,1.338781927846544e-05,1.454572291885027e-05,1.2912495411621059,0.8628584184927341,0.32281238529052647
2.2596,7.815911517004262e-05,1.8052020499123553e-05,-1.1372094789869827e-05,5.130022835816483e-06,9.477472357133552e-06,1.1034483651524903e-05,3.584974518169544,0.4650759424271428,0.896243629542386
2.2642,7.108073478236771e-05,9.926145813794388e-06,-1.2501518952434107e-05,5.197915316877563e-06,1.0497662786636995e-05,1.1310358859794091e-05,0.790074605460088,0.9397737280772769,0.197518651365022
2.2691,6.661628695240304e-05,8.836385986286622e-06,-1.456364543303436e-05,4.920370107789983e-06,1.0400348575486475e-05,1.1374549599948598e-05,1.5947170368398162,0.809741335582481,0.39867925920995406
2.2747,6.843763518872991e-05,2.9629842787786157e-06,-7.873085355699041e-06,5.297931183108715e-06,1.0075937219923913e-05,1.135048989787231e-05,1.5277792016943121,0.8217096010208949,0.38194480042357803
2.2794,7.167766426026047e-05,7.58726464007204e-06,-9.85988693734208e-06,5.456788732297768e-06,1.237202840094595e-05,1.2908815407220939e-05,0.8375209091968809,0.9333482555755898,0.20938022729922023
2.285,7.678467847036842e-05,5.8718277399465095e-06,3.129549495335115e-07,5.311962537436167e-06,1.1095396320971736e-05,1.2166449334923371e-05,1.3081369954006785,0.8599934650052183,0.32703424885016963
2.29,0.00010245961357262477,1.805933205402059e-05,-1.1184118128131077e-05,4.8434342025081955e-06,9.508278389427673e-06,1.030535925091489e-05,3.2075303417681127,0.523715526332859,0.8018825854420282
2.2917,0.00012481774869577502,1.5144707574534232e-05,-1.925842634503474e-05,5.737223730191896e-06,1.113896292189864e-05,1.1888076992980097e-05,2.8121084380564567,0.5897443937977757,0.7030271095141142
2.2939,0.00015472477233066236,3.4092889088611596e-05,-1.4396201781019752e-05,5.525062955270631e-06,1.0829436131749619e-05,1.2382156207871044e-05,3.2378993344768605,0.5188313916333724,0.8094748336192151
2.2957,0.00021297215846672351,2.2773254282137766e-05,-2.9847508195008374e-05,6.340569963857252e-06,1.2900239478026815e-05,1.3996892335360737e-05,3.1478080587677404,0.5334018464780023,0.7869520146919351
2.2978,0.0003001610277687159,4.472737266817591e-05,-3.1066906474867665e-05,7.178921791966977e-06,1.4369737622130298e-05,1.5638733337122413e-05,5.2356427368881215,0.2639622032214109,1.3089106842220304
2.2998,0.0004464001520112458,7.330282093216564e-05,-5.37479148710172e-05,7.996935690343799e-06,1.5650342147833212e-05,1.753467437681546e-05,7.060817282371745,0.13270900262716728,1.7652043205929362
2.302,0.0007189111773253126,0.0001278180223778198,-9.874882430826375e-05,9.187856814836781e-06,1.78485937815616e-05,2.003463120434369e-05,30.83094827864418,3.314347771808107e-06,7.707737069661045
2.3035,0.0009679081597482791,0.00017473137752306946,-0.0001555922442462185,1.0175949940444377e-05,1.9633080648296763e-05,2.200679268038599e-05,33.670385639910826,8.706557358102151e-07,8.417596409977707
2.3059,0.00134322396752224,0.0002437071992177221,-0.00015661426144371955,1.159822461264135e-05,2.2381974557161046e-05,2.529593036807862e-05,51.926723414626935,1.4289904176692552e-10,12.981680853656734
2.3077,0.0014179557644276436,0.0002535651448756467,-0.00020180711759804938,1.3098621427377168e-05,2.5553132634586752e-05,2.8639922276075902e-05,44.10282020715943,6.1078979327651035e-09,11.025705051789858
2.3098,0.001230702820001226,0.0001784256311535221,-0.00015570622446356864,1.2850307766900966e-05,2.5029698846441576e-05,2.81998337260774e-05,26.013044205231083,3.1453540142322056e-05,6.503261051307771
2.3139,0.0006578155930229877,0.00010634365419111985,-8.753826987083408e-05,1.0087937232753827e-05,1.9706961432427334e-05,2.218708611862214e-05,11.719728934256958,0.01956179631270617,2.9299322335642395
2.318,0.0003609688620993974,5.247876601925303e-05,-4.012205922649455e-05,8.12587200258631e-06,1.631723693897617e-05,1.790730308400208e-05,9.685812852386848,0.046066094470715684,2.421453213096712
2.3197,0.00031083477690447344,3.3267736960176686e-05,-3.8768908732874654e-05,7.940168548351808e-06,1.5684558248965376e-05,1.7244749319759883e-05,6.512750362469445,0.1639887781202631,1.6281875906173613
2.3209,0.0002757307461190849,4.201546801825692e-05,-3.576039874488701e-05,7.000312617512334e-06,1.407635817809398e-05,1.5065398880654427e-05,6.376967879865247,0.17270935958797382,1.5942419699663117
2.3218,0.00026101885174397083,3.871077256996174e-05,-2.642375339385975e-05,7.699362312126292e-06,1.5316498367380425e-05,1.6661168775878156e-05,8.123587499599038,0.08715450347973747,2.0308968748997596
2.3229,0.00024249889081432867,4.070573706187685e-05,-4.557560180137735e-05,5.334621329785126e-06,1.0529280032692846e-05,1.168793610391461e-05,6.679612885750993,0.15381930737774438,1.6699032214377483
2.3241,0.00023853491120536796,2.9837589666735178e-05,-2.929801862774597e-05,4.582376397922042e-06,9.21705039803906e-06,9.839391981254274e-06,4.216187652777674,0.3775379424025044,1.0540469131944186
2.3245,0.00023669059250337962,3.6137393828907253e-05,-2.872739479754154e-05,6.478466281265051e-06,1.3375079138917058e-05,1.4374497210671317e-05,2.310891815082451,0.6787867349416719,0.5777229537706128
2.3251,0.0002426744850820981,5.448556435654474e-05,-4.335894271935924e-05,6.399726169409525e-06,1.272005184343888e-05,1.3846265233669864e-05,4.492651486699319,0.34341971291394185,1.1231628716748296
2.3255,0.00026762966017431335,4.3751362009266715e-05,-4.5583234179645484e-05,5.2259917259853585e-06,1.0371896638117535e-05,1.140059805403863e-05,11.23111665528293,0.02408576852933217,2.8077791638207326
2.3258,0.0002901931967446237,4.009800423787269e-05,-3.9238654577555875e-05,8.167468588865997e-06,1.6436944398470708e-05,1.797802517088664e-05,6.359987778422315,0.17382884651347677,1.5899969446055788
2.326,0.0002889651644916228,3.1116401085491566e-05,-2.656262292909426e-05,9.014357616440057e-06,1.7849182823662047e-05,1.9193601916809216e-05,3.336504939754077,0.5031692333727247,0.8341262349385192
2.3266,0.0002800043096084441,3.604764540899628e-05,-4.095208065853478e-05,6.835862139548674e-06,1.3950771524636262e-05,1.4913378988028593e-05,3.600307425072583,0.46279115326226694,0.9000768562681457
2.327,0.0002475613468786268,4.9086414336589016e-05,-4.271836407128009e-05,7.765389171974243e-06,1.5146730585404455e-05,1.7313176624131836e-05,5.463811892532718,0.24292880416064183,1.3659529731331794
2.3275,0.00022059667003880402,3.4978254148153765e-05,-3.4346226697496807e-05,7.3247938749857e-06,1.4741042363575077e-05,1.5847082121147572e-05,3.8237501108872625,0.43038383332632557,0.9559375277218156
2.328,0.0001998009345203895,3.8988529295552564e-05,-2.766226840822633e-05,6.478487613312043e-06,1.310328669119929e-05,1.4406029206381839e-05,4.867642760986852,0.3011497485767263,1.216910690246713
2.3286,0.00018687063707428835,2.2619395816940972e-05,-3.050359265944561e-05,5.463993137862091e-06,1.0987036261135557e-05,1.1775899272999541e-05,6.509026196618985,0.1642225476286862,1.6272565491547462
2.329,0.00017917417683143406,2.0359830634651216e-05,-2.3734139037597543e-05,4.1409742506897815e-06,8.402546305670137e-06,8.88778317529349e-06,6.161851080368745,0.18738279367843866,1.5404627700921862
2.3298,0.00015855541048821777,2.9166427485052522e-05,-1.7450531703608758e-05,7.2511243236638216e-06,1.5243214302531105e-05,1.6406912500581635e-05,4.030890371783725,0.4018414345471041,1.0077225929459313
2.3299,0.00016213753284308343,2.4770819770264442e-05,-2.0017947284968127e-05,3.7475676715634824e-06,7.558170029421705e-06,8.202561845387776e-06,5.161884052467968,0.2710868242804482,1.290471013116992
2.3339,0.00013865792023415048,1.2460032520853902e-06,-1.2497142837142354e-05,7.536899034487829e-06,1.652955977490906e-05,1.6603591027012403e-05,0.9612396830057328,0.9156152552371258,0.2403099207514332
2.334,0.00013118438891163763,1.4363265155754813e-05,-1.6419094665149736e-05,3.2658335341372037e-06,6.486198127055543e-06,6.9973727372721015e-06,16.01796779001744,0.0029951480837023567,4.00449194750436
2.3374,0.00011948362182481589,1.970347095704139e-05,-1.7312873713627475e-05,6.369220107809441e-06,1.1905263525163156e-05,1.3465101358079542e-05,3.458554101616782,0.4842082030192765,0.8646385254041955
2.3417,0.00010827874740461907,9.382713221832613e-06,-7.0322552695987225e-06,8.574057398258595e-06,1.70273351838622e-05,1.9125908093748496e-05,0.3931083412911895,0.9830372463646624,0.09827708532279737
2.3418,0.0001069988750948948,1.3004652233531913e-05,-1.6920612510691873e-05,2.563820984244539e-06,5.1702734758496705e-06,5.534477952462486e-06,4.119683286132617,0.39005072700502763,1.0299208215331543
2.3435,0.000101043764362526,3.1768052896375625e-05,-2.084413952256797e-05,4.867733879315389e-06,9.990352840380422e-06,1.1632799687529164e-05,0.44693640165410553,0.97845685355186,0.11173410041352638
2.3439,0.00010369980263807244,8.56284072941869e-06,-1.3682586341384458e-05,8.259794249879302e-06,1.672536439409066e-05,1.67125652341925e-05,1.1971513087264052,0.8785674131742818,0.2992878271816013
2.3452,0.00010483475577594119,2.465642122763131e-05,-2.5165941631721117e-05,5.2200034960268975e-06,1.0498978102509598e-05,1.1370438737231105e-05,2.081711307074546,0.7207330242680722,0.5204278267686365
2.3459,0.00010518006661060446,2.8993403980200297e-05,-1.7064948386081796e-05,7.372782247992133e-06,1.533818025209035e-05,1.6202381242123833e-05,0.9283598601902837,0.9204573443477436,0.23208996504757093
2.3467,0.0001117730972497431,1.8698718656641198e-05,-2.6445413593647552e-05,5.804599689296187e-06,1.2355840529982647e-05,1.279813340074147e-05,1.2051362333031466,0.8772522486292027,0.30128405832578664
2.348,0.0001199231446341657,-2.4872118858001364e-05,2.52345309953462e-06,9.664043081297037e-06,2.1793474240902295e-05,1.8917502835800296e-05,0.9684897510334347,0.9145357368186486,0.24212243775835868
2.3481,0.00011052781173166877,1.6744590564511953e-05,-1.8075809129989063e-05,6.112360004978804e-06,1.2656075137694381e-05,1.334922948086861e-05,1.4192243804009381,0.8408469386812983,0.35480609510023453
2.3495,0.00011363387437126664,9.191613238664466e-06,-1.2610529942063691e-05,5.369466674732782e-06,1.094835520710343e-05,1.1556495294608665e-05,0.8548291597990083,0.9309499541494282,0.21370728994975208
2.3497,0.00010689722850202687,1.5229515113548271e-05,6.7980455671559495e-06,7.875933484250722e-06,1.578688860792158e-05,1.752044722258799e-05,2.7161481393214606,0.6063918674330795,0.6790370348303651
2.3505,0.00011981304266202666,2.0910657221276114e-05,-2.6045588194552877e-05,6.041919008586829e-06,1.2161674789301822e-05,1.334296568874772e-05,0.9755405138637296,0.9134818886712661,0.2438851284659324
2.3512,0.00012327285286215203,2.8259252530879646e-05,-2.4740043539604034e-05,5.196908081996395e-06,1.0300829870219928e-05,1.1608558230437268e-05,2.9091052124254326,0.5731498378285681,0.7272763031063582
2.3519,0.00011884713437163166,3.165731032076034e-06,-1.4080612834539382e-05,7.842636597373434e-06,1.5072746541415164e-05,1.6018958496689758e-05,2.3393999034165356,0.6736052212525421,0.5848499758541339
2.352,0.0001305909211749987,1.754402694414919e-05,-2.439420060981886e-05,5.996449710206083e-06,1.2361432611624337e-05,1.248988241111838e-05,3.0419954385297534,0.5508223278870774,0.7604988596324384
2.3528,0.00012492776413652727,2.0822871713160123e-05,-1.1577278889226194e-05,5.831090117570741e-06,1.1716852619327877e-05,1.2812393334338365e-05,1.7187010470087607,0.787317817684732,0.4296752617521902
2.3536,0.0001404675848337287,2.358239810170166e-05,-3.097416989043564e-05,5.3307757863750136e-06,1.0741752765145092e-05,1.2130794365382537e-05,6.011843631792793,0.19826552811770348,1.5029609079481983
2.3539,0.00014417072075069827,1.0421683279026675e-05,-9.682092555015335e-06,8.982583901325451e-06,1.837132561918292e-05,1.9345436174005827e-05,2.5085470850758647,0.6431059617383219,0.6271367712689662
2.3541,0.00015016160676710049,1.415759229911944e-05,-2.223994756034631e-05,5.553933298191245e-06,1.1074070512080174e-05,1.1888569428851304e-05,3.7638154023380777,0.4389124878563334,0.9409538505845194
2.3547,0.0001573491567237448,2.935721620588552e-05,-3.5462347821077e-05,5.434906417587908e-06,1.0569883085914884e-05,1.2032594932643837e-05,5.295300781882979,0.258317156789105,1.3238251954707447
2.3552,0.00017212860084922575,2.758790004888181e-05,-3.9137993002429756e-05,5.413427515385999e-06,1.0670906642745939e-05,1.2135159632141627e-05,4.896311051890642,0.2981030436969118,1.2240777629726605
2.3557,0.000184662659028061,2.7635589430081813e-05,-2.2958799161181952e-05,5.746731128243205e-06,1.158082968032745e-05,1.2036407424635729e-05,4.596066204264275,0.33130799392261473,1.1490165510660688
2.356,0.00018895923362567124,8.699275607036466e-06,-1.3344960145006293e-05,9.64384908623406e-06,1.994830289541489e-05,2.0495974089282474e-05,2.007875485085151,0.7343102715531413,0.5019688712712878
2.3564,0.00020149669681103312,2.279300305558341e-05,-2.4819499169712273e-05,5.609313060039083e-06,1.1398820602037905e-05,1.2304377385262386e-05,3.286572828886118,0.5110624844343448,0.8216432072215295
2.3569,0.0002060320824436687,3.052617484210459e-05,-3.2518735368920585e-05,6.060219262693585e-06,1.1832243137827601e-05,1.2781730579844431e-05,6.1999308455612745,0.18470655866621563,1.5499827113903186
2.3574,0.00022049285195869581,3.8244094774738914e-05,-3.557214084480388e-05,6.236707691292577e-06,1.2008278012922055e-05,1.3577204985580971e-05,9.14613035456396,0.05754891635746507,2.28653258864099
2.3577,0.00022168721795598974,4.04830525852655e-05,-4.383657611334795e-05,5.348494692809315e-06,1.0445619601028807e-05,1.1573847152401957e-05,14.106764993923786,0.006961987341466884,3.5266912484809465
2.3583,0.00022792144785885307,4.4850071162695886e-05,-3.650851655937951e-05,5.167242436034047e-06,1.0318157885802868e-05,1.1377319237458139e-05,10.611001648751095,0.03130183912350853,2.652750412187774
2.3588,0.00023987701147469939,3.503923851073414e-05,-4.0989329416570746e-05,6.611216338959112e-06,1.285847488060879e-05,1.4084412761604296e-05,5.12169883560191,0.2750368195812177,1.2804247089004774
2.3592,0.0002520583438948747,5.231731461827812e-05,-4.488191428630604e-05,6.823906284938415e-06,1.3762610282776657e-05,1.4841843685798376e-05,2.596766886867045,0.6273959626505285,0.6491917217167612
2.3599,0.00027769356051698805,5.1563521952180256e-05,-5.088133687912292e-05,5.364226982995362e-06,1.0582207600877059e-05,1.1780363069883034e-05,10.102347649240622,0.03873849188908017,2.5255869123101555
2.3605,0.0003102344962707657,6.17142360161259e-05,-4.983521944431767e-05,5.068839352953481e-06,1.0068184392879156e-05,1.1168746264700252e-05,9.791166295098447,0.04409628695736303,2.447791573774612
2.361,0.00036534412222519874,5.1927433857955075e-05,-4.962758862265708e-05,5.189460516370184e-06,1.0339080327148125e-05,1.1352784585478916e-05,19.350913629816148,0.0006704848411715664,4.837728407454037
2.3612,0.0003344197485761896,5.6239400990093155e-05,-3.510453222519398e-05,1.061222758483811e-05,2.1277338674493682e-05,2.2769162730298453e-05,2.5259369037111807,0.6399974889499981,0.6314842259277952
2.3615,0.0004197493139332963,7.334931953774273e-05,-7.714757877675153e-05,5.377536708280043e-06,1.0582372526102139e-05,1.1729581400010505e-05,22.98758796601723,0.0001273511987755745,5.7468969915043076
2.362,0.0005012146742166986,7.434799001409853e-05,-6.972724119537097e-05,5.266085867714421e-06,1.03701401000766e-05,1.1474244965126984e-05,24.27992399418236,7.019005832992486e-05,6.06998099854559
2.3625,0.0005966164228223443,9.853630507583344e-05,-8.868787577223116e-05,5.61293524541363e-06,1.1047341474877062e-05,1.2281173040732962e-05,35.469208364886114,3.720521227414649e-07,8.867302091221529
2.3629,0.0006914972413967868,0.00011273863321802156,-0.00010416794285663116,6.595836976696703e-06,1.2872630099248175e-05,1.4297182249528727e-05,44.334199820211545,5.467924393734056e-09,11.083549955052886
2.3634,0.000826619294049461,0.00013897166063989586,-0.0001274240530752739,6.661669875391148e-06,1.2916160248381027e-05,1.4542811175143771e-05,58.113104345788756,7.2250172577157435e-12,14.528276086447189
2.3638,0.0007627167271394985,0.0001129759702864912,-8.909913756863545e-05,1.0187305157553986e-05,2.005707812701322e-05,2.233357909087214e-05,19.30077450997995,0.0006858915716674984,4.825193627494987
